hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
34.25,[250],[255],38.677242,30.444039737785257,97166.26,,21.779797,0.28477567,0.0085716145,-5.640746,-5.2971706,0.8590167,0.19808516,73.90994,64.74691,0,21,2.2638379284798438,5.4728556,5.2048492,15.424245,16.145643,1911.787,62.625,258.015,780.9185,284.55225,3.7121627,0.36006904,21.818151,32.966606,4.968526372815719,2.449242287709793,0.364034866566304,0.10039452815077202,21.818151473999023,32.96660614013672,3.2491440773010254,12.205322265625,4421,70584,642,6797,3078,3734,0,149,4,1320,0,0,2907,1390,0,0,0.00044849052,7.0771515e-05,0.0010419562,0.00015763899,7.1273316e-05,8.043803e-06,0.00043627503,0.00032781696,1.8533764e-06,8.7633373e-07
34.5,[252],[253],38.627045,32.580984157520334,97155.32,,31.573072,0.25671384,0.011704958,-5.528553,-6.3202634,0.77715445,0.20273145,74.00869,64.769966,0,21,1.9001713322182878,5.4714303,5.2154675,13.183448,15.810255,1932.7278,62.625,258.015,791.158,283.74304,3.72648,0.35868055,21.083817,31.814575,4.748660510599075,2.342769772320063,0.8426685403120332,0.10045480090529857,21.083816528320312,31.8145751953125,6.913295269012451,7.627458572387695,4421,70584,722,5981,3109,3444,0,140,39,1066,0,0,2854,1306,0,0,0.00045621904,6.934362e-05,0.0010089151,0.00016355605,6.435796e-05,8.896511e-06,0.00041204935,0.00033764003,1.4605861e-06,8.7440554e-07
34.75,[249],[254],39.092125,30.57360942023141,97160.85,,21.89975,0.23160213,0.009508122,-4.0227404,-7.2694745,0.6858161,0.19437473,72.90127,64.75023,0,19,1.9217695501262644,5.426355,5.2356787,14.6940565,16.546757,2001.557,72.645,258.015,757.19446,273.96838,2.862267,0.33999076,23.880974,33.134125,4.2292036212319175,2.148579988249813,0.5831933811481352,0.07689710866368878,23.88097381591797,33.134124755859375,6.853280067443848,9.51313591003418,5957,69048,1483,4659,3593,3222,0,107,125,1125,0,0,3149,1039,0,0,0.00039404904,6.867347e-05,0.0010257685,0.00014342352,5.076526e-05,8.461943e-06,0.00038205984,0.0003504045,1.1753399e-06,9.503015e-07
35.0,[248],[253],39.330387,30.58829003742763,97124.0,,21.197544,0.22533084,0.011731134,-4.1791735,-5.8248878,0.6830814,0.19409558,73.00711,64.83542,0,5,1.8507625662558211,5.4403815,5.2429395,12.466934,15.375808,2033.1241,72.645,258.015,755.67755,272.92188,2.889943,0.36746374,21.17496,23.348244,4.3921104025006,2.174771798637485,0.712507289469583,0.09593427625317366,21.174959182739258,23.348243713378906,8.726163864135742,13.727608680725098,5957,69048,1668,4518,3389,3060,0,165,125,888,0,0,2976,1095,0,0,0.00039203657,7.004498e-05,0.0010131903,0.00014776159,4.711601e-05,9.202513e-06,0.00039356799,0.00034383236,1.0133435e-06,9.546321e-07
35.25,[248],[258],40.509117,27.504832329288607,97082.2,,19.383026,0.19105929,0.010580577,-4.841706,-4.293772,0.6008348,0.18396777,72.08065,64.882744,0,8,2.0125198197270926,5.4048467,5.246781,13.212454,15.414198,2133.8682,82.66499999999999,258.015,709.835,262.54648,2.3888028,0.35238189,22.902657,24.056612,4.2266615337011615,2.0950808997276718,0.5607380093780262,0.09571860035192853,22.90265655517578,24.056612014770508,8.575263023376465,11.156745910644531,7705,67300,2674,2992,3733,2458,0,100,183,662,0,0,3259,974,0,0,0.0003538093,5.7507994e-05,0.0009659733,0.0001284819,4.171867e-05,7.73369e-06,0.00039429672,0.00032222143,7.7680556e-07,9.121924e-07
35.5,[252],[255],41.467373,29.863025194638734,97066.016,18.670887,16.727306,0.33653945,0.014454245,-5.633165,-4.7032137,0.9430943,0.19861622,75.29109,65.31002,7,1,2.2659174593441764,5.5847373,5.2500143,14.358945,15.756465,2071.038,52.605,258.015,800.98224,287.5882,4.1865683,0.5290359,25.011185,30.758211,5.431914923772147,2.138293643494697,1.037813737888615,0.1791655085503995,25.011184692382812,30.758211135864258,6.378354549407959,18.48196029663086,3125,71880,585,4877,2092,3884,0,35,33,947,0,361,1864,1747,0,0,0.00057184673,8.90172e-05,0.0008973548,0.00019735642,8.153611e-05,8.659824e-06,0.0004467868,0.00031755422,1.7649003e-06,8.007276e-07
35.75,[254],[254],41.4661,31.761236148876147,97014.9,17.51861,18.615679,0.31216428,0.010852134,-6.180899,-4.5939755,0.95967174,0.1891216,74.151436,65.23308,8,3,2.582197057126198,5.519134,5.258193,15.085275,15.416126,2132.8347,62.625,258.015,794.7173,278.6896,3.6906002,0.4281488,28.301233,16.519629,4.937532037664341,1.753340971146999,1.069105775147521,0.15409698017634219,28.301233291625977,16.519628524780273,9.257471084594727,12.144997596740723,4421,70584,1114,3916,2855,3276,0,25,11,937,0,0,2608,1523,0,0,0.00053824007,8.210637e-05,0.0010590482,0.00016958629,7.752095e-05,6.735527e-06,0.00044602857,0.00033180066,2.1421502e-06,7.727102e-07
36.0,[251],[247],40.08173,32.663522454051225,96965.44,22.989529,25.36852,0.41324887,0.01154139,-10.004208,-8.56848,1.176132,0.20418303,75.076126,65.42038,38,7,2.971907271437207,5.5984254,5.268672,17.429335,16.63089,2097.9795,52.605,258.015,814.686,289.43713,4.74201,0.59271735,28.340734,13.233709,5.834903681964566,1.89707896610611,0.9785234994285326,0.19870813340865184,28.340734481811523,13.233709335327148,8.50185489654541,10.695215225219727,3125,71880,449,4066,2263,4465,0,65,39,1092,0,0,2042,2244,0,0,0.00057429704,0.00011020795,0.0010359696,0.00019334203,0.00012061439,8.5769625e-06,0.00053467863,0.00034041822,3.7292937e-06,8.454261e-07
36.25,[247],[251],39.511944,30.790613905175938,96904.67,28.24384,20.4825,0.38123006,0.01404289,-12.853728,-9.388851,1.0741693,0.21152477,74.84604,65.506584,27,4,3.26475602563288,5.5965295,5.2725377,16.619158,17.014399,2144.0942,52.605,258.015,806.22015,288.9089,4.7304096,0.7100308,23.698273,17.17113,5.407392540136427,2.083900790239252,1.5637080726788832,0.22061062983829463,23.698272705078125,17.17112922668457,10.850227355957031,8.699588775634766,3125,71880,289,4059,2412,4574,0,73,4,948,0,0,2200,2558,0,0,0.0006057258,0.00012410682,0.0010826144,0.00019550348,0.00011430305,9.717975e-06,0.00050144456,0.00034413597,3.6361719e-06,9.2587493e-07
36.5,[250],[252],40.94536,33.83249617242194,96886.54,19.952206,,0.3596993,0.016628807,-13.551132,-10.186261,1.1240253,0.21227743,74.53404,65.48192,27,0,3.5682471034649996,5.642413,5.286966,16.241055,15.426668,2185.8103,52.605,263.025,812.3463,285.52747,4.98684,0.81905454,26.25519,12.4407425,5.776423731708217,2.2006046544640063,1.5059555121284303,0.2562419191759453,26.255189895629883,11.980170249938965,17.686866760253906,12.440742492675781,3125,74828,276,4089,2390,4625,0,40,0,964,0,0,2238,2717,0,0,0.00059426855,0.00013979629,0.0011234015,0.00019575898,0.000109040215,9.9546705e-06,0.0005516952,0.00033670294,3.444112e-06,9.2170103e-07
36.75,[251],[256],40.27505,32.54355736617204,96872.06,26.112473,18.41605,0.33152378,0.014036503,-12.612146,-7.894716,1.0818652,0.20542456,74.23132,65.39438,40,6,3.713502094917807,5.543345,5.291826,17.45811,13.556299,2255.2383,62.625,263.025,787.9679,278.15897,4.531408,0.6846245,23.514963,13.547976,5.201168652232839,1.7565337187382812,1.2613999893288816,0.2538448336336001,23.514963150024414,13.547975540161133,9.080053329467773,9.916354179382324,4421,73532,436,3888,3487,3950,0,69,37,786,0,0,3245,2049,0,0,0.0005525607,0.00012182551,0.0011861499,0.0001740356,0.00010654591,7.950846e-06,0.00049404067,0.0003573931,3.6038405e-06,9.086334e-07
37.0,[252],[253],41.854183,35.14169323289549,96838.42,21.010057,18.99404,0.28463024,0.022567667,-10.0867605,-10.873652,0.9479891,0.23655896,74.57475,65.67544,21,5,3.791159770486526,5.5871277,5.2904162,17.366096,17.382029,2229.305,52.605,258.015,812.18054,293.02103,4.6046624,1.063966,28.310474,15.871687,5.346379036534813,2.388632933430083,1.2186262958761647,0.27534875278676135,28.310474395751953,15.871686935424805,9.690533638000488,8.210328102111816,3125,71880,290,3911,2383,5473,0,35,2,677,0,0,2194,3741,0,0,0.0005223672,0.00016595046,0.0010059376,0.00022032134,0.00010020053,1.42283125e-05,0.00049556966,0.00035090646,3.4213285e-06,1.1395409e-06
37.25,[250],[248],40.13426,32.69919937259548,96849.78,18.71168,18.739408,0.2631027,0.019899646,-10.218886,-9.128701,0.8362817,0.22334035,74.43089,65.596016,13,2,3.481667567678209,5.4960985,5.2981353,16.221733,15.44845,2274.1372,62.625,263.025,794.6415,281.5199,4.1667476,0.84530276,21.95119,20.101046,4.802799493679077,1.9344780620180673,1.3186288107915742,0.24385659509214774,21.951190948486328,20.101045608520508,16.80404281616211,10.597429275512695,4421,73532,572,3378,3432,4908,0,16,1,810,0,0,3206,2992,0,0,0.00049579603,0.00014577253,0.001096023,0.00019424672,8.0954705e-05,1.0527473e-05,0.00039698777,0.00034195237,3.0762574e-06,1.044171e-06
37.5,[247],[251],40.89567,32.965290546417236,96796.2,18.638784,19.16269,0.27314806,0.023894034,-7.3999662,-6.2765946,0.8339171,0.23890267,75.08849,65.839806,13,6,3.2496932234460267,5.5908036,5.304394,15.827809,15.413704,2283.72,52.605,263.025,808.4241,288.32294,4.200668,1.1809659,25.228523,16.36473,5.252033723115418,2.4732331545708783,0.7925287853418155,0.3548697766213082,25.22852325439453,16.364730834960938,5.788127422332764,13.287332534790039,3125,74828,457,3961,2227,5986,0,29,0,559,0,0,2086,4308,0,0,0.00051587337,0.00017978608,0.0010549211,0.00022006458,8.663585e-05,1.2433684e-05,0.00045285688,0.00034286128,3.253764e-06,1.0649865e-06
37.75,[247],[256],41.19224,31.57830124634963,96791.766,,26.591295,0.28093705,0.019339135,-7.2482624,-6.898108,0.80370945,0.22926745,74.86056,65.84703,0,8,3.3464754943197375,5.49796,5.2982273,16.252785,15.397181,2367.6067,62.625,263.025,782.3355,278.23062,3.998037,0.9502111,25.679089,20.036278,5.002890114341823,2.069461452287646,1.0847061571811438,0.32719549925906743,25.679088592529297,20.036277770996094,6.717723846435547,9.92240047454834,4421,73532,881,4155,3137,5058,0,87,3,994,0,0,2934,2897,0,0,0.0005478437,0.00015657487,0.0010657279,0.00019755712,7.930604e-05,1.1097552e-05,0.00042058923,0.00033744497,2.8877366e-06,1.0822282e-06
38.0,[252],[256],42.150185,31.658931250100608,96763.07,15.886977,35.24447,0.2655626,0.022076419,-5.0771747,-9.792193,0.7500748,0.23708878,74.966286,65.99152,1,18,3.596935862488732,5.5009913,5.3021812,14.688405,16.543215,2408.5476,62.625,263.025,776.4727,277.21298,4.0720572,0.9920257,26.704453,16.794003,5.371717294556135,2.1715179570694922,0.9889526114032153,0.2980245636208143,26.704452514648438,16.794002532958984,7.535366058349609,11.041535377502441,4421,73532,1067,4193,3009,5333,0,96,149,597,0,0,2577,3415,0,0,0.0005443522,0.00018048559,0.0009910448,0.00020265224,7.1916584e-05,1.3738251e-05,0.0004098856,0.00037088,2.2048537e-06,1.1640257e-06
38.25,[254],[252],42.001118,34.79851091682137,96754.15,25.190424,20.927843,0.31728455,0.024811415,-7.63917,-5.6038127,0.9373718,0.24468352,75.70902,66.21265,30,13,3.938845201855976,5.5989046,5.3051434,16.664427,16.553425,2395.8965,52.605,263.025,796.0051,286.00253,4.1858716,1.3589933,28.966982,28.065914,5.17252594785089,2.9119632740787424,1.2404589792041698,0.3223916461169696,28.966981887817383,28.065914154052734,11.696626663208008,10.105289459228516,3125,74828,516,4667,2227,6249,0,75,0,856,0,0,2046,4136,0,0,0.00057976885,0.00022277492,0.0010514634,0.00021575374,0.000101486075,1.5537522e-05,0.00046559636,0.00036837388,3.685266e-06,1.1366768e-06
38.5,[248],[252],41.40906,30.429807272824373,96706.19,30.623045,27.826513,0.32933322,0.0219496,-9.91221,-9.469558,0.9262493,0.24749595,75.77901,66.27255,16,37,3.7703838582048164,5.595914,5.3069735,17.496634,17.479025,2422.8003,52.605,268.03499999999997,787.9907,281.94086,4.895896,1.2971004,31.074934,22.684523,5.626279571513365,2.779047997364507,1.7711131909013607,0.3391580469582002,31.074934005737305,22.68452262878418,10.833948135375977,13.653886795043945,3125,77784,390,4482,2383,6142,0,45,55,577,0,0,2108,4597,0,0,0.0005988605,0.00023276672,0.00097623456,0.00021326476,8.774098e-05,1.9520474e-05,0.0004709651,0.00033856943,3.2082125e-06,1.3166145e-06
38.75,[248],[256],44.350105,32.81824794706407,96689.945,31.111084,27.27344,0.29737434,0.019926347,-14.752403,-7.087213,0.90138716,0.24504755,75.44466,66.20125,22,25,3.957233281766647,5.5244036,5.310243,17.837523,17.382523,2484.1548,62.625,268.03499999999997,781.2084,274.28333,4.3645616,1.1691407,23.00521,28.277182,5.201161954814574,2.640639880705039,1.559286166681445,0.2737787046339799,23.005210876464844,28.27718162536621,14.78030014038086,13.07801628112793,4421,76488,765,4047,3268,5451,0,40,0,845,0,0,3047,3539,0,0,0.00053599017,0.00021860136,0.0010307233,0.00019474624,9.152184e-05,1.750586e-05,0.00043560797,0.00035795636,3.429582e-06,1.3571064e-06
39.0,[256],[256],42.96996,33.71318606491927,96617.36,18.021835,26.547012,0.2901993,0.024685748,-13.131495,-7.6404195,0.92398816,0.24771656,75.72241,66.258095,11,39,3.6404465194576106,5.525832,5.3102856,16.591137,16.60543,2505.316,62.625,268.03499999999997,792.28094,274.5389,4.2057185,1.2589388,25.191994,27.05164,4.784875184238747,2.621152320219591,1.6627225528037708,0.2689304492809783,25.191993713378906,27.051639556884766,15.376410484313965,17.21924591064453,4421,76488,594,4080,3475,6294,0,46,37,962,0,0,3249,3695,0,0,0.0005810267,0.00023371053,0.0010806675,0.00019781716,9.352623e-05,1.9014966e-05,0.00042664228,0.00035977978,3.492542e-06,1.386523e-06
39.25,[256],[251],44.372383,35.6287303775936,96519.57,16.630114,21.094175,0.34351248,0.027918266,-8.631707,-7.7396107,1.0126904,0.2600469,76.38615,66.48366,13,16,3.7273300324460648,5.606581,5.3090105,16.203714,16.196966,2474.972,52.605,268.03499999999997,817.10315,284.10327,5.1750402,1.4571556,25.175507,36.6039,5.939586827388822,2.8905376534753553,1.5304543164116646,0.30944690749972675,25.175506591796875,36.60390090942383,10.582355499267578,11.191719055175781,3125,77784,262,4649,2456,7468,0,133,0,876,0,0,2346,4846,0,0,0.0006319647,0.00024947367,0.0010627218,0.00022937155,0.000107123786,2.0714388e-05,0.00045181983,0.00034581413,5.149008e-06,1.5075136e-06
39.5,[253],[249],45.41137,34.88142389255566,96454.75,23.321552,31.19139,0.30668142,0.027895115,-7.2303967,-8.253906,0.86511946,0.25402674,75.74673,66.47091,15,46,3.725046900906374,5.5276184,5.307601,16.280233,16.617731,2501.2239,62.625,268.03499999999997,811.1913,278.08258,4.6326804,1.3139468,22.069117,29.420004,5.381132945138024,2.7304018503000065,1.4869842406199236,0.2756494324675136,22.069116592407227,29.42000389099121,8.858562469482422,8.717855453491211,4421,76488,594,4405,3438,6753,0,127,0,1021,0,0,3279,4130,0,0,0.0005900566,0.00022937404,0.0011117334,0.00021429078,8.976847e-05,1.942971e-05,0.0004161569,0.00039187673,4.378247e-06,1.4556824e-06
39.75,[249],[253],44.213116,32.224669636069954,96452.01,17.678318,28.26553,0.2868772,0.034931045,-5.009086,-7.884805,0.86988103,0.27547154,76.06545,66.73933,10,37,3.562401534235965,5.62882,5.305353,16.631485,16.617798,2483.8403,52.605,268.03499999999997,833.20306,286.88266,4.690684,1.5525771,22.826752,29.591496,5.824695918510899,2.8812256733345443,1.4464355057123335,0.29518384178302814,22.826751708984375,29.591495513916016,9.846233367919922,11.970577239990234,3125,77784,516,4168,2200,8749,0,116,45,1167,0,0,2026,5638,0,0,0.0005985745,0.00027140722,0.0009837562,0.00025004457,8.732612e-05,2.403213e-05,0.00046085304,0.00038436757,3.8536245e-06,1.7259697e-06
40.0,[250],[256],44.459343,35.08365673023266,96400.18,17.139605,25.97958,0.31692654,0.03231797,-6.4738936,-6.102104,0.9379661,0.27289027,76.45213,66.804985,9,28,4.291840813749849,5.6649942,5.306691,16.631224,16.567036,2520.1636,52.605,273.045,841.6854,282.48093,5.0812254,1.5647856,26.93951,35.988316,6.072993236407803,2.9840609873665325,0.7788339173949993,0.3356893463723983,26.939510345458984,35.98831558227539,8.184001922607422,13.706880569458008,3125,80884,243,4384,2427,8641,0,157,0,1056,0,0,2268,5885,0,0,0.00065873686,0.0002662207,0.00096875726,0.0002544366,0.00011416805,2.2723696e-05,0.00043895587,0.00037608529,4.6029445e-06,1.6932968e-06
40.25,[256],[254],43.666466,34.69956051648318,96386.92,15.556812,26.11075,0.27869946,0.028817823,-7.102519,-6.2869186,0.8846668,0.26832756,75.54516,66.83366,3,36,3.9516684127619244,5.56775,5.311058,14.751536,16.198616,2561.25,62.625,273.045,823.13403,275.2785,4.3322544,1.47913,26.855968,24.118826,5.48250004341806,2.8921167460866153,0.9061274827526276,0.2929135816796969,26.855968475341797,24.118825912475586,9.622506141662598,10.434666633605957,4421,79588,735,3929,3208,8008,0,135,0,997,0,0,2993,5529,0,0,0.00055559224,0.00026788653,0.0010573125,0.00024387578,8.311783e-05,2.28694e-05,0.00040781216,0.00038128695,3.314578e-06,1.6277113e-06
40.5,[259],[250],43.85475,31.854285707721463,96358.375,18.501547,32.4517,0.28026295,0.02690129,-7.698873,-10.037983,0.8833946,0.2628711,74.91936,66.779785,14,41,4.226164226162547,5.4891424,5.309704,17.422497,16.56131,2596.1104,72.645,273.045,795.183,268.5375,3.7689416,1.4532669,26.663157,26.359074,4.818410151132322,3.040498684288725,1.016537654244292,0.24182514846812714,26.663156509399414,26.359073638916016,10.80322551727295,9.917301177978516,5957,78052,1237,3593,4212,7090,0,159,14,1002,0,0,3923,4611,0,0,0.0004984176,0.0002557142,0.0011017198,0.00023133562,7.6942415e-05,2.2324575e-05,0.0003643575,0.0003870242,2.9210755e-06,1.6887177e-06
40.75,[252],[249],42.59457,33.957451039618185,96338.16,20.316162,20.720163,0.2761638,0.032712866,-7.085585,-7.364859,0.8760317,0.29015872,75.18154,66.93874,13,36,4.706444750875169,5.552707,5.3079743,15.878561,16.231512,2566.0579,62.625,273.045,833.2336,277.52322,3.7370138,1.6992761,23.207767,30.430944,4.980981637874462,3.2038922322821746,1.2880600371328028,0.28730454504154035,23.207767486572266,30.430944442749023,16.597827911376953,16.895015716552734,4421,79588,1077,3564,2827,8802,0,203,96,1013,0,0,2570,6281,0,0,0.00048473428,0.00030890323,0.0011235893,0.00026924373,7.92427e-05,2.7112814e-05,0.000366167,0.00039231757,2.916964e-06,1.7516087e-06
41.0,[250],[253],41.241096,35.46516654779623,96334.71,15.722008,24.307007,0.2681659,0.039381914,-5.782875,-8.381516,0.89923126,0.3058933,76.46725,67.05755,4,39,4.6459005560639595,5.650156,5.3037796,15.473168,16.62457,2542.2373,52.605,273.045,841.1962,285.55908,4.2343636,1.855252,21.898033,37.705917,5.285627689594014,3.4722615633913163,1.528027136913401,0.33623305338296167,21.898033142089844,37.70591735839844,14.373985290527344,16.61441421508789,3125,80884,515,4188,2129,9533,0,192,27,1104,0,0,1995,7025,0,0,0.0005378805,0.0003075551,0.0010029115,0.0003158398,9.238716e-05,2.9078466e-05,0.0004475626,0.00035840078,4.1289572e-06,1.8576837e-06
41.25,[255],[256],42.5393,33.56287714675233,96328.664,15.598387,24.991344,0.2808919,0.036298692,-6.20943,-8.277411,0.90148276,0.29022288,75.63366,66.909195,2,42,4.370718407524294,5.556381,5.3004184,15.110844,16.98412,2593.7761,62.625,278.055,808.38574,273.8867,3.906337,1.7261258,23.195955,32.22431,4.735391849465049,3.461637398895106,1.7059881792983678,0.27540823732015823,23.195955276489258,32.22431182861328,16.59880256652832,12.124423027038574,4421,82696,862,4186,3087,8519,0,180,17,1014,0,0,2917,6258,0,0,0.0005356921,0.00030267573,0.0011382722,0.00030264535,8.8696106e-05,2.6707687e-05,0.00042146185,0.00037608988,3.41425e-06,1.7714236e-06
41.5,[255],[251],43.74549,35.803850817989996,96294.31,16.944717,27.026567,0.3212254,0.041791722,-5.7780576,-10.464271,0.92132014,0.30750963,76.79579,67.06247,5,75,4.645276189779217,5.624791,5.295903,16.237875,16.967077,2571.025,52.605,278.055,841.93304,283.2164,4.4497166,1.820588,24.625595,35.201225,5.339072453425609,3.459242764760138,1.3522606383655926,0.37118064642844656,24.625595092773438,35.20122528076172,12.718242645263672,9.50141429901123,3125,83992,385,4927,2332,9519,0,165,14,1082,0,373,2149,6636,0,0,0.00060575514,0.00031770096,0.000999114,0.00034277246,9.961898e-05,2.9705956e-05,0.00041134475,0.00036218733,3.5937899e-06,1.9048123e-06
41.75,[252],[251],45.88256,33.5176796913147,96271.95,18.470829,30.91412,0.2697357,0.041999854,-9.833352,-11.064805,0.92907053,0.3073019,75.96413,66.99087,25,86,4.830225559983626,5.554872,5.2888546,16.646833,17.409119,2617.033,62.625,278.055,832.47784,277.05997,3.8453062,1.8483016,29.918339,27.897608,4.963083808701153,3.6475102328095406,1.3124152077992228,0.3794781367984488,29.918338775634766,27.897607803344727,10.535880088806152,15.986560821533203,4421,82696,1021,4835,2973,8603,0,153,145,1328,0,0,2651,5971,0,0,0.00051415106,0.00031557598,0.0010408667,0.0003421549,8.877296e-05,3.0347253e-05,0.00038042045,0.00037078315,3.4547106e-06,1.9144313e-06
42.0,[251],[255],46.061974,36.20226372062386,96261.65,18.07386,30.494156,0.33410123,0.0439207,-5.2776566,-9.346441,0.9985336,0.31893042,76.62656,67.157425,11,81,4.544999049548515,5.6444125,5.2812343,16.266275,17.403294,2592.5537,52.605,278.055,838.7583,285.77893,4.816799,1.7966541,30.88349,31.30716,5.636223468254277,3.5093897838407297,1.4984833668876785,0.4077618254782447,30.88348960876465,31.307159423828125,11.583379745483398,10.93812084197998,3125,83992,376,6091,2370,9328,0,193,0,1434,0,0,2176,6436,0,0,0.00064660533,0.00031865455,0.0011105139,0.0003722754,0.00010911075,3.164418e-05,0.0004312756,0.00037144104,3.8805e-06,1.9463102e-06
42.25,[262],[254],47.411457,33.148809523809526,96214.84,25.80709,24.2904,0.30675936,0.037275564,-9.0900755,-8.457797,0.92612654,0.30542767,75.34581,66.968895,20,42,4.122375773860438,5.496235,5.2710886,17.063574,17.387617,2656.8142,72.645,278.055,804.2101,270.3439,4.3311067,1.4980863,28.018595,29.802076,5.680897152463489,3.1887251692798024,1.0957304147027964,0.33876494324873024,28.01859474182129,29.80207633972168,10.727209091186523,15.800477981567383,5957,81160,1438,5407,4082,7745,0,180,0,1300,0,0,3903,4946,0,0,0.0005875953,0.0002763695,0.00108013,0.00035721893,9.704765e-05,2.9132436e-05,0.00037476234,0.00037502186,3.5303665e-06,2.00411e-06
42.5,[254],[251],44.903034,37.938174631688504,96176.44,22.155848,21.415712,0.34007093,0.047099244,-7.058136,-7.855232,0.9551525,0.32447234,76.793785,67.29549,12,36,4.681884394330114,5.6380286,5.2539043,16.602335,17.00323,2616.5396,52.605,278.055,850.6786,287.82928,5.6881804,1.6443341,24.57619,32.57006,6.851710233745865,3.440526631323519,1.5587192121778244,0.34341913781022837,24.576190948486328,32.57006072998047,7.277566432952881,11.645599365234375,3125,83992,425,6464,2315,9511,0,208,30,1621,0,0,2046,6442,0,0,0.000646636,0.00028635404,0.0011009572,0.00040174977,0.00011663094,2.7052589e-05,0.00037455006,0.00033259732,4.3611053e-06,1.9835966e-06
42.75,[250],[254],44.326572,34.05100286399925,96100.195,,21.795938,0.3345338,0.044096936,-5.6734204,-5.8026156,0.90679115,0.31490278,76.33356,67.19409,0,37,4.001405534245591,5.5626707,5.236072,15.101087,16.195904,2658.561,62.625,278.055,832.7188,279.77594,4.9703493,1.4056107,23.408308,29.014683,6.121052294024426,3.2059565283649794,1.302272574073982,0.3078908172816711,23.408308029174805,29.01468276977539,9.232234954833984,11.115427017211914,4421,82696,724,6611,3261,8333,0,140,42,1276,0,0,3048,5706,0,0,0.00061154115,0.00027003983,0.0012171594,0.00038465142,8.4977204e-05,2.5292817e-05,0.00036208262,0.00035440258,2.7648218e-06,1.8654873e-06
43.0,[253],[260],46.15684,36.007704897241275,96047.09,,29.371218,0.3610395,0.04330454,-4.5878553,-6.872923,0.88799316,0.3243461,76.48065,67.15322,0,86,3.6537700532884543,5.571428,5.2339015,15.087366,16.56923,2651.685,62.625,278.055,819.84607,279.3162,5.4961762,1.2825866,23.607029,30.0186,6.514432079834046,3.0154954580929787,1.2577616006913763,0.31981936013378964,23.60702896118164,30.018600463867188,11.582025527954102,8.380513191223145,4421,82696,563,7317,3436,8125,0,187,29,1330,0,0,3198,5418,0,0,0.0006875453,0.00026429785,0.0011167132,0.00040189977,8.755791e-05,2.5826586e-05,0.00037188843,0.0003406259,2.235648e-06,1.8634073e-06
43.25,[258],[254],46.543045,35.87554341620142,96005.54,16.3481,26.125355,0.2886372,0.04756396,-6.340878,-9.097886,0.83375543,0.3315732,76.02695,67.22716,4,79,4.027671445293012,5.5761886,5.231491,14.377743,17.366596,2653.5247,62.625,278.055,834.4658,281.83618,4.3050623,1.5916269,28.791372,31.1766,5.814646550497889,3.5243256604773148,0.7227937687849333,0.37761804470339316,28.791372299194336,31.176599502563477,10.435571670532227,17.302227020263672,4421,82696,1056,6882,2990,8821,0,247,0,1366,0,0,2791,5998,0,0,0.00057963515,0.0002931369,0.0010865411,0.00041421194,7.1500755e-05,2.8014516e-05,0.0003562941,0.0003430151,2.1711464e-06,1.9558859e-06
43.5,[260],[252],46.720104,36.12288650575575,95956.305,,36.88132,0.3301113,0.0470467,-5.5747476,-12.195559,0.93384385,0.33125502,76.1461,67.195816,0,86,4.223534254217444,5.559086,5.2334037,15.125242,17.397684,2648.5024,62.625,278.055,856.9215,284.3336,4.3333197,1.5663131,27.988132,33.50302,5.563310751957445,3.3711389539227143,0.5721598045756657,0.3879886250308123,27.98813247680664,33.503021240234375,6.176196098327637,15.668661117553711,4421,82696,781,7114,3234,9121,0,238,20,1380,0,0,3028,6233,0,0,0.00061877066,0.00028963003,0.00121127,0.00041454338,8.421537e-05,2.7994782e-05,0.00036826645,0.00037419418,2.345279e-06,1.8835117e-06
