hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,t2,w_max_inner,w_max_outer,w_mean_lower_inner,w_mean_lower_outer,w_mean_upper_inner,w_mean_upper_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,cloud_base_height,lcl_pdiff,theta_e,theta_e_inner,theta_e_outer,rinner_v,router_v,rinner_p,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,precip_sum_inner_v,precip_sum_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer,ni_mean_inner,ni_mean_outer,nr_mean_inner,nr_mean_outer,nc_mean_inner,nc_mean_outer,PE_max_outer,PE_max_inner,PE_mean_outer,PE_mean_inner
3.25,[252],[251],11.051313,9.972680969627536,99336.69,300.98587,0.041797895,0.04176309,0.0028665308,0.0010510702,0.0023455461,0.0005994471,0.0024780012,0.00071426603,-0.036910117,-0.04368197,0.0049719503,0.0040039495,53.409996,52.398518,0,0,0.14274626944208618,4.8685746,4.8656807,0.2030161,0.20247222,2861.4072,,,361.11902,362.56738,361.39807,172.845,202.905,4.509,182.2852,169.85468,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3.5,[253],[251],11.146955,9.973693601452574,99342.94,300.99948,0.07631468,0.058945805,0.0022535909,0.0011816322,0.000154705,0.0009769077,0.00068831985,0.0010289563,-0.045879275,-0.054669548,0.0047931564,0.0044619185,53.544136,52.47775,0,0,0.11696407731268027,4.868156,4.8653526,0.20300078,0.20245215,2805.9417,1.0055302381515503,,360.97287,362.3054,361.1029,172.845,202.905,4.509,185.54053,173.00694,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5917718e-10,,,,,,8.416548e-06,,,,,,0.0014725539,,3745347.8,,,,,
3.75,[251],[252],11.216559,9.924928005627745,99348.45,301.01416,0.23436946,0.09085035,0.0017317467,0.0008783077,-0.0016151309,-0.0010073901,-0.00076422904,-0.00052797486,-0.08561878,-0.08330299,0.0037535238,0.0035369298,53.565132,52.531963,0,0,0.10074786380595843,4.8674517,4.864933,0.20298511,0.20243758,2748.0034,1.0054653882980347,,360.81808,361.97214,360.8113,182.86499999999998,197.89499999999998,468.936,186.24286,174.48407,5.1798515e-10,,6.4895256e-10,,1.0359703e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37673,6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.640681e-09,,,,,,1.9664183e-05,,,,,,0.053204622,,5261623.0,,,1.2708024e-09,,1.0140353e-09
4.0,[252],[252],11.339237,9.913228339162366,99353.53,301.03064,0.41395038,0.113030046,0.0013582951,0.000988116,-0.0020575218,-0.0019528756,-0.0011890933,-0.0012051653,-0.2013474,-0.086122066,0.0040540146,0.0031641228,53.685997,52.614468,0,0,0.0971556030669196,4.86704,4.8645773,0.20296319,0.20241238,2700.9814,1.0053105354309082,,360.63934,361.7896,360.614,182.86499999999998,197.89499999999998,112.725,188.34378,176.67033,0.00014946495,,0.0018881969,,0.003288229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37673,6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.631683e-09,,,,,,4.4726246e-05,,,,,,0.05895789,,14330037.0,,,0.0036715956,,0.00029041676
4.25,[252],[252],11.413925,9.889920379010197,99355.05,301.04758,2.6241913,0.14901009,0.0008673654,0.0008138627,-0.00239518,-0.0025958011,-0.0015657195,-0.0017289375,-1.2292812,-0.08767003,0.005031908,0.0037431933,53.80109,52.700924,0,0,0.09205018878012407,4.8666167,4.864168,0.20295136,0.20242211,2670.0671,1.0087430477142334,49.91453,360.44165,361.64893,360.47485,182.86499999999998,197.89499999999998,172.84500000000003,189.63625,177.94269,0.00016829457,,0.0025421514,,0.01767093,0.0,8.647057329428757e-10,,0.00017849417846808115,,1.548322692279669e-09,,0.0025421513710170984,,37673,6436,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4.0308127e-08,,,,,,0.0001102258,,,,,,0.30732,,52343588.0,,,0.0050059636,,0.0003304413
4.5,[272],[262],11.870503,9.782169681328993,99354.83,301.06464,13.2550335,,0.00056285976,,-0.0024032234,,-0.0016491341,,-2.976221,,0.0071342755,,53.566883,,0,0,1.3461673833605918,4.865432,,0.20292793,,,1.0385903120040894,50.884575,360.2294,361.2108,,212.92499999999998,212.92499999999998,52.605,187.58878,,0.008255933,,0.37129483,,5.093911,0.0,0.035637839418090705,,0.0011589925004308753,,0.3712948262691498,,0.02620045095682144,,51101,0,36,0,158,0,0,0,43,0,0,0,0,0,0,0,1.16525525e-05,,,,,,0.00020893902,,,,,,18.866602,,103116930.0,,,0.6059187,,0.014430768
4.75,[253],[253],12.400344,9.82333674101994,99353.92,301.0848,13.978085,0.20634627,-0.00014179459,0.0010357546,-0.0023604645,-0.0025132697,-0.001796396,-0.001610975,-3.1671534,-0.103868976,0.018376255,0.0050323843,53.971565,52.89129,0,0,0.0877802693011445,4.8658414,4.8632765,9.315832,0.2024476,2649.9136,1.0911412239074707,50.570362,359.98987,361.50204,360.35815,182.86499999999998,197.89499999999998,82.66499999999999,190.30542,178.25763,0.092206754,,5.031064,,202.67044,0.0,0.2804868272888694,,0.013148581200963868,,5.031064033508301,,1.4912211894989014,,37673,6436,219,0,751,0,4,0,340,0,0,0,0,0,0,0,4.2280153e-05,,6.568969e-07,,2.4329935e-05,,0.00028601103,3.5599707e-05,2.1734863e-06,,146631.11,,72.79135,,120641496.0,79351820.0,,9.07693,,0.16619451
5.0,[251],[254],12.74613,9.746758429371582,99348.08,301.10724,13.527526,0.62135553,-0.0003435201,-0.00048277638,-0.002129437,-0.002932595,-0.00167539,-0.0023097596,-3.3851256,-0.15020028,0.028961122,0.0059504,54.010654,52.981956,0,0,0.13278277269180397,4.8652897,4.862834,11.112327,0.20243812,2643.7168,1.1242141723632812,50.852554,359.71432,361.4694,360.29285,182.86499999999998,197.89499999999998,82.66499999999999,189.06207,177.94597,0.15584277,,5.9675913,,781.70734,0.0,0.4117678543565679,,0.052986354752989843,,5.967591285705566,,3.210393190383911,,37673,6436,482,0,1527,0,13,0,770,0,0,0,0,0,0,0,5.3400483e-05,2.2883475e-09,4.703405e-05,,4.7724858e-05,,0.00032743692,6.068818e-05,5.553322e-06,,993697.25,,96.12131,0.014125579,125822540.0,81634310.0,,11.630632,,0.28723207
5.25,[243],[270],13.588743,9.34389466593117,99345.8,301.12848,19.628115,,-0.00015633786,,-0.0018725209,,-0.0014362029,,-3.7759895,,0.029171912,,53.724613,,2,0,1.2387317903179127,4.8526278,,11.47923,,,1.1336923837661743,51.793045,359.42764,361.00253,,212.92499999999998,212.92499999999998,52.605,179.66762,,0.15956785,,5.6861353,,1248.6184,0.0,0.4645416540496507,,0.08087282975740546,,5.500761032104492,,5.686135292053223,,51101,0,732,0,1697,0,42,0,947,0,0,0,0,0,0,0,4.6629768e-05,,3.7535767e-05,,5.5794262e-05,,0.00032594186,,4.7454328e-06,,758398.06,,95.60537,,145717860.0,,,11.303094,,0.29865742
5.5,[254],[254],13.686537,9.865722890301939,99350.64,301.14642,8.758265,9.627879,0.008035741,-0.0065660384,-0.0013533517,-0.0011195218,0.0010337034,-0.002504229,-3.4324899,-2.6264186,0.0554616,0.015266289,54.771847,53.329834,0,0,1.7106673250683122,4.8628764,4.863179,12.526405,5.6274376,2665.4001,1.1766867637634277,52.475,359.16748,362.01462,360.6391,132.765,192.885,112.725,191.55806,188.70404,0.13831373,0.015237899,4.767731,1.4826195,1118.5431,19.71784,0.44077186700073967,0.07403299388979727,0.08343380478510777,0.006164255334096448,4.767731189727783,1.4826195240020752,3.764601945877075,0.5083776116371155,19861,22068,847,91,1269,202,21,0,743,89,0,0,0,0,0,0,3.4410798e-05,1.5328234e-05,5.1571118e-05,,2.501251e-05,,0.0004422312,0.0003068575,4.4193384e-06,,1061266.1,,72.859856,27.906998,207697340.0,227215300.0,2.6295462,8.823691,0.028705636,0.26174945
5.75,[250],[252],13.514326,9.872303446133932,99360.93,301.16016,11.954813,7.6296077,0.0038280901,-0.0071335887,-0.0009104326,-0.00010680199,0.00029427605,-0.0018932751,-3.2343245,-3.0136795,0.050185032,0.019278968,54.30322,53.068493,0,0,0.12489692425264667,4.8617253,4.8621006,11.816318,0.20250395,2616.5234,1.3317114114761353,52.249203,358.95428,361.46683,360.29318,172.845,192.885,192.885,192.35272,182.28003,0.08543883,0.023249565,4.155189,1.3956575,894.3737,11.276039,0.23233546150872497,0.028074406282678464,0.05735663286784038,0.021834276569874352,4.155189037322998,0.5905145406723022,2.8739941120147705,1.3956575393676758,33689,8240,1105,52,1788,121,1,0,969,47,0,0,0,0,0,0,3.3741508e-05,1.1947984e-05,4.0029438e-05,,1.0107856e-05,,0.00053489034,0.00048839237,1.947441e-06,,740755.6,,65.23184,28.31237,286378460.0,351269900.0,2.9078674,7.0092,0.04591225,0.16219376
6.0,[262],[248],13.443985,10.086571334683617,99331.99,301.17035,13.729785,,0.002402208,,-0.0015310458,,-0.00053106516,,-3.0229702,,0.058514014,,54.10965,,0,0,0.41576313053693165,4.85525,,10.750617,,,1.5893166065216064,52.538776,358.77484,361.2394,,192.885,192.885,142.785,194.95692,,0.093032174,,7.276775,,1428.23,0.0,0.2470340050270694,,0.05455364967314542,,7.276774883270264,,4.721389293670654,,41929,0,1741,0,3222,0,20,0,1796,0,0,0,0,0,0,0,4.374631e-05,,2.92683e-05,,1.5006872e-05,,0.0006116823,,1.8276671e-06,,563335.2,,83.40837,,292272450.0,,,12.946622,,0.1768174
6.25,[259],[248],13.898935,10.076390804915592,99334.77,301.17712,20.854927,6.7968397,0.002842602,-0.00081550126,-0.003037587,-0.00014486899,-0.0015426229,-0.00031536838,-4.146911,-2.5182824,0.064856686,0.03754203,54.33944,52.90616,1,0,0.03285953110502893,4.833853,4.8396096,10.744423,6.3605785,2603.8318,1.7339270114898682,52.905083,358.63623,361.31284,360.2799,182.86499999999998,187.875,142.785,195.37372,182.85654,0.105528995,0.12387674,5.7115517,2.523803,1737.1128,77.29909,0.3249875274218881,0.3237500340918779,0.06693288891806809,0.08573297633878646,5.711551666259766,2.5238029956817627,3.8847649097442627,1.7407599687576294,37673,2092,1567,55,2562,104,32,0,1454,58,0,0,0,0,0,0,4.4719545e-05,3.3617078e-05,2.6419777e-05,1.0095178e-09,1.907251e-05,1.5730608e-07,0.0005655171,0.0005682344,2.362514e-06,,534151.75,,88.40731,62.430733,251481400.0,264010300.0,4.721569,10.295382,0.24276054,0.2018942
6.5,[259],[269],14.059719,9.599108988985474,99345.99,301.18408,18.834879,,0.0025579538,,-0.0023861977,,-0.0011292099,,-3.9964938,,0.06450741,,54.296616,,2,0,2.362947228618734,4.789176,,13.955119,,,1.778172254562378,53.572147,358.5284,361.0717,,192.885,192.885,22.545,188.92331,,0.112402216,,9.668701,,1709.7501,0.0,0.45770719875855237,,0.05752174903772673,,9.668701171875,,3.173377752304077,,41929,0,1015,0,2179,0,52,0,1039,0,0,0,0,0,0,0,4.5134257e-05,,3.268176e-05,,3.1040323e-05,,0.0005475457,,4.0776217e-06,,743607.75,,96.40834,,246542080.0,,,17.769728,,0.2133255
6.75,[270],[251],14.745177,10.090010814306115,99350.69,301.19278,16.138815,7.941023,0.0029131847,0.0049852114,-0.0014520956,-0.004672581,-0.00034227784,-0.0022172097,-3.7761793,-2.4830682,0.06837384,0.044326346,54.560654,53.40414,1,0,1.2756624407206387,4.7741127,4.6521816,12.518351,8.201848,2639.0657,1.730531930923462,54.162178,358.44592,361.2411,360.28662,182.86499999999998,187.875,102.70500000000001,198.79437,183.87607,0.11566066,0.029515944,6.9554224,1.338349,1061.6492,13.193627,0.48359618257641446,0.11871161954585419,0.0532049181375329,0.017001245984754356,6.955422401428223,1.3383489847183228,6.484827995300293,0.5759290456771851,37673,2092,664,20,1466,63,31,0,685,27,0,0,0,0,0,0,5.3412077e-05,1.3470298e-05,3.3345274e-05,3.0642586e-05,2.1987245e-05,1.4648845e-05,0.0005616747,0.0005593772,2.7630338e-06,1.0902047e-06,711432.06,100770.21,107.19033,33.93671,284417700.0,351760670.0,2.5668564,13.096303,0.057998095,0.21625054
7.0,[263],[255],14.682772,10.00911684419917,99262.82,301.2014,27.90689,5.0353584,0.0035944725,-0.0013597304,1.5009601e-05,-0.00065497117,0.0009250426,-0.00083414797,-3.8549218,-1.5441802,0.075924106,0.04412346,54.67165,53.3223,7,0,1.948987447781081,4.7658496,4.615312,13.602218,9.652712,2646.1414,1.6760729551315308,54.435703,358.3852,361.18137,360.21255,182.86499999999998,187.875,82.66499999999999,195.89406,182.42935,0.17006458,0.104187004,6.0133653,2.5601628,1069.3661,20.003904,0.524503934491549,0.6278630399261601,0.06892037600449827,0.04329444409246934,6.013365268707275,2.5601627826690674,3.5420384407043457,1.0686887502670288,37673,2092,547,5,1527,22,53,0,712,9,0,0,0,0,0,0,7.39668e-05,1.3439688e-05,3.453352e-05,3.1398096e-05,2.8803937e-05,1.6833003e-05,0.000628301,0.000432953,3.115512e-06,2.355759e-06,721172.0,487955.78,149.41483,58.36653,317456320.0,307954340.0,4.8690457,10.886687,0.20334597,0.31156674
7.25,[256],[260],15.888289,9.812728726062454,99314.44,301.21182,20.955978,13.103708,0.0061943564,-0.00076505035,0.0017697874,9.0883106e-05,0.0028946756,-0.00012672709,-3.9784217,-2.6788611,0.09047387,0.0520082,55.064266,53.520786,6,0,2.6552721216791317,4.8007684,4.6123953,13.9398,9.652737,2658.8896,1.6261194944381714,54.496933,358.3423,361.27643,360.28693,162.825,187.875,132.765,194.76929,184.79837,0.24574043,0.08910027,8.402472,2.8876646,1293.3319,73.775024,0.598328797279615,0.29058124405038144,0.1006960537065647,0.036272934233894744,8.402471542358398,2.887664556503296,5.94519567489624,1.1100481748580933,29861,9904,538,75,1672,197,95,1,774,80,0,0,0,0,0,0,9.862379e-05,4.9105558e-05,4.9890717e-05,2.5293619e-05,3.445967e-05,4.17173e-06,0.0006223082,0.0005420224,4.202288e-06,1.287307e-06,1086248.9,237177.2,194.7478,86.50266,317952030.0,288364220.0,5.296756,12.990292,0.16736266,0.44747534
7.5,[258],[258],14.324203,9.852000973304781,99311.8,301.22192,26.817297,9.577311,0.0075224815,-0.0017663763,0.002531838,0.000432944,0.0038006487,-0.00012620556,-5.5599985,-1.8800718,0.1028045,0.054477595,55.175972,53.577057,13,0,3.2215465191990664,4.802033,4.6038795,15.406715,9.665136,2663.4219,1.6026692390441895,54.5774,358.311,361.21698,360.2651,162.825,187.875,82.66499999999999,196.22633,185.21704,0.29654577,0.12464152,13.162042,4.799557,1660.6564,88.99405,0.6984490414821247,0.4597943140140156,0.09763261414680152,0.05282305885008651,13.162041664123535,4.799557209014893,3.8512520790100098,1.9835729598999023,29861,9904,517,43,2023,130,126,8,879,55,0,0,0,0,0,0,9.0361864e-05,3.1682204e-05,6.915656e-05,1.5964526e-05,4.472553e-05,1.7704762e-05,0.0006578185,0.0005096218,5.042743e-06,2.1531782e-06,1324636.8,276028.9,194.45656,76.9346,340256960.0,322881660.0,8.178267,26.170153,0.23088178,0.5382913
7.75,[256],[262],14.999616,9.789529137833174,99342.25,301.23215,29.866533,8.070399,0.010428155,-0.002565817,0.005030273,0.00046458753,0.0064026183,-0.00030585527,-7.5086365,-2.4932942,0.12369889,0.056759488,55.455257,53.697975,18,0,2.661313552446643,4.819723,4.636065,15.408479,9.296611,2673.0667,1.6104233264923096,54.733063,358.29266,361.19574,360.3209,152.805,182.86499999999998,72.645,196.02318,187.2356,0.31330758,0.110227354,12.339034,3.5349026,1959.4257,61.286407,0.7113570174725541,0.3648161103668107,0.08978371140318792,0.026984724481487487,12.339034080505371,3.534902572631836,4.251605033874512,1.2272343635559082,26317,11356,695,33,2455,153,157,3,1102,65,0,0,0,0,0,0,0.00012172212,4.073118e-05,8.570508e-05,1.8609964e-05,4.114308e-05,1.3941622e-05,0.00065175275,0.0005285695,4.963805e-06,1.5620242e-06,1520645.5,173811.17,241.3764,72.699455,338603940.0,395046500.0,6.345402,22.60997,0.20304507,0.566146
8.0,[241],[260],18.01307,9.698392841094298,99294.4,301.24207,18.317047,8.763998,0.011876308,-0.00454276,0.00598293,-0.0019242134,0.007481253,-0.0025899452,-4.7135477,-3.2531502,0.12794402,0.058897845,55.323715,53.657555,9,0,0.31713893061777954,4.8094325,4.6463876,15.02213,8.935111,2669.9119,1.6418718099594116,54.87849,358.2829,360.97943,360.25723,162.825,182.86499999999998,122.74500000000002,193.81012,183.7391,0.356162,0.19490242,11.594043,5.3050394,2700.7766,77.96097,0.7500759070798452,0.6285849793580086,0.12777405337662093,0.04054082906493796,11.594042778015137,5.305039405822754,5.633523941040039,1.2721006870269775,29861,7812,794,30,3037,116,202,2,1380,64,0,0,0,0,0,0,0.00010372943,7.780473e-05,0.00010151092,4.2333786e-06,4.3301476e-05,1.5500973e-05,0.0006653658,0.0005987349,5.4461652e-06,4.961542e-07,1701158.1,59272.457,220.0786,137.81386,352475170.0,393194750.0,9.792977,20.788366,0.35677403,0.64772284
8.25,[269],[262],17.043602,9.89843684284627,99275.77,301.2514,40.771637,,0.010472082,,0.0061182342,,0.0072251433,,-5.902235,,0.12531121,,55.100975,,23,0,2.94299716558045,4.7761664,,13.607104,,,1.7140718698501587,54.784966,358.28052,360.79898,,182.86499999999998,182.86499999999998,72.645,199.12352,,0.33877042,,9.559285,,3107.2024,0.0,0.650022460088517,,0.13629141711691273,,9.559285163879395,,5.682158946990967,,37673,0,988,0,3870,0,208,0,1877,0,0,0,0,0,0,0,0.00011472402,,0.00010212797,,3.6266152e-05,,0.0007087499,,4.5194915e-06,,1494747.8,,235.33588,,353509020.0,,,17.076288,,0.6143173
