hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
3.0,[251],[250],10.956058,9.969309349449313,99326.14,,,0.002653411,0.00072073046,-0.03245248,-0.034434978,53.276047,52.08345,0,0,0.10622203596149578,4.8689833,4.8651505,0.20300762,0.20253529,2957.2344,172.845,273.045,177.95995,144.34158,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,50320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
3.25,[252],[251],11.051313,9.972680969627536,99336.69,,,0.0024278713,0.0003455928,-0.04708191,-0.054471847,53.409996,52.141327,0,0,0.14274626944208618,4.8685746,4.8648562,0.2030161,0.20248424,2874.5261,172.845,273.045,182.2852,149.12308,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,50320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
3.5,[253],[251],11.146955,9.973693601452574,99342.94,,,0.0006569998,0.0004638539,-0.062505364,-0.08347219,53.544136,52.21821,0,0,0.11696407731268027,4.868156,4.864594,0.20300078,0.20245215,2805.552,172.845,268.03499999999997,185.54053,154.43092,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,47220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5917718e-10,,,,,,8.416548e-06,,,
3.75,[251],[252],11.216559,9.924928005627745,99348.45,,,-0.00078776065,-0.00013711595,-0.101658836,-0.11826061,53.565132,52.246468,0,0,0.10074786380595843,4.8674517,4.8641562,0.20298511,0.20243758,2746.7617,182.86499999999998,268.03499999999997,186.24286,154.81999,5.1798515e-10,,6.4895256e-10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37673,43236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.640681e-09,,,,,,1.9664183e-05,,,
4.0,[252],[252],11.339237,9.913228339162366,99353.53,,,-0.0012099524,-0.0014411905,-0.23329984,-0.14559604,53.685997,52.309307,0,0,0.0971556030669196,4.86704,4.8638206,0.20296319,0.20241238,2690.7769,182.86499999999998,268.03499999999997,188.34378,157.35313,0.00014946495,,0.0018881969,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37673,43236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.631683e-09,,,,,,4.4726246e-05,,,
4.25,[252],[252],11.413925,9.889920379010197,99355.05,,,-0.0015823938,-0.0017720228,-1.2855604,-0.15246217,53.80109,52.373768,0,0,0.09205018878012407,4.8666167,4.863458,0.20295136,0.20242211,2647.149,182.86499999999998,268.03499999999997,189.63625,159.17218,0.00016829457,,0.0025421514,,8.647057329428757e-10,,0.00017849417846808115,,1.548322692279669e-09,,0.0025421513710170984,,37673,43236,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4.0308127e-08,,,,,,0.0001102258,,,
4.5,[272],[262],11.870503,9.782169681328993,99354.83,,,-0.0016711934,-0.001640976,-3.0330098,-0.16373761,53.566883,52.328087,0,0,1.3461673833605918,4.865432,4.85216,0.20292793,0.20241645,2609.725,212.92499999999998,268.03499999999997,187.58878,153.67265,0.008255933,,0.37129483,,0.035637839418090705,,0.0011589925004308753,,0.3712948262691498,,0.02620045095682144,,51101,29808,36,0,158,0,0,0,43,0,0,0,0,0,0,0,1.16525525e-05,,,,,,0.00020893902,2.7643307e-06,,
4.75,[253],[253],12.400344,9.82333674101994,99353.92,,,-0.0018197277,-0.0018139227,-3.363032,-0.16563722,53.971565,52.512367,0,0,0.0877802693011445,4.8658414,4.8487577,9.315832,0.2024476,2603.0398,182.86499999999998,268.03499999999997,190.30542,160.69794,0.092206754,,5.031064,,0.2804868272888694,,0.013148581200963868,,5.031064033508301,,1.4912211894989014,,37673,43236,219,0,751,0,4,0,340,0,0,0,0,0,0,0,4.2280153e-05,,6.568969e-07,,2.4329935e-05,,0.00028601103,4.4184926e-05,2.1734863e-06,
5.0,[251],[254],12.74613,9.746758429371582,99348.08,,,-0.0016982503,-0.0021564593,-3.421459,-0.77848345,54.010654,52.58147,0,0,0.13278277269180397,4.8652897,4.816331,11.112327,0.20243812,2592.009,182.86499999999998,268.03499999999997,189.06207,160.5206,0.15584277,2.4588576e-10,5.9675913,2.5805363e-10,0.4117678543565679,2.337178506284232e-10,0.052986354752989843,2.5805363401687487e-10,5.967591285705566,2.337178506284232e-10,3.210393190383911,2.5805363401687487e-10,37673,43236,482,0,1527,1,13,0,770,0,0,0,0,0,0,0,5.3400483e-05,4.1545185e-08,4.703405e-05,,4.7724858e-05,,0.00032743692,9.3727955e-05,5.553322e-06,
5.25,[243],[270],13.588743,9.34389466593117,99345.8,19.699072,,-0.0014646028,-0.002343777,-3.8776774,-1.785782,53.724613,52.52325,2,0,1.2387317903179127,4.8526278,4.7054653,11.47923,0.20243771,2567.2815,212.92499999999998,263.025,179.66762,152.62308,0.15956785,0.004199026,5.6861353,0.07047014,0.4645416540496507,0.014590715378659807,0.08087282975740546,0.0019128544209244258,5.500761032104492,0.07047013938426971,5.686135292053223,0.03678450360894203,51101,26852,732,6,1697,14,42,0,947,3,0,0,0,0,0,0,4.6629768e-05,3.3840504e-06,3.7535767e-05,,5.5794262e-05,,0.00032594186,0.00021335685,4.7454328e-06,
5.5,[254],[254],13.686537,9.865722890301939,99350.64,,,0.0010035781,-0.002378532,-3.4482956,-3.4514534,54.771847,52.8846,0,0,1.7106673250683122,4.8628764,4.773258,12.526405,5.6274376,2601.029,132.765,268.03499999999997,191.55806,170.10979,0.13831373,0.016650794,4.767731,1.4826195,0.44077186700073967,0.05839918698353127,0.08343380478510777,0.007332208956974652,4.767731189727783,1.4826195240020752,3.764601945877075,0.7243117094039917,19861,61048,847,175,1269,392,21,0,743,157,0,0,0,0,0,0,3.4410798e-05,1.6082226e-05,5.1571118e-05,,2.501251e-05,,0.0004422312,0.0003357665,4.4193384e-06,
5.75,[250],[252],13.514326,9.872303446133932,99360.93,,,0.0002685435,-0.0020083422,-3.2873273,-3.457061,54.30322,52.744972,0,0,0.12489692425264667,4.8617253,4.7301006,11.816318,6.7369604,2565.103,172.845,263.025,192.35272,164.97119,0.08543883,0.068628564,4.155189,3.0642207,0.23233546150872497,0.1325987860833124,0.05735663286784038,0.03890984907218764,4.155189037322998,3.064220666885376,2.8739941120147705,2.2564783096313477,33689,44264,1105,385,1788,1011,1,0,969,461,0,0,0,0,0,0,3.3741508e-05,5.2774816e-05,4.0029438e-05,,1.0107856e-05,1.1745258e-09,0.00053489034,0.00053835614,1.947441e-06,
6.0,[262],[248],13.443985,10.086571334683617,99331.99,,,-0.0005596172,-0.0003880694,-3.1320019,-3.4623742,54.10965,52.67417,0,0,0.41576313053693165,4.85525,4.6937804,10.750617,8.952012,2547.7192,192.885,263.025,194.95692,162.74225,0.093032174,0.1363769,7.276775,6.2842693,0.2470340050270694,0.257729427867689,0.05455364967314542,0.07916490474886684,7.276774883270264,6.284269332885742,4.721389293670654,4.041856288909912,41929,36024,1741,698,3222,1842,20,7,1796,932,0,0,0,0,0,0,4.374631e-05,7.188621e-05,2.92683e-05,1.0119722e-06,1.5006872e-05,4.1811716e-05,0.0006116823,0.0006709959,1.8276671e-06,7.8569514e-07
6.25,[259],[248],13.898935,10.076390804915592,99334.77,20.976673,15.1939945,-0.0015667394,0.0016927312,-4.3588,-3.1466274,54.33944,52.725037,3,1,0.03285953110502893,4.833853,4.694,10.744423,12.523747,2552.6895,182.86499999999998,263.025,195.37372,164.30553,0.105528995,0.15511811,5.7115517,6.703168,0.3249875274218881,0.4029551033206723,0.06693288891806809,0.08100236777919914,5.711551666259766,6.703167915344238,3.8847649097442627,3.880589723587036,37673,40280,1567,1006,2562,2395,32,30,1454,1246,0,0,0,0,0,0,4.4719545e-05,5.98483e-05,2.6419777e-05,3.92558e-05,1.907251e-05,4.994113e-05,0.0005655171,0.00063422415,2.362514e-06,4.9670853e-06
6.5,[259],[269],14.059719,9.599108988985474,99345.99,19.027716,,-0.001144583,0.0011822471,-4.002356,-3.6921353,54.296616,52.739754,2,0,2.362947228618734,4.789176,4.6441345,13.955119,11.446099,2560.893,192.885,263.025,188.92331,159.34016,0.112402216,0.12808473,9.668701,6.447311,0.45770719875855237,0.4073335100223849,0.05752174903772673,0.06899339010749218,9.668701171875,6.447310924530029,3.173377752304077,4.745239734649658,41929,36024,1015,651,2179,1487,52,14,1039,741,0,0,0,0,0,0,4.5134257e-05,4.8187914e-05,3.268176e-05,5.16622e-05,3.1040323e-05,2.3631519e-05,0.0005475457,0.0005965245,4.0776217e-06,3.1132515e-06
6.75,[270],[251],14.745177,10.090010814306115,99350.69,16.516842,17.482658,-0.00035624515,-0.00034475318,-3.8888607,-3.24826,54.560654,52.87227,1,2,1.2756624407206387,4.7741127,4.6521506,12.518351,11.088832,2574.7678,182.86499999999998,263.025,198.79437,165.12984,0.11566066,0.11646227,6.9554224,6.536954,0.48359618257641446,0.48507027115438395,0.0532049181375329,0.053734443128351767,6.955422401428223,6.536953926086426,6.484827995300293,3.690518379211426,37673,40280,664,514,1466,1252,31,36,685,496,0,0,0,0,0,0,5.3412077e-05,3.0764262e-05,3.3345274e-05,4.311973e-05,2.1987245e-05,3.2120406e-05,0.0005616747,0.00050234323,2.7630338e-06,3.1843795e-06
7.0,[263],[255],14.682772,10.00911684419917,99262.82,27.951065,,0.0009157956,-0.0017411591,-4.1391683,-3.4935822,54.67165,52.922344,7,0,1.948987447781081,4.7658496,4.6173463,13.602218,11.8041,2575.4453,182.86499999999998,263.025,195.89406,164.24655,0.17006458,0.10040131,6.0133653,6.4649835,0.524503934491549,0.42933432257794346,0.06892037600449827,0.042683802640077914,6.013365268707275,6.4649834632873535,3.5420384407043457,3.3783140182495117,37673,40280,547,257,1527,771,53,14,712,295,0,0,0,0,0,0,7.39668e-05,2.0314306e-05,3.453352e-05,4.3286505e-05,2.8803937e-05,1.9975054e-05,0.000628301,0.00044907504,3.115512e-06,2.999915e-06
7.25,[256],[260],15.888289,9.812728726062454,99314.44,21.168867,,0.0028799756,-0.0017072649,-4.099443,-3.13766,55.064266,53.069595,6,0,2.6552721216791317,4.8007684,4.5896807,13.9398,10.73032,2588.3342,162.825,263.025,194.76929,166.691,0.24574043,0.09395708,8.402472,8.777713,0.598328797279615,0.3580368196019232,0.1006960537065647,0.04030925223770281,8.402471542358398,8.77771282196045,5.94519567489624,3.7304394245147705,29861,48092,538,244,1672,712,95,9,774,271,0,0,0,0,0,0,9.862379e-05,3.3007876e-05,4.9890717e-05,3.6823003e-05,3.445967e-05,9.636103e-06,0.0006223082,0.0005155816,4.202288e-06,2.3134783e-06
7.5,[258],[258],14.324203,9.852000973304781,99311.8,27.071594,,0.0037838602,-0.00085304474,-5.779283,-3.6462607,55.175972,53.139023,14,0,3.2215465191990664,4.802033,4.5778556,15.406715,10.739313,2591.9285,162.825,258.015,196.22633,168.57138,0.29654577,0.10166894,13.162042,4.799557,0.6984490414821247,0.3193266498323132,0.09763261414680152,0.04672518139897678,13.162041664123535,4.799557209014893,3.8512520790100098,4.426950454711914,29861,45144,517,199,2023,585,126,17,879,231,0,0,0,0,0,0,9.0361864e-05,4.567034e-05,6.915656e-05,2.6545735e-05,4.472553e-05,1.2911642e-05,0.0006578185,0.0005736073,5.042743e-06,2.1905312e-06
7.75,[256],[262],14.999616,9.789529137833174,99342.25,30.120733,,0.0063952985,-0.00015825259,-7.6458416,-3.0467117,55.455257,53.22655,18,0,2.661313552446643,4.819723,4.5752797,15.408479,10.372686,2598.7847,152.805,258.015,196.02318,169.63437,0.31330758,0.13332677,12.339034,4.8753715,0.7113570174725541,0.40387231377892724,0.08978371140318792,0.05292366146199948,12.339034080505371,4.87537145614624,4.251605033874512,3.8110828399658203,26317,48688,695,180,2455,643,157,5,1102,288,0,0,0,0,0,0,0.00012172212,4.9602422e-05,8.570508e-05,2.3832212e-05,4.114308e-05,8.455141e-06,0.00065175275,0.00056862185,4.963805e-06,1.8617692e-06
8.0,[241],[260],18.01307,9.698392841094298,99294.4,18.403044,,0.007473144,-0.00046402024,-4.7448993,-3.440459,55.323715,53.221985,10,0,0.31713893061777954,4.8094325,4.569293,15.02213,9.652414,2589.8994,162.825,258.015,193.81012,166.77129,0.356162,0.12249916,11.594043,5.3161836,0.7500759070798452,0.38570476257982317,0.12777405337662093,0.0582690110846701,11.594042778015137,5.316183567047119,5.633523941040039,2.243752956390381,29861,45144,794,217,3037,468,202,4,1380,242,0,0,0,0,0,0,0.00010372943,4.7436253e-05,0.00010151092,1.5541467e-05,4.3301476e-05,8.271553e-06,0.0006653658,0.0005610409,5.4461652e-06,1.5636451e-06
8.25,[269],[262],17.043602,9.89843684284627,99275.77,41.093098,,0.0072227246,-0.00024921336,-5.9982405,-3.724225,55.100975,53.133587,24,0,2.94299716558045,4.7761664,4.557385,13.607104,11.091696,2576.339,182.86499999999998,258.015,199.12352,166.47163,0.33877042,0.1290414,9.559285,5.4382377,0.650022460088517,0.3134090939956959,0.13629141711691273,0.06736120123570465,9.559285163879395,5.43823766708374,5.682158946990967,3.974199056625366,37673,37332,988,214,3870,606,208,10,1877,281,0,0,0,0,0,0,0.00011472402,4.371431e-05,0.00010212797,1.6970738e-05,3.6266152e-05,1.6725999e-05,0.0007087499,0.0006363159,4.5194915e-06,1.9601605e-06
8.5,[266],[266],18.427818,9.819407320022583,99320.47,28.500324,,0.0058792355,0.001270143,-5.085753,-2.9687948,54.72471,52.950684,40,0,3.6757313168378496,4.7368584,4.551358,15.049794,9.291139,2558.7717,212.92499999999998,258.015,193.65155,159.51901,0.3439517,0.15058029,11.380156,3.1595993,0.7271005520279638,0.3351805246421971,0.12227032957352206,0.09230490907999662,11.380155563354492,3.1595993041992188,5.892106533050537,2.3949038982391357,51101,23904,1455,124,4830,384,317,0,2260,185,0,0,0,0,0,0,0.000115266404,5.634952e-05,0.0001093248,8.4378125e-06,4.1487223e-05,4.9436285e-06,0.0006600296,0.0006567861,5.1687757e-06,1.2854798e-06
8.75,[245],[271],17.62205,9.571750564136725,99288.664,30.156542,15.1566305,0.010081037,0.0011993345,-5.0021906,-3.7757828,55.217014,53.175026,35,2,1.2876370610762002,4.7718806,4.5940604,15.026713,11.097339,2572.5083,182.86499999999998,253.005,193.377,163.95023,0.38456064,0.17147495,12.963055,4.9333873,0.8413294915731486,0.3648182805933224,0.14334172905953865,0.09659968593183979,12.963054656982422,4.933387279510498,7.690555572509766,4.392583847045898,37673,34464,1471,378,4378,1003,339,26,2092,489,0,0,0,0,0,0,0.00011302962,7.7424775e-05,0.0001234843,1.853556e-05,3.992448e-05,2.8228722e-05,0.00066235574,0.00071185787,5.053819e-06,2.6243865e-06
9.0,[258],[263],17.602724,10.055962484915138,99294.96,37.221764,,0.011406608,0.001816033,-6.0817084,-4.6663566,55.400078,53.168877,34,0,3.0924879304719846,4.781204,4.605193,15.030351,10.734954,2565.5562,182.86499999999998,258.015,202.4892,167.08275,0.39410287,0.20053378,17.119583,5.800701,0.855524312684343,0.4935300466095391,0.13701219369521325,0.09957095463824125,17.119583129882812,5.800701141357422,6.884739875793457,5.005611419677734,37673,37332,1406,373,5011,1068,407,22,2380,537,0,0,0,0,0,0,0.00010255375,6.833515e-05,0.00013664733,1.97406e-05,4.4066015e-05,2.3962235e-05,0.0006554347,0.00067655166,5.2971877e-06,2.1507499e-06
9.25,[253],[268],16.617064,9.865320068170593,99285.53,22.974264,,0.011371544,0.00056007586,-4.772037,-3.7808073,55.13818,53.10814,29,0,1.897228834055796,4.761763,4.591241,14.675656,10.01875,2548.8677,202.905,258.015,196.46701,161.96214,0.37730482,0.18657306,12.18681,6.0770493,0.814866293656982,0.4850828521890875,0.13483955345984666,0.08522799086801662,12.186809539794922,6.077049255371094,7.124716758728027,3.3201520442962646,46393,28612,1659,288,5417,824,412,24,2609,434,0,0,0,0,0,0,0.00010441773,5.9428483e-05,0.0001434013,2.1842261e-05,3.6978585e-05,2.6402215e-05,0.0006491319,0.0006372751,4.6996347e-06,1.529148e-06
9.5,[255],[256],17.007208,10.242944527073067,99313.53,32.54584,,0.017186841,0.0020946348,-6.094053,-3.5748613,56.133007,53.378063,39,0,3.346527483688124,4.764106,4.6545177,15.414753,10.73503,2578.5696,162.825,258.015,211.36208,172.9483,0.40218556,0.17840469,14.29087,6.18686,0.873811121276323,0.4688536413494508,0.143168021935975,0.08370280326670895,14.29086971282959,6.186860084533691,8.015048027038574,5.107734203338623,29861,45144,1655,492,4876,1370,372,33,2375,691,0,0,0,0,0,0,0.00010707039,6.20975e-05,0.0001556608,4.1230734e-05,3.7117657e-05,2.1672253e-05,0.00065871124,0.0006010247,4.813305e-06,1.6211088e-06
9.75,[256],[257],17.8453,10.237552665000738,99325.19,31.272009,18.831179,0.014670523,0.00037454444,-5.4342494,-4.2679334,55.62922,53.23046,55,2,3.697021677136528,4.748425,4.6306057,15.419317,10.375268,2550.0085,192.885,258.015,205.41318,167.75105,0.38070527,0.14833455,12.470428,5.2408485,0.8399258927406444,0.37982920987041074,0.13288604357158604,0.07768973877545617,12.470428466796875,5.240848541259766,10.655975341796875,4.174031734466553,41929,33076,1843,336,5876,786,457,23,2663,384,0,0,0,0,0,0,0.00010484516,6.5823835e-05,0.0001572627,3.062123e-05,3.6912046e-05,1.9400886e-05,0.0006768027,0.00062781596,4.8517627e-06,1.214521e-06
10.0,[254],[261],17.675364,10.132574117985092,99298.91,36.736946,15.875674,0.02234204,0.0005559401,-9.523425,-4.8094378,56.403786,53.511154,66,2,2.3752699205204926,4.7447343,4.6519556,15.799555,13.225754,2579.5994,162.825,258.015,210.6611,172.38083,0.43853834,0.15342717,17.041525,7.2028027,0.97190650025005,0.4495641566030182,0.13167969255047526,0.07083761251661295,17.04152488708496,7.202802658081055,5.959742546081543,5.740931034088135,29861,45144,1636,620,5322,1397,576,50,2300,683,0,0,0,0,0,0,0.000111778245,5.1523737e-05,0.00017255705,4.3870143e-05,4.693423e-05,2.3149463e-05,0.0006685092,0.00065875374,5.255022e-06,2.73818e-06
10.25,[257],[270],18.413494,9.727429185108262,99199.49,30.950369,,0.011835626,0.0010150139,-6.2878795,-3.1220975,55.085976,53.23562,77,0,2.5231674494937764,4.6948256,4.604758,14.684588,11.803202,2540.649,232.965,253.005,190.18106,156.5354,0.40187714,0.16375273,17.246212,5.2643905,0.9335694316776885,0.49464816020963714,0.12204837053519191,0.04560254651424001,17.246212005615234,5.264390468597412,11.13392448425293,1.7197513580322266,61141,10996,2018,105,6629,343,571,17,3030,148,0,0,0,0,0,0,0.000105836516,6.79622e-05,0.00016724165,3.3456097e-05,4.2297248e-05,3.171785e-05,0.0006377904,0.00068787806,4.9792197e-06,2.8203597e-06
10.5,[254],[259],19.044483,10.314398408436976,99311.78,29.33768,18.678474,0.025685146,0.001240667,-7.3166986,-4.1439166,56.764435,53.614063,59,3,2.4984033794012896,4.706396,4.6648083,15.772657,11.451125,2583.8755,162.825,258.015,213.9558,173.59827,0.4756702,0.18918014,13.8735075,8.058333,1.0671757097126662,0.5238112007073091,0.13863592903465055,0.08660586518820496,13.873507499694824,8.058333396911621,8.996132850646973,5.594608783721924,29861,45144,1741,571,5352,1584,613,60,2421,782,0,0,0,0,0,0,0.0001203909,6.3882544e-05,0.0001911913,4.5275625e-05,4.478537e-05,2.083453e-05,0.0006673798,0.00066540024,5.0115436e-06,2.4840797e-06
10.75,[258],[263],19.748795,10.194751036444377,99266.11,33.2358,15.921458,0.02046406,0.00054654124,-7.4277196,-3.5879152,56.121147,53.45295,84,1,3.33366606201569,4.702254,4.6522846,15.392205,12.515982,2568.7388,192.885,258.015,205.30125,166.48666,0.4747342,0.15207742,18.925287,9.9064455,0.9943275242438187,0.4038042385702245,0.152553794290237,0.07924273728654789,18.9252872467041,9.906445503234863,11.408835411071777,3.3137660026550293,41929,33076,1941,344,6745,863,696,19,2915,428,0,0,0,0,0,0,0.00011692821,4.9290924e-05,0.00019500728,3.798252e-05,4.6212965e-05,1.3892396e-05,0.0007034381,0.00066790526,5.224818e-06,1.9815272e-06
11.0,[248],[267],18.514685,9.656325173228511,99246.664,40.186165,,0.016366785,0.0016607501,-6.8088713,-3.9693031,55.567924,53.405518,78,0,1.1453666036914651,4.6799936,4.6420016,15.815982,10.735027,2554.5479,222.945,253.005,193.2778,159.24185,0.4832686,0.086800404,18.002047,2.856807,1.0685603619803954,0.23939627208696887,0.14923447408945645,0.05663203096640909,18.002046585083008,2.856806993484497,6.521406173706055,2.2414932250976562,55997,16140,2135,134,7124,276,698,0,2941,134,0,0,310,0,0,0,0.00012084073,3.1505137e-05,0.00019869649,3.7840415e-05,4.473175e-05,3.4132224e-06,0.00065243285,0.0005625388,5.168711e-06,2.1811243e-06
