hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
96.25,[251],[256],68.35807,53.523271769569035,91666.734,,20.335482,0.44573843,0.021440428,-4.4290204,-7.794744,62.518463,54.06754,0,9,7.214730694680295,5.4540124,4.7197447,11.897386,14.400703,2313.7212,52.605,353.205,1086.1984,284.7157,9.5776615,1.0580783,34.034218,18.05475,11.100780954876562,3.179103658419498,0.5718532381963979,0.2106609668298739,34.034217834472656,18.054750442504883,4.13399600982666,7.156983375549316,3125,137404,8,9841,2507,7704,0,80,0,1034,0,0,2426,5417,0,0,0.00093604246,0.00022542772,0.0011204322,0.00033937706,0.00019589771,1.6503287e-05,0.0005986757,0.00034267493,1.6488776e-06,9.4375673e-07
96.5,[251],[249],69.01618,60.92785847651494,91657.94,,19.676014,0.12775436,0.032799065,-5.8157215,-7.3870654,58.36771,54.138485,0,4,7.180140361946069,5.897743,4.7207117,9.768034,13.976691,2302.029,37.574999999999996,353.205,1087.4316,294.35416,5.9948864,1.6652353,29.815104,36.097153,8.207286503237087,4.682443012214501,0.6257679223018477,0.27440289874530466,29.81510353088379,36.09715270996094,6.014434814453125,10.56245231628418,1597,138932,9,10166,995,8987,0,57,0,1194,0,0,921,6705,0,0,0.00053860486,0.00028922138,0.00031594592,0.0003658772,7.3068106e-05,2.0596744e-05,0.0007768528,0.0003686873,4.945549e-07,9.373603e-07
96.75,[249],[252],69.00829,57.29892656305334,91603.54,,20.679253,0.4541531,0.027923364,-4.688658,-7.5770607,61.609047,54.053905,0,16,6.857576359800654,5.5432816,4.71776,12.265753,14.394604,2315.1985,47.595,353.205,1120.6099,289.1383,10.161168,1.0862505,34.474457,22.549149,12.335060332923483,3.0042613868206596,0.5940628145767683,0.3113106957181007,34.474456787109375,22.549148559570312,5.164139747619629,9.126786231994629,2561,137968,27,10527,1932,7871,0,58,0,1130,0,0,1872,5474,0,0,0.0011775739,0.000244643,0.0009402028,0.00036241004,0.00022387815,1.7263534e-05,0.00067121896,0.00034170673,2.4119965e-06,9.0452096e-07
97.0,[251],[255],70.173256,57.35021941216437,91540.39,,18.054813,0.66547894,0.026027784,-6.0094686,-6.4462156,61.761215,54.13744,0,4,7.660054565122905,5.5467215,4.712465,13.343037,14.4236965,2312.8171,47.595,353.205,1116.3096,289.3949,11.306997,1.1568279,40.11469,18.433874,13.48316565978271,3.181980839318442,0.45938222254620725,0.32287260875756085,40.114688873291016,18.433874130249023,5.8252716064453125,9.075835227966309,2561,137968,18,10890,1959,7948,0,75,0,1169,0,0,1921,5640,0,0,0.0012517273,0.00022889879,0.0008701109,0.00036599956,0.00036716054,1.46944485e-05,0.00072162255,0.00032889665,4.735036e-06,9.3081536e-07
97.25,[250],[258],70.47,50.765221577598936,91480.19,15.017285,17.217098,0.68199307,0.025402313,-7.369259,-5.616482,61.486584,54.161144,1,7,7.000535915918168,5.391835,4.7075925,13.37069,12.948001,2321.6438,52.605,353.205,1073.6145,287.89938,10.376163,1.1241752,43.967445,23.288017,12.002199216485653,3.1705031686720115,0.5844152703838956,0.34087557838259397,43.967445373535156,23.28801727294922,3.3883676528930664,6.845797538757324,3125,137404,65,10653,2481,7260,0,79,0,894,0,0,2433,5322,0,0,0.0011305566,0.00022906487,0.0012612164,0.00035499356,0.00034869742,1.3327072e-05,0.0007248362,0.00032493562,8.013009e-06,9.3559566e-07
97.5,[253],[249],70.92515,61.772805238698986,91430.69,,17.647434,0.22230087,0.0382316,-4.4617715,-7.877548,57.648624,54.288788,0,3,7.359932876689047,5.943136,4.70039,10.465132,14.736566,2317.0918,37.574999999999996,353.205,1118.0946,296.54495,9.706999,1.7561742,45.942528,48.620117,13.336827096343482,4.983754105030404,0.46659944814375826,0.3756651741657866,45.942527770996094,48.6201171875,4.905109882354736,7.326073169708252,1597,138932,17,10692,1003,8286,0,53,0,978,0,312,956,5995,0,0,0.00094578473,0.00032942637,0.00015630882,0.00037716344,9.5661184e-05,2.7884429e-05,0.0010305485,0.00036455324,5.9311986e-07,1.3094498e-06
97.75,[248],[255],72.26233,55.53785770961216,91338.38,,20.7984,0.5783334,0.02760762,-7.140395,-7.03864,61.007725,54.207226,0,28,5.66572579159941,5.5684443,4.69225,13.719212,14.044897,2325.1926,47.595,353.205,1134.1392,291.88443,12.552888,1.300157,44.478943,23.041346,15.014975861370162,3.4039475500768246,0.4020874392940529,0.33507121146401064,44.47894287109375,23.041345596313477,4.330527305603027,8.7531156539917,2561,137968,8,9852,1979,8344,0,27,0,958,0,0,1930,6364,0,0,0.001238149,0.0002691333,0.0010472805,0.00036890444,0.00029676818,2.2169312e-05,0.0006911065,0.00034644824,5.650938e-06,1.3501996e-06
98.0,[248],[258],70.8154,51.642168353852774,91350.89,,20.783342,0.5291507,0.020798722,-4.9671597,-7.21326,61.094494,54.128258,0,13,5.88837160272931,5.2580748,4.6869273,12.615487,14.421273,2343.5278,62.625,358.215,1081.923,279.7229,9.321258,1.0517861,37.062355,17.368998,10.74387226919852,2.9482069795321704,0.9749471609317927,0.32224390930063457,37.062355041503906,17.36899757385254,4.948912143707275,8.601161003112793,4421,140160,251,9602,3614,6834,0,52,0,903,0,0,3535,4959,0,0,0.0009231021,0.00021528569,0.0014291693,0.00034342895,0.00019001949,1.7340066e-05,0.00055258686,0.00033600174,2.0579432e-06,1.3529567e-06
98.25,[254],[256],70.98932,54.40495994064834,91355.59,,22.418613,0.28291845,0.032068007,-7.207235,-5.776063,59.728107,54.28277,0,6,7.69130285626758,5.486894,4.6878295,11.524407,14.820932,2307.8926,47.595,358.215,1151.0046,289.8098,8.9863825,1.5724497,30.423958,29.75459,10.691500887855616,3.9456084805611984,0.8954267405624978,0.33490079310686915,30.42395782470703,29.754589080810547,5.4815802574157715,7.448393821716309,2561,142020,30,9099,1936,9001,0,19,0,1204,0,0,1871,6506,0,0,0.00076074206,0.00030660033,0.0008189171,0.00038080206,0.00013837381,2.4002873e-05,0.0006678096,0.00037470867,1.3189166e-06,1.3570815e-06
98.5,[252],[252],70.356544,62.50036899764817,91387.52,,19.401922,0.15169004,0.03486032,-5.160337,-8.190115,57.36497,54.30837,0,4,7.331382040130854,5.8917575,4.6886497,9.012879,14.8024435,2302.055,37.574999999999996,358.215,1169.188,296.7603,7.431431,1.9211293,30.948318,26.553564,10.273854656375436,4.5523510386655595,0.5564059006706373,0.3861586101316035,30.948318481445312,26.553564071655273,5.715087413787842,8.885615348815918,1597,142984,12,9304,982,9917,0,101,0,1204,0,0,925,7449,0,0,0.0008592617,0.00033099725,0.00011213076,0.00039334004,8.484196e-05,2.77079e-05,0.00088005705,0.00037654518,4.0087318e-07,1.3072226e-06
