hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
0.25,[250],[250],10.698373,10.689245352566038,99436.125,,,0.00017059584,-0.00021371242,-0.030184777,-0.021611013,0.0031893097,0.0018702456,65.747025,64.79748,0,0,0.006830438647716765,5.3363643,5.331298,0.20570663,0.20516063,3349.566,152.805,232.965,189.64743,178.11543,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26317,34824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
0.5,[252],[250],10.551598,10.492414242578448,99440.85,,,-0.00018639647,-0.00049420685,-0.027034126,-0.022061724,0.002193898,0.0017747816,65.8223,64.879814,0,0,0.010104148339357943,5.3361616,5.3312373,0.20571385,0.20520693,3450.0842,152.805,227.95499999999998,181.9461,172.7886,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26317,32244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
0.75,[250],[250],10.490126,10.338837441070613,99445.54,,,-0.0003307824,-0.0005989904,-0.023096176,-0.019176293,0.0021846339,0.0016803527,65.99366,64.99473,0,0,0.019327281850279838,5.3364615,5.3314204,0.2057127,0.20526351,3554.656,142.785,222.945,174.3722,169.43512,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22981,33016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1.0,[251],[249],10.457995,10.220202013686462,99456.07,,,-0.0010937079,-0.0013212416,-0.028329266,-0.022845497,0.0020286085,0.0017325175,66.082016,65.07731,0,0,0.015777499012311978,5.336334,5.33146,0.20572002,0.2053001,3647.096,142.785,217.935,168.85065,165.1769,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22981,30524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1.25,[251],[250],10.464977,10.129002644465519,99448.41,,,-0.0017153848,-0.0018860842,-0.02161617,-0.023600316,0.0021322246,0.0017579484,66.16631,65.13376,0,0,0.016322989808802535,5.335922,5.3311925,0.20573805,0.20533124,3728.773,142.785,217.935,164.63776,160.71582,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22981,30524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1.5,[252],[250],10.493652,10.063200224013556,99447.87,,,-0.0012130573,-0.0016932588,-0.022472285,-0.023146436,0.0021509,0.0016112869,66.25711,65.20741,0,0,0.031484864740609,5.335573,5.3309965,0.20574796,0.20535064,3795.0857,142.785,212.92499999999998,162.00153,158.53552,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22981,28120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1.75,[251],[250],10.551825,10.014386299469463,99450.1,,,-0.0010286159,-0.003107715,-0.026366442,-0.034043416,0.002230916,0.0016012487,66.4098,65.27681,0,0,0.03327826046719664,5.3355503,5.3309164,0.2057564,0.20538072,3838.2244,137.775,212.92499999999998,160.08574,157.26857,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21401,29700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2.0,[252],[250],10.622574,9.98763502877334,99451.46,,,-0.002895639,-0.0022206889,-0.036314867,-0.030969527,0.0024556736,0.0018699709,66.50955,65.34491,0,0,0.04012368117816947,5.3353043,5.330819,0.20575461,0.2053852,3857.8167,137.775,207.915,160.96265,157.86172,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21401,27312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2.25,[253],[250],10.705431,9.975899840374382,99449.06,,,-0.0031028674,-0.0015839842,-0.03489627,-0.03251348,0.002858224,0.002157,66.60528,65.397835,0,0,0.05203664612664747,5.3350134,5.3305583,0.20573857,0.20536876,3827.137,137.775,207.915,167.26277,160.41893,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21401,27312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2.5,[253],[251],10.783061,9.973482636043004,99447.98,,,-0.0015521368,-0.0016770426,-0.02872798,-0.026919642,0.003297345,0.0024482636,66.847885,65.52275,0,0,0.06570655448163935,5.3351316,5.3305097,0.20575221,0.20537047,3748.1309,127.755,202.905,167.52069,168.94008,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18393,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2.75,[251],[250],10.866756,9.962972385056165,99448.76,,,0.00080570974,-0.00084984896,-0.022772783,-0.02928049,0.0031638863,0.0026738811,66.985916,65.58558,0,0,0.0828146987323172,5.3347225,5.3301473,0.20577386,0.20533939,3673.9475,127.755,202.905,171.0644,173.62524,,,,,,,,,,,,,18393,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
3.0,[251],[250],10.9739,9.973192514692034,99452.99,,,0.0011252782,0.0010862512,-0.046092443,-0.052856516,0.0033627248,0.0033523624,67.13668,65.67094,0,0,0.10003973447582173,5.3342795,5.3297334,0.20578721,0.2053129,3585.95,127.755,202.905,175.54474,178.5869,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18393,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2.1238595e-06,,,
3.25,[252],[251],11.066606,9.99038098880223,99458.234,,,0.0019801669,0.0024311554,-0.05097178,-0.06439175,0.0043978556,0.0052350434,67.300674,65.77177,0,0,0.11651717520781409,5.3337584,5.3292494,0.20579495,0.20530666,3510.1892,127.755,202.905,180.5628,182.7044,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18393,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6.251786e-06,,,
3.5,[252],[252],11.177146,10.004922516491948,99464.53,,,0.0041343654,0.0015181855,-0.07468622,-0.0831325,0.00665611,0.005108915,67.48404,65.904816,0,0,0.1211589712431426,5.3331804,5.328865,0.20578992,0.20533095,3455.4392,127.755,197.89499999999998,184.4807,186.90143,4.412252e-10,,1.1055387e-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18393,25716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1162376e-08,,,,,,2.6130552e-05,,,
3.75,[251],[252],11.301796,9.992717418865281,99473.23,,,0.0034236782,0.0014819773,-0.22447938,-0.09390345,0.0078792805,0.0051816055,67.661896,66.00839,0,0,0.11961595307856884,5.332647,5.3284082,0.20578459,0.20537022,3435.196,127.755,197.89499999999998,185.51367,187.76157,0.0012143749,,0.024723925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18393,25716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1402025e-07,,,,,,6.741947e-05,,,
4.0,[252],[252],11.750769,9.998222046539563,99479.29,,,0.0013729165,0.001352241,-1.0910836,-0.10452124,0.011333844,0.006262058,67.8961,66.157036,0,0,0.333192966301293,5.332442,5.3280344,0.20575851,0.20538655,3445.7979,122.74499999999999,197.89499999999998,186.46536,188.52081,0.0043656155,,0.052438125,,0.006081364671655308,,0.004354190186323881,,0.020280838012695312,,0.052438125014305115,,16977,27132,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1.0126471e-06,,,,,,0.00019667225,,,
4.25,[262],[266],12.794671,9.816528770658705,99478.32,,,9.521144e-05,1.2564099e-05,-4.000919,-0.13015318,0.025126288,0.0054551004,67.60142,66.17777,0,0,1.7202034598689635,5.3313336,5.3272963,0.20576009,0.20540874,3423.5173,142.785,192.885,190.20432,187.05043,0.006803378,,0.2164974,,0.027689046830599483,,0.004837717565920269,,0.21649740636348724,,0.11017806082963943,,22981,18948,321,0,489,0,0,0,242,0,0,0,0,0,0,0,1.3959442e-05,,,,,,0.000695471,,,
4.5,[266],[256],13.450754,9.971724429909063,99448.055,16.831453,,-5.9985257e-05,-0.0006426895,-3.694511,-0.12966883,0.036873966,0.004719849,67.52413,66.196304,2,0,0.9796097566452788,5.33138,5.3266635,9.119766,0.20536317,3396.2615,152.805,192.885,193.68114,187.87752,0.16079897,,5.9704065,,0.2724271266029107,,0.032986783572315166,,5.970406532287598,,2.2747280597686768,,26317,15612,511,0,3293,0,7,0,1480,0,0,0,0,0,0,0,0.00012007436,,7.476336e-09,,8.921863e-06,,0.00079664856,6.5360023e-06,2.4334012e-08,
4.75,[253],[254],13.449613,10.195961230943183,99464.984,18.217928,,0.0029282193,-0.0016621193,-3.824728,-0.1483681,0.06113067,0.0054886485,68.24278,66.55744,4,0,1.1328423869448112,5.333536,5.326974,13.553341,0.20550732,3451.5544,112.725,192.885,186.9493,191.57625,0.3546674,7.050678e-10,7.8661766,9.329116e-10,0.7685795198456044,,0.19591033166446314,7.050677541808881e-10,7.866176605224609,,6.405009746551514,9.329116368306245e-10,14329,27600,736,0,1750,0,63,0,998,0,0,0,0,0,0,0,7.731321e-05,1.8646455e-08,4.8258495e-05,,5.176849e-05,,0.000556977,2.3159937e-05,6.9926045e-06,
5.0,[253],[254],13.497044,10.270836051120314,99478.64,16.353872,,0.0033126823,-0.001307936,-4.5399165,-0.32117787,0.06401871,0.0068106265,68.503174,66.57759,1,0,1.166792829996049,5.3322873,5.3267665,14.644019,0.20550114,3438.1697,112.725,192.885,188.04333,192.39456,0.1972258,1.0292869e-09,8.247894,1.527069e-09,0.6908598502133732,,0.09860967010399736,1.0292868378601758e-09,8.247894287109375,,3.1809113025665283,1.5270690267854548e-09,14329,27600,550,0,918,0,25,0,521,0,0,0,0,0,0,0,5.352042e-05,1.1483208e-08,5.704136e-05,,2.8178098e-05,,0.00048004554,3.3810848e-05,5.260859e-06,
5.25,[251],[254],16.663792,10.183704094554102,99487.92,26.77745,,0.0027197308,-0.0006567154,-3.7436173,-1.2904953,0.08273093,0.009268537,68.74391,66.588905,9,0,0.5365747288924901,5.331706,5.32655,15.029447,0.20555007,3434.46,112.725,192.885,187.43405,192.18356,0.1944726,0.00024754502,7.829388,0.0025655155,0.7959167274209591,0.0009081577619601544,0.06099078757591486,0.00011968446065927612,7.82938814163208,0.002565515460446477,4.586400985717773,0.00124089524615556,14329,27600,289,0,724,6,40,0,300,0,0,0,0,0,0,0,7.214015e-05,6.474122e-07,5.713583e-05,,4.2286036e-05,,0.00050046406,7.295913e-05,6.0942843e-06,
5.5,[256],[261],16.428709,10.116185761299453,99455.51,27.855774,,0.004259814,-0.0016923414,-4.0751667,-1.6808729,0.11324762,0.01486387,69.03432,66.660126,14,0,2.027163148138264,5.331805,5.32625,14.275803,0.20559976,3454.8337,107.71499999999999,192.885,189.30374,192.77412,0.27605367,0.015748266,8.359898,0.10519535,0.80316062686305,0.03057485187881372,0.05780654395161711,0.01103071665134167,8.35989761352539,0.10519535094499588,4.545009613037109,0.09408559650182724,13085,28844,246,6,902,23,96,0,343,11,0,0,0,0,0,0,0.000115571645,1.9170513e-05,7.93792e-05,,5.6915116e-05,,0.0006095675,0.00013691296,7.3837487e-06,
5.75,[255],[256],15.386,10.265323739091889,99481.16,23.97711,,0.008111545,-0.004051294,-5.7803817,-2.028848,0.14308953,0.01950032,69.156746,66.70243,9,0,2.3022192715954746,5.332185,5.3259263,15.771988,0.20560162,3464.192,107.71499999999999,192.885,191.74338,192.87439,0.43619394,0.09599886,13.021539,1.311467,0.8932757021310115,0.18092102224006423,0.06453213740125764,0.06872458516807595,13.021538734436035,1.3114670515060425,2.2624027729034424,0.9831055998802185,13085,28844,239,24,1383,47,114,0,565,23,0,0,0,0,0,0,0.00013989407,2.9317076e-05,0.00012030335,,6.413341e-05,,0.00064814824,0.00017443323,8.005802e-06,
6.0,[241],[262],15.620198,9.80853383981881,99452.02,32.167297,,0.004668765,-0.0032123958,-5.710753,-2.4401467,0.12310146,0.021664627,68.309975,66.51866,24,0,0.4285046457607131,5.330323,5.32509,16.548386,5.724137,3415.9023,142.785,187.875,189.52502,185.82239,0.49903235,0.11079254,10.88628,1.5593573,0.8396893598456917,0.1911297138206073,0.09284841952974986,0.08179511126649647,10.886280059814453,1.4038314819335938,4.05032205581665,1.5593572854995728,22981,16784,309,29,2089,69,184,0,869,35,0,0,0,0,0,0,0.00018061759,3.365755e-05,0.00013610274,,6.731345e-05,,0.0006623131,0.00042631457,7.30095e-06,
6.25,[259],[253],16.094433,10.596360435808338,99449.85,31.176447,,0.014451275,-0.0042373016,-6.732612,-3.1735,0.20111047,0.029579563,68.83882,66.61118,42,0,1.2473451998247964,5.332358,5.325334,16.174742,7.250011,3445.5955,122.74499999999999,192.885,201.15594,192.48497,0.6639841,0.13205497,13.896296,2.7623465,1.1785782390181956,0.24795657066087803,0.11113971310270568,0.048581808374300976,13.896295547485352,2.7623465061187744,4.457414627075195,1.2944507598876953,16977,24952,494,86,2447,324,321,0,1020,137,0,0,0,0,0,0,0.00017571308,9.850156e-05,0.00016805662,,8.572247e-05,2.1936317e-09,0.0006373694,0.0005258605,8.7163335e-06,
6.5,[247],[263],17.16939,10.117578300936469,99423.54,32.85365,,0.016605586,-0.005963106,-9.206658,-4.0202107,0.19884893,0.040376104,68.47048,66.475044,50,0,1.0993746827308832,5.331335,5.325407,16.95816,11.333162,3417.5728,137.775,187.875,196.84279,188.54419,0.7143815,0.28674206,13.732467,4.9142504,1.2383427396667224,0.5274964179071142,0.10066481820288467,0.15648916839364768,13.732466697692871,4.914250373840332,5.145492076873779,3.725745916366577,21401,18364,488,179,3069,529,181,11,839,254,0,0,692,0,0,0,0.0001736593,0.000106995365,0.0002154501,4.264761e-05,8.9855654e-05,6.74876e-05,0.0006899254,0.0006804618,9.471518e-06,9.320519e-06
6.75,[253],[254],17.505188,11.004881819665144,99434.805,38.973923,24.130724,0.03162947,-0.0017556249,-7.8850465,-4.6105022,0.29962268,0.06998002,69.30678,66.62557,66,7,1.42314271150843,5.332992,5.326039,16.952885,14.645228,3455.956,112.725,187.875,207.94055,195.586,0.8343505,0.25748983,17.245815,6.431509,1.4814425432095257,0.4946328786627531,0.14489663997550792,0.13381648432799495,17.24581527709961,6.431509017944336,5.941595077514648,4.335654258728027,14329,25436,500,439,2779,1417,337,50,1041,718,0,0,311,0,0,0,0.00016439949,9.807838e-05,0.00024727386,9.706492e-05,8.5828695e-05,8.065336e-05,0.0006678243,0.0006998058,8.752704e-06,8.661588e-06
7.0,[240],[265],17.122812,10.021434081011805,99426.125,41.150093,18.02962,0.024773622,-0.00023523963,-9.533435,-4.2053022,0.24570876,0.071556956,68.66866,66.44381,57,1,0.7609997183235007,5.3312855,5.3254786,16.53862,14.2564535,3399.2837,137.775,182.86499999999998,198.75952,189.77478,0.6845242,0.2881803,16.086727,6.609624,1.2211372833161793,0.5794047048299795,0.1294071421763091,0.17946983533785912,16.086727142333984,6.609623908996582,5.386702537536621,6.091928005218506,21401,16272,609,285,3687,788,470,56,1634,435,0,0,0,0,0,0,0.0001644122,7.333622e-05,0.00028389323,0.00010753841,7.461077e-05,4.7103164e-05,0.0006555214,0.0006180897,8.02142e-06,6.7223677e-06
7.25,[251],[263],17.052032,10.414931057381029,99434.01,36.356308,,0.037465077,-0.0010925015,-8.513392,-3.406753,0.3340865,0.08462676,69.25556,66.546074,64,0,1.5828199291822365,5.3322406,5.325753,16.53941,13.163947,3414.666,122.74499999999999,187.875,208.2515,194.56854,0.71299,0.21552034,16.743692,6.2581825,1.2818210811661777,0.45802524148133095,0.14725046107894002,0.12844512454535492,16.74369239807129,6.258182525634766,6.3668341636657715,4.967925071716309,16977,22788,788,440,3808,1180,404,46,1451,639,0,0,299,0,0,0,0.00016311154,7.134429e-05,0.00031307057,7.345162e-05,7.6010576e-05,3.3177384e-05,0.0006510636,0.000640779,7.787882e-06,4.039408e-06
7.5,[258],[257],17.69205,11.091219886489537,99427.766,30.47158,31.268883,0.04351741,0.003538573,-8.482427,-4.510234,0.38899338,0.115687594,69.738525,66.6781,63,13,3.106089433424241,5.332342,5.32605,16.180824,12.817421,3421.5593,112.725,187.875,218.1029,199.03523,0.69103813,0.24981943,11.999175,11.23255,1.1670310639617696,0.621727726241794,0.18116976490920234,0.08716812203959229,11.999175071716309,11.232549667358398,7.884378910064697,3.5246927738189697,14329,25436,955,557,4290,1709,617,104,1826,766,0,0,0,0,0,0,0.00015729459,0.00010179673,0.00032742016,6.9371796e-05,7.1065224e-05,5.1233244e-05,0.00068565184,0.00067010475,7.306541e-06,5.7490865e-06
7.75,[260],[269],18.158888,10.286596164983862,99425.555,40.83198,17.189837,0.031462543,0.0035534366,-6.7564244,-5.2478566,0.3065779,0.11451392,68.88221,66.48372,57,7,2.6635157109447665,5.3306713,5.325543,16.589472,15.008426,3369.9915,142.785,182.86499999999998,212.86176,194.90291,0.6075795,0.351111,15.071407,10.12192,1.1090015859442461,0.8273560844123027,0.18222765605767638,0.09470809130243477,15.071407318115234,10.121919631958008,7.792301177978516,6.11989164352417,22981,14692,1434,267,5503,1137,680,71,2480,522,0,0,0,0,0,0,0.00015276833,0.00010398373,0.0003025554,9.7325465e-05,5.8092137e-05,4.8642236e-05,0.00065463746,0.0007061214,6.6207067e-06,6.3988878e-06
8.0,[233],[259],18.71304,10.148464600245157,99434.11,32.69886,30.279406,0.032502517,0.0071443142,-6.8627214,-4.4177923,0.3258611,0.14169423,69.037125,66.67593,92,17,0.7355742522786777,5.3300943,5.325737,16.948841,15.015963,3354.9817,137.775,182.86499999999998,210.31877,194.81607,0.6361007,0.35806867,19.215672,9.3526,1.2025105170492816,0.7899798742082319,0.19435437995455407,0.09683541873181394,19.21567153930664,9.35260009765625,7.565253734588623,3.984360694885254,21401,16272,1671,305,5094,1313,658,126,2298,623,0,0,0,0,0,0,0.00013506817,0.00013528304,0.00029718853,9.30449e-05,6.0352322e-05,5.120497e-05,0.0006383226,0.00065860664,6.759126e-06,6.271158e-06
8.25,[262],[254],18.013746,10.873619756836822,99411.46,27.51487,34.022785,0.045650978,0.008408785,-5.180673,-8.648101,0.40853158,0.17574555,70.51363,67.02345,57,41,2.1872919987258714,5.3312984,5.32595,16.156746,16.536194,3389.8015,107.71499999999999,187.875,230.94397,206.83798,0.6716017,0.39333513,15.558292,11.888555,1.354816930896721,0.8991314927481042,0.18049903981469786,0.13285057055015193,15.558292388916016,11.888554573059082,8.58198070526123,6.554919719696045,13085,26680,1374,673,3768,2352,604,253,1723,1013,0,0,0,0,0,0,0.00012961318,0.00010856525,0.00031089014,0.00010268318,5.36572e-05,5.152176e-05,0.00065343647,0.00068030314,6.3389275e-06,5.7756915e-06
8.5,[240],[270],17.254221,9.989052347647839,99402.195,47.64929,28.901188,0.033275735,0.0017756943,-10.295114,-4.6187887,0.34054482,0.1469257,69.06727,66.677826,111,12,0.7088683727080928,5.3288245,5.3247404,16.96999,13.891792,3316.0054,152.805,182.86499999999998,209.63171,193.83209,0.58043283,0.35205233,15.495065,8.171847,1.2037793295015506,0.7802299627567667,0.13695170061501044,0.1546439761088855,15.495064735412598,8.171847343444824,7.539051055908203,7.3313446044921875,26317,11356,1906,262,5590,765,777,89,2429,355,0,0,0,0,0,0,0.00014367334,0.00010046772,0.00026729915,0.00013687823,5.9333903e-05,4.5810804e-05,0.00067271385,0.0006858712,6.4434157e-06,5.271384e-06
8.75,[261],[252],18.62521,10.726426955884095,99419.0,37.51253,34.05673,0.051388755,0.0123493355,-10.723582,-7.7821608,0.48300323,0.22749452,71.095955,67.469765,76,56,1.928775573963953,5.330919,5.3256974,16.943811,16.143991,3310.3206,97.695,187.875,235.98227,214.66978,0.67829466,0.47913688,17.62494,15.941235,1.4719581231693024,1.000670988528095,0.1637456760425041,0.13482024759665995,17.624940872192383,15.941234588623047,8.456321716308594,5.075171947479248,10741,29024,1384,921,3142,3801,565,372,1339,1709,0,0,0,0,0,0,0.00013569545,0.0001402869,0.00033519292,0.00014965594,6.361145e-05,4.7984493e-05,0.0006661104,0.0006559191,6.471211e-06,5.863419e-06
9.0,[199],[238],19.217293,9.688096317878136,99437.48,35.572136,,0.016520118,,-5.9522057,,0.22387847,,67.681335,,102,0,0.440162733964386,5.324789,,16.19709,,,217.935,217.935,191.43852,,0.5602916,,21.145164,,1.2603105117167777,,0.13039302574434725,,21.145164489746094,,6.993818283081055,,53505,0,2407,0,6783,0,852,0,2684,0,0,0,460,0,0,0,0.00012102467,,0.00025131932,,5.2965464e-05,,0.0006554313,,6.0010384e-06,
9.25,[236],[262],17.459259,10.034326806337482,99431.64,35.39508,28.745852,0.03529678,0.017955966,-8.375511,-5.5696607,0.37107956,0.2268025,70.31265,67.39511,66,25,0.7297970464489154,5.3268785,5.324357,16.9476,15.7611265,3294.3088,127.755,182.86499999999998,218.05931,204.17474,0.5475981,0.5389655,16.06773,12.932687,1.2672812553433317,1.060570117944977,0.13836080302847104,0.17135525471131466,16.067729949951172,12.932686805725098,9.928781509399414,6.257875919342041,18393,19280,1757,595,4330,2328,421,257,1558,1062,0,0,698,0,0,0,0.00011136752,0.00014264254,0.00027837977,0.00017387592,4.6963683e-05,4.1670373e-05,0.00063922955,0.0006973618,5.6071035e-06,5.286676e-06
9.5,[258],[253],18.23925,10.782722841290866,99425.01,34.50619,,0.030005341,-0.0006434746,-11.826964,-3.385775,0.34456393,0.1511569,69.56265,66.478004,105,0,2.5795430063981137,5.3267665,5.324098,17.351616,12.785273,3411.7349,167.83499999999998,187.875,230.78636,192.4592,0.5259888,0.1816082,26.33491,4.332573,1.0998065614297192,0.3912933277248557,0.15487908482913706,0.11520788217313817,26.334909439086914,4.021785736083984,12.256473541259766,4.332572937011719,31757,8008,2578,120,7166,216,797,5,2976,98,0,0,305,0,0,0,0.000118928154,8.54481e-05,0.00023756214,1.45402e-05,4.393518e-05,7.2798744e-06,0.0006775537,0.00067466754,5.405129e-06,2.1386738e-06
9.75,[250],[258],18.534048,10.340831486031464,99429.945,32.822075,34.084023,0.037340146,0.0036954007,-7.902111,-4.60883,0.38035226,0.19020972,70.1309,66.77845,114,8,0.9933342470491229,5.3253574,5.3246555,16.55854,15.031983,3388.3215,152.805,187.875,229.97565,194.6417,0.5494163,0.30519605,16.148146,7.45566,1.2102041422002432,0.5849813011248788,0.18388337458538315,0.14168519157745776,16.14814567565918,7.455659866333008,10.156981468200684,4.695806503295898,26317,13448,2638,289,6057,1024,899,65,2443,468,0,0,293,0,0,0,0.00011848745,0.00012466582,0.00024970644,0.00011003753,4.543345e-05,2.886559e-05,0.0006671921,0.00072369236,5.480823e-06,5.1488423e-06
10.0,[248],[264],17.292526,10.154376301138882,99418.71,39.822823,21.886051,0.030448372,0.01210727,-11.690781,-4.0199523,0.353437,0.19051497,69.713974,66.67911,110,6,1.0024640341128404,5.323564,5.324316,17.017117,13.893014,3388.717,167.83499999999998,187.875,222.06934,189.44215,0.5398437,0.3150328,17.719112,6.129988,1.2062517191546998,0.6392407278589891,0.1654807397026252,0.136502779592716,17.719112396240234,6.129988193511963,7.243991851806641,3.207828998565674,31757,8008,2583,175,6692,580,1086,76,2873,231,0,0,0,0,0,0,0.00011468275,0.00012838694,0.0002451474,8.499335e-05,4.4937893e-05,3.4210414e-05,0.0006587854,0.0007242375,5.5886057e-06,4.857985e-06
10.25,[263],[255],18.663898,10.538675925683002,99454.11,34.902283,15.07498,0.033317912,0.002088637,-6.9312367,-3.2701628,0.35229728,0.17579812,69.79957,66.53463,127,2,3.2790612275078517,5.324892,5.3249373,16.174364,12.790284,3347.986,172.845,187.875,230.53468,197.4449,0.5324744,0.33426347,24.279188,8.282296,1.210094801656966,0.8367732572136523,0.16880398075377964,0.13363697365811716,24.27918815612793,8.282296180725098,9.868759155273438,4.378720760345459,33689,6076,2869,99,7046,338,1082,29,3052,183,0,0,0,0,0,0,0.00012587135,0.00011162682,0.00023195767,3.6433306e-05,4.1207568e-05,3.5619876e-05,0.0006729003,0.0007236524,5.5140936e-06,3.857959e-06
10.5,[260],[260],17.384886,10.283624888400674,99388.05,36.17402,16.124483,0.030951962,-0.0022322945,-7.357409,-3.1566126,0.34099886,0.17224889,69.53997,66.384,146,1,4.091426134236809,5.3244715,5.324498,16.567148,11.686762,3339.2454,182.86499999999998,187.875,222.36964,192.28171,0.5516378,0.2301957,22.76444,4.292148,1.2859347221743331,0.5343026115738101,0.1587200417894536,0.09544913389402987,22.764440536499023,4.292148113250732,7.883957386016846,1.457033395767212,37673,2092,2926,25,7151,112,1032,5,3122,52,0,0,0,0,0,0,0.00012133482,6.7991845e-05,0.00022957909,3.1954183e-05,4.242627e-05,1.539529e-05,0.00067766925,0.0006157663,5.6524204e-06,3.2529417e-06
10.75,[257],[256],18.472631,10.435837176899925,99400.57,33.93175,,0.035153702,0.0011166331,-10.282878,-4.3287644,0.35421124,0.18135458,70.01758,66.56253,115,0,4.023608446915531,5.324599,5.324486,16.936455,12.054216,3364.499,172.845,187.875,226.78845,195.34404,0.5659889,0.19977306,22.736988,5.4761577,1.3529771362757623,0.44087763804473634,0.15696793635032338,0.1064214769554115,22.736988067626953,5.416985034942627,8.448896408081055,5.4761576652526855,33689,6076,3011,73,6777,329,1084,8,2916,144,0,0,0,0,0,0,0.00011995819,6.483502e-05,0.00023616033,4.3534365e-05,4.1245938e-05,8.021451e-06,0.00064211036,0.0005961703,5.730249e-06,3.737595e-06
11.0,[257],[257],18.213089,10.400194347838998,99399.484,45.83249,22.703651,0.03577704,0.0069427188,-10.232408,-4.692321,0.36407787,0.2098438,70.27467,66.83699,120,4,4.2638926826996695,5.3237195,5.3240395,17.38484,14.633584,3350.9316,167.83499999999998,192.885,226.22908,194.32236,0.5592982,0.37769157,18.139301,8.630279,1.307392511163546,0.818689040155371,0.16530511645425028,0.15462143003638665,18.139301300048828,8.630278587341309,8.817371368408203,4.864353179931641,31757,10172,2859,224,6560,734,991,80,2722,319,0,0,0,0,0,0,0.00011410373,0.000131294,0.00024245137,5.999991e-05,4.1307518e-05,2.0219668e-05,0.00068066496,0.0006590599,5.6410227e-06,4.428881e-06
11.25,[248],[266],18.475988,9.944371692536416,99448.31,33.77652,16.795757,0.037250612,0.010882551,-9.247473,-4.2232146,0.35708195,0.22852832,70.07942,67.34346,135,7,0.8513636130500742,5.3230033,5.3237967,16.956425,14.256792,3291.782,172.845,187.875,216.48262,192.92787,0.55059624,0.4458645,18.045671,8.610472,1.3606070927405873,0.9102578212533554,0.13663506799369976,0.15525750069915678,18.045671463012695,8.610471725463867,14.974592208862305,3.84220814704895,33689,6076,2879,183,6257,736,1041,99,2662,346,0,0,0,0,0,0,0.000117900134,9.874227e-05,0.0002431429,0.00010749692,4.083411e-05,3.5080622e-05,0.00068075693,0.0007234495,5.6227777e-06,5.018468e-06
