hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
27.0,[252],[253],28.366169,21.045088145846414,98201.266,,20.652191,0.10957858,0.02746348,-4.2234616,-6.3216934,51.663097,47.42139,0,14,2.1282006811162817,4.2049193,4.049253,13.142132,14.163274,821.23206,72.645,182.86499999999998,472.42258,286.01163,1.9315104,0.37657234,18.448887,33.704212,2.8368538561804004,2.2615792313021403,0.738876408734146,0.12556874091412173,18.44888687133789,33.7042121887207,9.185630798339844,11.303766250610352,5957,31716,1563,12129,3155,3381,7,77,266,889,380,153,2074,1411,0,0,0.00025309436,8.729138e-05,0.00044078426,0.00025991662,2.9361305e-05,1.2709804e-05,0.00034597138,0.00024674245,4.943982e-07,1.1620133e-06
27.25,[251],[251],27.063135,21.516673328762963,98200.59,,22.757568,0.103333265,0.023150742,-4.8015423,-4.8508873,51.712574,47.380215,0,13,2.197961208007548,4.2063293,4.0491467,11.739891,14.86043,838.9465,72.645,182.86499999999998,478.55026,288.14346,1.7696698,0.38753092,13.986321,30.683346,2.682824733704251,2.195358273085219,0.8708339604088446,0.13955333509200435,13.986321449279785,30.683345794677734,10.374987602233887,12.998096466064453,5957,31716,1918,11375,2762,3388,0,74,374,983,918,350,1192,1103,0,0,0.00022975798,8.150729e-05,0.0004577286,0.00024077085,2.402968e-05,1.20319855e-05,0.00031454588,0.00024274008,4.4764423e-07,1.1188982e-06
27.5,[249],[250],26.521774,21.390487568719045,98188.375,,24.014553,0.100405164,0.022634204,-4.6792355,-5.0861135,51.851562,47.339806,0,15,2.1597117507945813,4.195445,4.0520306,10.657908,14.50949,865.49365,72.645,187.875,478.46832,284.7079,1.5723537,0.37809896,10.732692,19.991884,2.4052774114083344,2.1441968805258753,0.8235152217022781,0.12987994870278455,10.732691764831543,19.991884231567383,8.138152122497559,9.795609474182129,5957,33808,2044,10914,2645,3688,0,76,697,1303,1468,107,248,1195,0,0,0.00021830124,7.928002e-05,0.00046509242,0.00023794243,1.9403506e-05,1.40734755e-05,0.00030396215,0.00026421258,4.7398498e-07,1.2813094e-06
27.75,[247],[250],26.709263,21.20431593541176,98187.445,,21.468164,0.090019196,0.020158133,-4.7339077,-4.9072976,51.553917,47.140717,0,7,2.0174824171278987,4.168463,4.052294,11.034806,15.227135,898.07184,82.66499999999999,187.875,466.7996,277.866,1.58856,0.27597025,18.779186,14.309741,2.427969212360042,2.0788168754538496,0.8207915137779921,0.10794141622361919,18.779186248779297,14.309741020202637,7.747659206390381,10.350164413452148,7705,32060,2819,9421,3483,2380,0,74,813,675,2241,575,0,464,0,0,0.0002299376,6.2285115e-05,0.00043708325,0.0002208158,1.8566932e-05,1.3523992e-05,0.0003350569,0.00021831297,3.6178605e-07,1.3006799e-06
28.0,[244],[252],26.436314,21.39799899824204,98159.49,,15.199968,0.0956113,0.012513519,-5.2683315,-4.078818,51.564434,47.084805,0,1,1.856928685130177,4.1909027,4.0514817,11.016568,14.494747,923.7373,82.66499999999999,187.875,469.46515,277.13223,1.671305,0.2182457,15.440937,15.265355,2.504177774791302,1.6914976185534036,0.8813728011619635,0.10551698468839536,15.440937042236328,15.265355110168457,12.3820161819458,14.611363410949707,7705,32060,2676,8563,3532,1914,0,79,440,1010,1643,341,975,92,0,0,0.00024696783,5.356381e-05,0.0004472275,0.00019618635,2.0697877e-05,8.272501e-06,0.00036108168,0.00021443529,3.516267e-07,1.031051e-06
28.25,[246],[257],26.577057,21.485632890655147,98154.93,17.324621,15.536392,0.10150736,0.008604878,-4.7743087,-3.812372,51.57956,47.015186,4,2,1.9243127255077834,4.1890426,4.052379,12.446479,12.731739,944.741,82.66499999999999,187.875,473.72348,276.83838,1.7030755,0.19422607,11.440348,13.248436,2.706080240268377,1.5871667480666134,0.8853488676404647,0.09147049290731013,11.440347671508789,13.248435974121094,10.04939079284668,8.095501899719238,7705,32060,2962,7686,3266,1801,17,39,563,968,825,0,1500,449,0,0,0.00023680013,5.3602555e-05,0.0004544584,0.00017507466,2.0685604e-05,6.855778e-06,0.00035694614,0.00021441077,4.4073155e-07,8.060043e-07
28.5,[248],[258],28.552053,21.03452843746156,98142.516,,,0.0967952,0.002509237,-4.0316935,-3.212774,51.216873,46.79547,0,0,1.6986175390082308,4.1625195,4.053229,13.48919,12.028585,967.30273,92.685,187.875,458.9608,269.02515,1.4765996,0.118643895,12.501261,10.474638,2.677672742154714,1.3198168562146253,0.6819839923318248,0.059791662272243,12.501260757446289,10.474637985229492,12.026368141174316,6.896047592163086,9689,30076,4235,6131,3692,1125,4,9,833,622,0,0,2467,188,0,0,0.00021801684,3.6501522e-05,0.00044454302,0.00014775949,1.760539e-05,4.200204e-06,0.0003456624,0.0002238857,4.0267474e-07,7.527433e-07
28.75,[252],[260],28.232382,21.215292853693807,98127.96,15.857289,20.686954,0.1026733,0.010536754,-6.3423567,-4.1883774,51.628605,46.912468,2,6,1.8201967254257805,4.198783,4.0540905,14.216634,10.978497,955.8863,82.66499999999999,187.875,467.8874,278.55127,1.551982,0.17489292,16.773296,12.189368,2.6955771591224464,1.4427564488499511,0.658827442028861,0.07316311871856811,16.773296356201172,12.18936824798584,6.5533447265625,12.049509048461914,7705,32060,3360,6790,3199,1940,0,23,484,684,543,371,1889,358,0,0,0.00022899864,5.1852392e-05,0.0004617321,0.00015587773,2.334768e-05,5.454883e-06,0.0003719448,0.0002682486,6.0892336e-07,6.5886275e-07
29.0,[255],[261],27.39564,20.751283701389067,98114.39,,15.896652,0.0937612,0.0075619146,-4.2848687,-4.25776,51.0784,46.727615,0,1,1.887499230774323,4.1725183,4.055066,14.200181,12.0361395,959.57983,92.685,182.86499999999998,451.28873,277.39944,1.3549737,0.19202048,20.251474,11.424782,2.7348111928759398,1.4634856332332669,0.5554787508621544,0.05540136782815539,20.251474380493164,11.424781799316406,7.160529136657715,7.912510395050049,9689,27984,4524,4958,3411,2131,1,50,453,592,1703,501,931,284,0,0,0.00020733898,5.3554828e-05,0.0004494386,0.0001328388,2.0141679e-05,6.603055e-06,0.00033581656,0.0003470702,5.099892e-07,6.0306377e-07
29.25,[255],[257],26.799612,21.811570812406995,98104.51,,,0.11204176,0.014200791,-4.195515,-4.2550764,52.22085,46.94379,0,0,1.741528757149392,4.262013,4.055358,13.153345,12.415369,946.5726,72.645,187.875,477.6642,290.49493,1.7434554,0.30729222,17.266518,14.125624,3.070257887342784,1.805203671190306,0.6086554019855598,0.1096962525775326,17.266517639160156,14.12562370300293,8.575286865234375,10.341355323791504,5957,33808,1992,7184,2571,2986,0,30,448,943,0,0,1741,1390,0,0,0.00023334332,7.3123665e-05,0.00044902207,0.00016364305,2.4299432e-05,7.1788754e-06,0.00036447187,0.00031366904,6.793869e-07,5.412465e-07
