hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,t2,w_max_inner,w_max_outer,w_mean_lower_inner,w_mean_lower_outer,w_mean_upper_inner,w_mean_upper_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,cloud_base_height,lcl_pdiff,theta_e,theta_e_inner,theta_e_outer,rinner_v,router_v,rinner_p,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,precip_sum_inner_v,precip_sum_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer,ni_mean_inner,ni_mean_outer,nr_mean_inner,nr_mean_outer,nc_mean_inner,nc_mean_outer,PE_max_outer,PE_max_inner,PE_mean_outer,PE_mean_inner
22.25,[251],[251],26.251198,20.29527048861727,98562.086,303.28897,14.776777,39.285698,0.32703066,0.046746507,0.21603788,0.110099494,0.24425633,0.09399281,-4.9288273,-12.713747,0.8228389,0.5105266,74.92181,70.54729,0,211,2.35318638106127,5.3722086,5.1086946,14.688924,18.225538,2402.233,1.9065697193145752,45.472088,369.5465,367.66412,368.79285,32.565,187.875,52.605,539.09985,262.10788,3.495078,1.0054598,21.609182,36.73679,4197.589,27872.352,4.572020816775498,2.6777067553115668,0.5174496421339051,0.20760733895154604,21.609182357788086,36.73678970336914,8.59078598022461,9.853799819946289,1201,38564,139,7927,882,9098,0,303,5,1198,0,0,805,5398,0,0,0.00049491605,0.00018979462,0.0006965082,0.0005345956,7.194953e-05,6.810951e-05,0.0003996151,0.00047763504,2.4369688e-06,5.7208686e-06,630203.94,2661774.5,2385.0798,1378.8359,126432890.0,222587070.0,55.5301,31.048298,1.4861219,4.8858886
22.5,[250],[251],26.85403,21.335905599594117,98512.234,303.27408,15.860384,40.717453,0.29715034,0.040235776,0.23544914,0.10366137,0.25113583,0.08753621,-5.1399937,-16.486013,0.7712963,0.51187485,73.59784,70.45265,3,278,2.6283414805921788,5.3546224,5.109702,14.323987,18.299026,2458.4197,1.9270331859588623,45.63669,369.49435,366.97742,368.89215,42.585,192.885,52.605,539.7924,258.2398,4.215591,0.9168656,21.30316,31.235184,8650.393,25767.59,5.074097331847071,2.589710146462475,0.7563162548417713,0.18295151237986423,21.303159713745117,31.235183715820312,8.47693920135498,17.70775604248047,2053,39876,238,8090,1644,8704,0,538,31,1380,0,0,1517,4577,0,0,0.0005344828,0.00018997336,0.00081704324,0.000529994,7.0389e-05,6.848815e-05,0.00037854214,0.00049137045,1.9326442e-06,5.71285e-06,666341.4,2709843.8,2516.1877,1473.5345,116269570.0,224165620.0,47.713913,31.446949,1.3563037,5.9728427
22.75,[250],[250],27.676712,21.654679540487436,98500.1,303.25665,15.99645,45.54971,0.37244362,0.035934772,0.24554425,0.10750436,0.2778068,0.0893087,-3.8864436,-9.686012,0.8023944,0.5174984,73.77795,70.40118,3,236,2.7867737715196794,5.362418,5.0960736,15.426776,17.38557,2435.4866,1.8965129852294922,45.53241,369.42886,366.82687,368.8041,42.585,192.885,62.62500000000001,560.8981,263.79968,4.422542,0.99847066,28.037552,28.301,9066.211,28538.29,5.421339098906509,2.888884942319425,0.9409597644563455,0.18364194275149823,28.037551879882812,28.301000595092773,7.594923973083496,9.352445602416992,2053,39876,295,8522,1593,8750,0,564,9,1254,0,0,1475,5011,0,0,0.0005417788,0.0001956808,0.0008204176,0.00054890814,7.8030826e-05,6.8253736e-05,0.00041048875,0.00049641327,1.8147392e-06,5.738814e-06,658036.2,2762788.2,2649.233,1415.749,127290170.0,223957260.0,43.662586,37.820293,1.4824996,6.2557154
23.0,[254],[252],28.459578,20.974424156775843,98449.484,303.2366,13.590392,46.02211,0.31499568,0.037608232,0.26548746,0.1107133,0.27807432,0.0921273,-6.246908,-10.538954,0.85110474,0.5252921,73.79254,70.33865,0,241,3.771668205914238,5.3399816,5.0836544,15.426467,17.810081,2362.0881,1.8970791101455688,45.46079,369.3695,366.86047,368.49258,42.585,192.885,52.605,548.5252,269.2753,4.2532625,0.9869931,22.382261,42.79896,8727.694,29322.578,4.873983860808382,2.8440881419210853,1.0374781446646233,0.17965398465997492,22.382261276245117,42.7989616394043,7.247923374176025,13.707379341125488,2053,39876,239,8874,1720,9203,0,319,0,998,0,0,1605,5671,0,0,0.0005282186,0.00018446332,0.00085043616,0.0005691973,8.4031184e-05,6.60416e-05,0.00037900527,0.00047306603,2.526014e-06,5.601948e-06,872656.25,2745072.0,2606.6128,1367.6663,107101020.0,211574860.0,65.76567,30.93642,1.4732313,6.0081325
23.25,[252],[254],29.037607,20.920765739806154,98449.17,303.2166,16.909382,46.075165,0.36116928,0.043515187,0.22666034,0.11619394,0.26085764,0.097716264,-3.8442283,-10.989504,0.7623349,0.5097457,74.40898,70.4268,1,191,2.847496607140055,5.3592033,5.0641856,12.487378,17.291878,2292.9583,1.9176150560379028,45.43185,369.29926,367.18088,368.23373,32.565,192.885,52.605,579.28973,278.11215,4.5450287,1.0175775,26.3564,27.973083,5458.5796,32136.115,5.61444409121424,2.815306989174623,1.0274172656402802,0.2003148056527494,26.356399536132812,27.97308349609375,5.606792449951172,13.401834487915039,1201,40728,135,9264,921,10033,0,236,0,914,0,0,843,6930,0,0,0.00048992276,0.0001903485,0.0006562959,0.0005927579,6.5500404e-05,6.287365e-05,0.000385193,0.00044773537,1.6942096e-06,5.3886656e-06,664486.56,2600697.8,2375.0796,1418.6516,108603490.0,201167280.0,41.640064,37.74493,1.5125535,6.403162
23.5,[253],[250],31.27818,22.71335494701679,98417.79,303.1973,10.606868,43.25229,0.3897806,0.03696456,0.1871544,0.11733307,0.23866959,0.09690042,-7.7829003,-13.396387,0.7430487,0.5143013,73.954285,70.35398,0,202,3.3368449704573213,5.3232784,5.054084,11.693416,18.257746,2306.5806,1.9060629606246948,45.375523,369.22974,366.8095,368.20053,42.585,192.885,62.62500000000001,583.2959,276.4479,4.5703006,0.9031707,25.72179,28.160069,9373.687,28238.535,5.289394438581222,2.5047490770110308,0.989507305423992,0.22155791355959129,25.721790313720703,28.16006851196289,4.2838664054870605,15.352751731872559,2053,39876,174,9639,1708,9506,0,398,0,1563,0,0,1634,5479,0,0,0.0005684015,0.00017805827,0.00075252296,0.00060499675,6.454591e-05,6.1006816e-05,0.0003744419,0.00046237785,1.3230257e-06,5.3235235e-06,654835.2,2652297.5,2620.833,1394.5132,107342620.0,215232340.0,42.980553,36.66962,1.3538061,6.5008
23.75,[248],[252],28.564432,21.175469153739037,98379.195,303.1755,10.826344,34.84094,0.274884,0.047065686,0.23033187,0.116391495,0.24165878,0.09876629,-3.6936798,-11.280283,0.6979833,0.5144008,73.92177,70.38473,0,235,2.707058557855813,5.376801,5.0564046,10.954884,17.746746,2301.152,1.8374754190444946,44.883793,369.15842,367.58646,368.21494,32.565,197.89499999999998,52.605,604.902,282.21964,3.973064,1.0215837,19.133066,33.383503,4759.7305,34236.332,5.112218809049848,2.5725835404547506,1.0626421904000558,0.21943665946903268,19.133066177368164,33.38350296020508,12.062725067138672,12.182487487792969,1201,42908,161,9689,861,11588,0,504,0,1624,0,0,805,6871,0,0,0.00041503148,0.00020060482,0.00073017704,0.00059718936,5.0526403e-05,6.0917893e-05,0.00039648043,0.00046861309,1.0097918e-06,5.1165994e-06,422431.97,2500238.0,2149.196,1456.42,133426000.0,210789870.0,51.12151,27.198908,1.5245514,5.6481447
24.0,[249],[255],31.348135,20.881985187530518,98330.266,303.15402,16.029709,36.943718,0.2521375,0.037261028,0.20933297,0.11332267,0.22020437,0.09398496,-5.715197,-10.448141,0.68669814,0.5213482,72.278786,70.29481,3,281,2.9814504475071977,5.2974973,5.0397215,14.323783,17.801405,2295.1287,1.838803768157959,45.101284,369.07288,366.38803,367.9896,52.605,197.89499999999998,52.605,568.75995,273.55655,3.540876,0.909247,22.924765,28.03132,11019.206,29797.842,4.78515418276904,2.3388671992149996,0.7849542118070597,0.2234836925020842,22.92476463317871,28.031320571899414,16.785858154296875,16.24689483642578,3125,40984,664,9641,2144,10857,0,737,34,2196,0,0,1979,5357,0,0,0.00046197712,0.00018501267,0.00088879647,0.00057911465,5.8208334e-05,6.411315e-05,0.0003726188,0.00049781305,1.2606049e-06,5.422688e-06,459185.66,2573312.2,2585.9822,1363.9739,121527490.0,236642350.0,36.743008,31.242907,1.3647933,5.1120687
24.25,[249],[254],35.27985,22.293320798254634,98261.43,303.1291,15.775146,42.38689,0.26219368,0.037000444,0.22208536,0.11937191,0.23226091,0.098430015,-7.248907,-21.498238,0.718797,0.5506923,72.451035,70.174034,3,278,2.8910169293461454,5.3039064,5.045053,16.179638,18.195555,2214.4915,1.8660513162612915,44.975147,368.9772,365.95877,367.70425,52.605,197.89499999999998,52.605,584.6167,278.5682,3.4927034,0.9408772,30.130136,29.21822,10897.234,31837.402,4.700369794329774,2.383682404925514,0.8199173205448257,0.23871325632090504,30.130136489868164,29.218219757080078,11.572784423828125,12.214996337890625,3125,40984,716,10445,2149,11311,0,317,14,1956,0,0,1977,6398,0,0,0.0004166734,0.00019685974,0.0008580714,0.0005835471,6.2083585e-05,6.929245e-05,0.00036217025,0.0005162665,1.8782368e-06,5.4620073e-06,628451.7,2564372.8,2560.5723,1414.0377,121959260.0,242931460.0,39.261986,44.73323,1.4073473,5.050371
24.5,[249],[253],35.384132,22.809131655326258,98272.24,303.10355,12.916868,36.853447,0.27845207,0.04633624,0.19552529,0.12651259,0.21652144,0.10612876,-4.2792845,-13.125168,0.71480614,0.5866838,73.183174,70.038414,0,314,2.600373627942018,5.3642254,5.065872,15.396685,18.212294,2096.5337,1.9252835512161255,45.131283,368.8777,365.90613,367.41968,42.585,197.89499999999998,62.62500000000001,638.48663,289.76633,4.0804763,1.0309451,22.527447,31.486235,8373.138,37017.113,4.923592864382711,2.5424657007018454,0.9372426110374403,0.23240090761368,22.527446746826172,31.486234664916992,6.278458118438721,12.155752182006836,2053,42056,253,11174,1618,12570,0,463,0,1743,0,0,1514,7634,0,0,0.00049375993,0.0002109725,0.0007835357,0.0006039673,6.5360364e-05,7.444987e-05,0.00040668517,0.0005259658,1.7743432e-06,5.578729e-06,624783.4,2589891.0,2474.009,1503.0688,120347210.0,239030670.0,46.951416,32.986187,1.5374763,5.901527
24.75,[250],[256],29.532084,21.085738459786217,98222.805,303.07574,16.325504,40.12776,0.16943215,0.04396863,0.1590019,0.13166651,0.16164675,0.109370455,-4.8128357,-13.570702,0.5875003,0.6169487,71.399284,69.78059,2,380,2.2516864290060195,5.3032184,5.0751796,12.436628,17.791464,2086.3972,1.8937926292419434,44.779766,368.78952,365.68405,367.3126,62.625,197.89499999999998,72.645,569.4035,282.62112,3.2893326,1.0285945,22.92313,28.652006,14535.561,35131.645,4.611043552411005,2.3755360211598604,0.7379391111697713,0.20744182620792784,22.92313003540039,28.652006149291992,9.77936840057373,10.637561798095703,4421,39688,1224,9702,2911,13148,0,437,60,1738,0,0,2663,7542,0,0,0.0004340211,0.00022133153,0.0008507869,0.0005898173,4.6408433e-05,8.3828374e-05,0.00035916673,0.0005324787,1.2072188e-06,6.139689e-06,508692.03,2787597.0,2667.6548,1460.8345,114565300.0,239441900.0,42.186783,32.29932,1.5465807,4.7809277
25.0,[251],[253],30.81226,23.20030011139907,98163.336,303.04587,12.793072,44.51986,0.15912318,0.05197572,0.13461548,0.13355887,0.14080496,0.11281744,-5.679839,-15.500914,0.5361867,0.5789668,73.05146,69.77247,0,272,1.569451570343208,5.3752995,5.0739765,13.18793,18.688208,1996.8472,1.9039442539215088,44.55728,368.69067,366.19336,367.06842,42.585,202.905,72.645,652.0134,295.96054,3.3560247,1.226425,21.550388,35.79374,6889.919,46350.28,4.378924119190675,2.9201173390398885,1.1281311091247674,0.28141209388930505,21.55038833618164,35.793739318847656,8.11495304107666,23.554418563842773,2053,44340,366,11787,1407,13720,0,338,0,1903,0,0,1311,8685,0,0,0.00039663122,0.00021267409,0.00063692493,0.0006204624,3.5607918e-05,7.525297e-05,0.00036079358,0.00051392155,1.2525684e-06,5.721226e-06,520761.66,2655994.2,2404.18,1505.1714,119912530.0,233890220.0,47.87352,28.616488,1.8447987,4.79158
25.25,[251],[252],29.71073,23.89273902452909,98140.36,303.0199,8.814077,37.64347,0.1676588,0.051175363,0.1372476,0.14097156,0.14492477,0.11814204,-3.868549,-12.351733,0.5387128,0.58221805,73.202484,69.65256,0,349,1.6938944806190466,5.3731146,5.0770216,10.581041,17.383121,1924.1549,1.9031851291656494,44.648098,368.59207,366.4701,366.7656,42.585,202.905,62.62500000000001,647.2589,301.29074,3.137567,1.1474943,22.657658,32.54476,6362.986,43681.668,4.248632024985191,2.7081941200159543,1.1995927721199564,0.25622731005444555,22.657657623291016,32.544761657714844,10.534642219543457,14.550930976867676,2053,44340,393,12019,1289,13994,0,113,0,772,0,0,1222,10317,0,0,0.0003620959,0.00021703466,0.0005787649,0.00062737474,2.844549e-05,7.637115e-05,0.0003360547,0.0004960582,9.960843e-07,5.520204e-06,426653.75,2539315.8,2394.2117,1581.7804,105752140.0,215044910.0,49.547653,31.186052,1.7253734,4.4581537
25.5,[250],[255],27.993933,23.069633081361847,98115.0,302.99405,12.198344,44.340168,0.1632332,0.051908176,0.13217257,0.1360633,0.14003041,0.11466788,-3.5034676,-11.512987,0.4998105,0.56454045,72.35851,69.587105,0,269,1.6859765457907667,5.339083,5.064229,10.956113,17.776781,1925.9452,1.9446605443954468,44.391666,368.51184,366.21393,366.67072,52.605,202.905,62.62500000000001,615.80597,300.64294,2.713985,1.1358641,17.218487,32.115623,8356.359,42021.293,3.6652759337189678,2.897700105930734,1.1851536752709182,0.22390435961719823,17.218486785888672,32.115623474121094,14.077129364013672,11.87649917602539,3125,43268,848,12280,1898,12768,0,181,54,1197,0,0,1726,8900,0,0,0.0003598554,0.00020864375,0.0006414571,0.0006225812,2.5597654e-05,7.51448e-05,0.00032990065,0.00048213484,7.988378e-07,5.5671303e-06,380776.16,2515987.2,2546.444,1538.66,111692344.0,217586080.0,46.35158,23.214235,1.7071596,3.9069507
25.75,[249],[255],28.533607,22.201776380662793,98090.14,302.96857,18.589006,44.56891,0.1387654,0.05033336,0.11372405,0.13737074,0.12006627,0.11524258,-3.832714,-14.675362,0.46975988,0.5491182,71.7027,69.49963,1,229,1.7813160557586496,5.3316183,5.0482802,10.588475,18.23633,1912.2728,1.9390913248062134,44.2866,368.42108,366.02798,366.52316,62.625,202.905,62.62500000000001,583.3147,298.78348,2.3682551,1.1238241,17.867136,30.243143,10306.646,40310.445,3.196735724668106,2.929801632628409,0.8478453745976524,0.20789675075612332,17.867136001586914,30.24314308166504,8.869424819946289,11.157258987426758,4421,41972,1167,12233,2817,12158,31,178,358,1247,0,0,2171,8533,0,0,0.0003459074,0.00020769992,0.0006086002,0.00061406405,2.7439706e-05,7.267396e-05,0.000352989,0.0004908302,6.710084e-07,5.2900505e-06,327374.0,2445202.5,2577.815,1577.1974,125102420.0,218899700.0,45.489407,26.414352,1.6910979,3.4395776
26.0,[251],[256],27.365019,22.827360896321085,98080.19,302.9448,9.544516,33.347954,0.20292164,0.043241784,0.09088474,0.14182007,0.11919987,0.116757676,-3.7806726,-9.043409,0.45760483,0.54304993,72.80308,69.37376,0,216,2.2964641292321315,5.362279,5.0436044,11.334655,17.324635,1768.8099,1.932054877281189,44.307747,368.32645,366.29852,366.10394,52.605,197.89499999999998,52.605,623.58685,313.86508,2.428326,1.16794,16.162956,33.447906,7403.966,43070.125,3.2263801126147986,3.026473810286893,0.7734894146141071,0.24267426525470517,16.16295623779297,33.447906494140625,7.904928207397461,13.359633445739746,3125,40984,698,13534,2057,12295,0,160,27,1502,443,47,1369,8680,643,11324,0.00033937098,0.0002146245,0.00050145213,0.00062595145,2.4033452e-05,6.962868e-05,0.00036377826,0.00047028039,5.7583327e-07,4.7815597e-06,253271.9,2216230.2,2453.0864,1641.7935,121164536.0,197420180.0,45.473724,23.15444,1.755339,3.472755
26.25,[252],[251],30.093985,24.78234514089731,98061.94,302.92035,7.198923,39.20955,0.23548672,0.05001906,0.089127295,0.14456087,0.12598327,0.120524846,-3.7720966,-10.309759,0.49370384,0.5373754,73.96624,69.33226,0,215,3.268481175340712,5.4019146,5.042709,10.965863,18.134499,1678.1749,1.9261069297790527,44.341076,368.22772,367.1537,365.87372,42.585,197.89499999999998,62.62500000000001,648.55505,326.0631,2.6209276,1.1891937,19.772272,38.588703,5137.018,46140.72,3.566811669204583,3.0578080057730963,0.5814126302299468,0.2832401909163851,19.77227210998535,38.58870315551758,5.971252918243408,25.815410614013672,2053,42056,310,14801,1339,12699,0,184,2,1365,0,0,1127,9488,0,0,0.0003459363,0.00021968786,0.0003381618,0.0006407022,3.165474e-05,6.768336e-05,0.00037790922,0.00044323233,5.965886e-07,4.553594e-06,219839.44,2119759.8,2204.7188,1715.4727,119524190.0,183462000.0,63.655632,27.579168,1.787126,3.6916027
26.5,[253],[253],30.193995,25.02742831156804,98060.95,302.8966,14.592232,34.578484,0.25152054,0.044096094,0.09861569,0.14640832,0.13709338,0.12039675,-4.729474,-11.439779,0.5392522,0.5331274,74.22721,69.218185,0,210,3.6861634112973714,5.398212,5.0392613,10.597101,17.3194,1648.9048,1.9442384243011475,44.3234,368.14526,367.44324,365.809,42.585,197.89499999999998,72.645,645.6232,329.92365,2.7527432,1.1866004,16.743462,38.93001,5373.355,46398.45,3.675913506545529,3.144632824957078,0.6319471493136625,0.2746329911098826,16.74346160888672,38.93001174926758,7.6344828605651855,16.44808578491211,2053,42056,351,16007,1360,12473,0,291,5,1597,0,0,1124,8838,107,10140,0.00029664245,0.00022300698,0.00035149153,0.0006348753,3.084986e-05,6.636921e-05,0.0003868381,0.0004311812,7.3531595e-07,4.4312446e-06,202839.66,2033068.5,2030.5831,1767.8848,119411890.0,175678190.0,54.57007,22.582918,1.7873714,3.8623028
26.75,[252],[250],29.317564,24.39955594942167,98054.586,302.87262,13.792879,43.571026,0.2879845,0.039574895,0.112112895,0.14924797,0.15651597,0.12136508,-6.0855894,-10.466195,0.5914557,0.5249842,73.624756,69.07362,0,210,3.448724742368933,5.34807,5.0337176,15.013819,17.788267,1639.0282,1.9917075634002686,44.014885,368.0704,367.05545,365.71405,52.605,197.89499999999998,82.66499999999999,635.23444,329.48395,3.19115,1.1437435,31.25411,34.643356,9634.082,44249.15,3.949288436738487,3.1919781027523912,0.9257481992258542,0.27125623713171526,31.25411033630371,34.64335632324219,8.08047103881836,10.169848442077637,3125,40984,484,16418,2262,11630,0,206,100,1364,0,0,1961,8456,0,11255,0.00040234838,0.00021871804,0.00046214665,0.0006460965,3.1712516e-05,6.3642794e-05,0.00034915886,0.00042790148,8.259748e-07,4.3457158e-06,244428.78,2027039.9,2370.3892,1755.4675,104720320.0,174708380.0,57.996605,46.43431,1.7256118,4.550147
27.0,[250],[254],30.408451,24.200967014609994,98037.45,302.85065,11.123423,43.6046,0.33172277,0.028247649,0.12596574,0.14196925,0.17789061,0.113056935,-5.6339645,-11.097857,0.6148944,0.5104031,73.70703,68.93281,0,175,3.209849736261536,5.3611636,5.0444098,10.22383,17.780687,1704.4285,1.9608274698257446,43.798985,367.999,366.98376,365.9809,52.605,202.905,102.70500000000001,654.3763,324.86548,3.361691,1.1282167,19.010695,37.979515,10175.839,45402.824,4.3602342014262465,3.2684079261162093,0.6786381497634802,0.26890530026597115,19.01069450378418,37.979515075683594,5.659860134124756,13.509377479553223,3125,43268,570,18294,2206,11606,0,363,41,1586,0,0,2002,7873,548,17861,0.00043042618,0.00020949685,0.0004960228,0.000628339,3.87637e-05,6.068472e-05,0.000359056,0.00042429822,7.387949e-07,4.334009e-06,201425.92,1982579.0,2357.916,1756.7047,106484310.0,172922140.0,64.07863,28.067347,1.6989702,4.7861323
27.25,[251],[254],31.794962,25.69685817074466,98009.875,302.83173,14.043061,44.217278,0.2842928,0.029037341,0.15637094,0.1369094,0.1886269,0.10948433,-5.8951178,-7.9986367,0.65580064,0.47516555,73.44215,68.787994,0,151,3.38090538598458,5.3838096,5.0386024,14.649222,16.941,1727.0659,1.9565781354904175,43.529743,367.91507,366.585,366.0349,52.605,207.915,92.685,667.95166,319.24664,3.8071494,1.0413235,23.165714,31.547768,11486.17,44392.664,4.617939926300124,3.1528828946650793,0.8077291171413863,0.25580897468621033,23.165714263916016,31.547767639160156,7.727793216705322,17.490013122558594,3125,45588,398,19945,2375,11611,0,270,19,1782,0,0,2184,7720,202,16343,0.00046493014,0.00020252327,0.00053624954,0.0006114625,4.9845476e-05,5.3479667e-05,0.00041058648,0.00042897658,1.1782869e-06,3.9675506e-06,286789.53,1813754.5,2378.5867,1722.2559,127432730.0,175406560.0,44.400616,37.023308,1.5683379,5.4693694
27.5,[251],[257],32.737137,23.555334484184183,97973.086,302.8128,13.9656105,35.01598,0.34784117,0.00798494,0.2320651,0.11941218,0.26131588,0.091083236,-5.1547413,-9.770411,0.70968103,0.44596708,73.033875,68.48186,0,195,3.912966254938903,5.35283,5.034856,14.267554,16.955006,1790.8241,1.9838835000991821,43.331245,367.85086,366.26016,366.22073,62.625,212.92499999999998,112.725,636.81476,306.49728,4.385858,0.86066335,25.877853,23.0218,18885.504,37083.402,5.0241173808543795,2.745414380190011,1.6394572437922774,0.22584429600743738,25.877853393554688,23.021799087524414,13.642778396606445,10.85879898071289,4421,46680,568,20465,3494,10912,0,268,9,1469,0,0,3177,7053,314,12808,0.00053820154,0.00017969415,0.0006877088,0.00057635806,5.8954127e-05,4.912276e-05,0.00039647974,0.00043514022,1.1788995e-06,3.876941e-06,312116.78,1723633.5,2593.575,1648.2522,121717820.0,175673710.0,33.06487,37.21233,1.3046663,6.2987733
27.75,[253],[254],32.213787,25.283547642943148,97935.21,302.79282,12.251435,35.181194,0.3007049,0.016499136,0.1770964,0.12728849,0.20820785,0.09912178,-3.461945,-7.684882,0.6682189,0.4522119,73.60338,68.41235,0,127,3.512099371039358,5.381058,5.0342717,12.065894,17.337543,1696.842,1.9743937253952026,43.336327,367.7843,366.89304,366.0467,52.605,207.915,72.645,666.877,320.5865,4.1582284,0.9955319,22.332561,35.58387,12528.742,43109.52,4.882748615042191,3.02358645119818,0.7007962289437933,0.25801107177003374,22.332561492919922,35.58386993408203,8.593871116638184,14.609428405761719,3125,45588,240,20628,2491,11574,0,284,0,1457,0,0,2234,7964,122,12272,0.0005020246,0.00019523907,0.0006177683,0.0005892827,5.6370453e-05,4.9026097e-05,0.00039383877,0.00041133247,8.7429623e-07,3.6390322e-06,245212.42,1578354.9,2429.2285,1758.6371,116489096.0,170302080.0,49.81342,31.120193,1.502958,5.910033
28.0,[250],[251],33.3631,25.12289277918927,97923.23,302.77353,12.798003,43.81197,0.28970486,0.010748565,0.16277924,0.12022688,0.19469324,0.09239345,-5.9015274,-11.452797,0.6420909,0.44045216,73.72462,68.277214,0,129,3.5136689861644825,5.3802757,5.0179787,11.745463,17.738047,1687.618,1.9752079248428345,43.374813,367.70038,367.2122,366.05475,52.605,207.915,72.645,669.24426,322.4102,4.251786,0.95828146,22.429022,35.01766,12704.337,41920.98,5.042043241104132,2.9547146740304977,1.43151042112754,0.2740526885877404,22.42902183532715,35.01765823364258,10.385951042175293,14.76807975769043,3125,45588,357,21304,2334,11187,0,266,21,2287,0,0,2153,6843,234,13494,0.00047377907,0.00018346486,0.000629078,0.00058243005,4.8549162e-05,4.50318e-05,0.00036541434,0.00040753407,7.6481615e-07,3.3709723e-06,221230.94,1472327.2,2388.5151,1758.312,113910850.0,165048110.0,47.94552,30.872593,1.4494779,6.0243406
28.25,[250],[253],31.682133,24.817370006016322,97918.5,302.7542,17.445236,41.62937,0.32389274,-0.005266471,0.219253,0.10099427,0.24564242,0.07397882,-5.726699,-8.213616,0.74558145,0.40368935,73.21303,68.01485,6,116,3.084904631788519,5.33821,4.99783,13.9237795,16.904257,1717.951,2.0026309490203857,43.54859,367.6275,366.79178,366.13507,62.625,207.915,92.685,667.44006,313.72556,4.521594,0.7145437,27.605759,36.133083,19361.465,30522.45,5.347027055013283,2.356650174721631,1.3978604536694863,0.2432995547626663,27.605758666992188,36.13308334350586,12.797378540039062,13.937275886535645,4421,44292,563,21709,3387,9557,0,353,38,1944,0,0,3185,5516,314,20513,0.0005481615,0.00015534447,0.0007446953,0.00054817164,6.9588714e-05,3.9400933e-05,0.0003574582,0.00037186337,1.1044689e-06,3.1833222e-06,254951.88,1417126.5,2622.8318,1708.6453,110798880.0,152444270.0,54.71971,39.957542,1.0923471,6.4950676
28.5,[251],[254],31.396172,25.9061916958202,97876.97,302.73288,10.397686,29.459293,0.2896331,-2.7808464e-05,0.14968428,0.103040256,0.1848106,0.076836504,-6.7595,-8.478928,0.6104649,0.39067325,73.8821,68.03747,0,80,2.660788352272483,5.3864207,4.989564,11.316878,17.319044,1701.2374,2.0241270065307617,43.40196,367.56497,367.28455,366.17728,52.605,207.915,92.685,700.90247,322.03445,4.1818104,0.807051,20.211271,25.996655,12424.159,35654.707,5.062033884376096,2.842639017318387,1.15883378865815,0.24784871984673318,20.211271286010742,25.996654510498047,10.79244327545166,12.956042289733887,3125,45588,397,22482,2301,9538,0,316,0,1870,0,0,2148,5936,299,21462,0.00049430283,0.00015801613,0.00061112497,0.0005444615,4.8125243e-05,3.53701e-05,0.00036088924,0.00035507925,6.305936e-07,2.8176444e-06,173335.58,1283917.0,2496.0095,1757.7892,116297570.0,138116700.0,42.08622,29.798481,1.2261084,5.953036
28.75,[253],[253],32.54666,27.368726340207186,97838.75,302.7145,11.658203,34.619392,0.36371866,-0.011740292,0.15213482,0.09609043,0.20517679,0.06867584,-4.4859257,-8.082691,0.633182,0.3629944,74.09641,67.887726,0,47,2.928889501387754,5.4008217,4.986784,11.740694,17.325235,1703.0813,1.977599024772644,43.471016,367.5001,367.34848,366.21957,52.605,207.915,72.645,708.1997,321.01996,4.1409774,0.6920395,19.527681,27.026047,12356.677,30491.26,4.997308375185513,2.63729523404904,0.7526380007731229,0.24695699404126645,19.527681350708008,27.026046752929688,7.633385181427002,14.161606788635254,3125,45588,329,22558,2382,8208,0,248,0,1879,0,0,2206,5097,229,18332,0.00049739244,0.00014897766,0.00054444023,0.0005312567,4.3357988e-05,2.9354584e-05,0.00041126425,0.0003210922,6.0609943e-07,2.4146443e-06,133958.89,1154375.1,2431.48,1784.3889,124425760.0,137444020.0,41.536324,27.565193,1.0559334,5.8358107
