hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
79.5,[252],[254],53.454395,49.5604310297704,94380.44,,22.54278,0.33666146,0.007891188,-6.368445,-9.759614,51.64319,45.363422,0,38,3.678758214249897,4.663727,4.08218,12.492367,14.9064665,1815.0126,62.625,428.35499999999996,822.6556,208.4694,4.871021,0.39260283,23.007917,21.908901,6.856243000909358,1.3061206158241592,0.804162805430389,0.17453881179984929,23.007917404174805,21.90890121459961,4.933477878570557,17.994009017944336,4421,201624,774,14405,2784,9479,0,285,0,3397,0,0,2702,2300,757,11361,0.00054047245,0.000102277794,0.0010216917,0.0001269789,0.00015643303,1.0516038e-05,0.0008163762,0.00037591273,2.0644327e-06,8.2884446e-07
79.75,[255],[261],54.246433,43.45868236905053,94392.125,,20.030884,0.28598857,0.0064296,-5.952004,-8.313476,51.57573,45.26665,0,18,5.555543261715434,4.528563,4.082882,13.224421,14.198662,1823.5005,72.645,443.385,800.65857,200.49765,3.8517134,0.34896296,22.057112,16.683765,5.781214855012602,1.2267374359450565,1.0630789940715442,0.14608441102558725,22.057111740112305,16.683765411376953,5.533346652984619,10.806880950927734,5957,209976,1728,13758,3340,9244,0,326,63,3760,56,276,3174,1132,1683,10801,0.0005125792,8.51446e-05,0.0011529702,0.000107778826,0.00012844706,9.622472e-06,0.00070438086,0.00041853296,2.5553995e-06,7.803458e-07
80.0,[261],[258],54.05611,41.81250020765489,94394.14,,19.320545,0.2661249,0.0050670495,-6.0746517,-6.145895,51.605827,45.20156,0,14,5.896442735966398,4.4317694,4.08402,13.57171,12.449777,1833.0454,82.66499999999999,438.375,767.4521,198.1214,3.2215407,0.3204982,24.470758,15.094192,5.0386179398022835,1.141191796108115,0.7497595795609413,0.14619946713587242,24.47075843811035,15.094191551208496,7.7058515548706055,9.136441230773926,7705,204802,2514,11902,4270,7956,0,300,123,3177,0,0,4059,1265,2374,8984,0.00045060486,8.41246e-05,0.0011064891,9.8649616e-05,0.000105785344,9.266255e-06,0.00063798635,0.000429881,2.179414e-06,7.2294824e-07
80.25,[257],[252],54.532227,49.55030800746037,94340.6,,20.159485,0.41016957,0.005311935,-5.1844115,-7.9643464,51.546043,45.29493,0,12,6.502276166475825,4.691079,4.0823417,13.177265,13.491938,1822.7772,62.625,423.34499999999997,837.47876,209.78268,5.3523707,0.39184758,26.510532,14.868223,6.545357301847293,1.2357476502995475,0.5920099704754431,0.19368766184049918,26.51053237915039,14.868223190307617,5.189723491668701,12.074767112731934,4421,197189,290,13234,3288,8123,0,252,0,3008,0,0,3204,2409,198,10807,0.00062039006,9.769481e-05,0.001012967,0.00013192727,0.00021624425,9.5590185e-06,0.00079790846,0.00041740248,3.047697e-06,7.3404726e-07
80.5,[250],[251],54.58668,47.4640736579895,94335.82,,26.582357,0.39060003,0.006096067,-5.9150567,-11.379566,51.185642,45.254364,0,16,4.04377268419602,4.685651,4.0825753,11.753207,13.490298,1826.1853,62.625,423.34499999999997,837.1849,210.1062,5.576464,0.40423378,28.970793,14.802802,7.612514751684192,1.2048500207274138,0.9670267914145788,0.20309229667446924,28.970792770385742,14.802802085876465,9.60757827758789,9.529048919677734,4421,197217,714,12819,2848,8244,0,127,0,3124,0,0,2775,2607,615,10507,0.0005891145,0.00010132519,0.0010929989,0.00013241982,0.00020327207,9.616899e-06,0.0007980437,0.00038483675,3.0881736e-06,7.0448965e-07
80.75,[257],[255],56.65842,48.90861928331983,94267.96,,28.094286,0.40222073,0.0061748107,-4.777551,-7.974104,51.354595,45.185963,0,36,6.074194253308075,4.677559,4.0861087,13.195282,14.162881,1824.4814,62.625,428.35499999999996,831.8803,208.21379,5.7228236,0.38424754,27.572111,15.147199,6.936925839056765,1.1123206448459513,0.9681963976440287,0.19398192153684427,27.572111129760742,15.147198677062988,5.22243070602417,8.277043342590332,4421,201357,352,13019,3270,8490,0,253,0,3670,0,0,3160,1772,300,10735,0.00061107986,0.000102639046,0.001049046,0.00013445337,0.00020705383,9.476844e-06,0.00076779927,0.0003983097,3.3481963e-06,6.8556255e-07
81.0,[254],[248],56.833,45.88250169299898,94281.22,,22.81058,0.35956037,0.007994018,-4.2657094,-9.810469,51.020466,45.224525,0,18,4.87704801646929,4.6766224,4.0888157,13.205169,14.202376,1831.9352,62.625,418.335,835.2121,212.45029,5.3823752,0.46958795,30.595016,15.561099,7.573396273895861,1.3386758327657813,0.7254152003652804,0.1993383750453612,30.595016479492188,15.5610990524292,6.119565486907959,12.382318496704102,4421,192650,823,12072,2795,9547,0,285,13,3602,0,0,2700,2631,0,0,0.0005529876,0.00011828234,0.0009897549,0.00014438404,0.0001879112,1.1129447e-05,0.0007945979,0.0004130239,3.6352405e-06,7.122737e-07
81.25,[249],[254],56.54137,44.73966757002331,94235.63,,27.62087,0.32042575,0.006166659,-4.3601527,-8.897324,51.0981,45.061817,0,21,4.594359329386743,4.5280623,4.0957294,12.838358,13.818173,1836.0897,72.645,428.35499999999996,817.1682,204.20374,4.498271,0.42745996,29.462982,16.208485,6.456776972694036,1.189498043659283,0.64436891418895,0.1960065679962997,29.462982177734375,16.208484649658203,7.979405403137207,8.93835163116455,5957,199861,1265,11292,3726,9301,0,322,0,3425,0,0,3651,2645,0,0,0.000507453,0.00011064996,0.0012571992,0.00012427696,0.00014189076,1.1352028e-05,0.00072795624,0.00042440507,3.5017324e-06,6.76546e-07
81.5,[261],[257],56.312855,42.07781630946744,94235.2,,25.706966,0.3375498,0.00533366,-6.761809,-6.020291,51.78031,45.049435,0,20,6.383710284175971,4.5297604,4.0972466,12.125165,13.529213,1832.6149,72.645,433.365,793.1809,203.47418,5.113375,0.35687643,22.42386,11.684779,6.120865593902449,0.9964226102766801,1.2288339842545297,0.1951420512920776,22.423860549926758,11.684779167175293,6.3035149574279785,9.525988578796387,5957,202988,679,11989,4464,8280,0,240,5,3594,0,0,4340,1582,0,0,0.00060818304,9.5117335e-05,0.0010813467,0.00012994764,0.00014431536,9.775351e-06,0.0006417778,0.00039490947,2.6255711e-06,6.830142e-07
81.75,[256],[257],55.84543,44.23048516228086,94223.21,,24.666166,0.3163089,0.0055576595,-6.036871,-7.1590824,51.9066,44.98727,0,19,6.709339283107267,4.5251102,4.1029253,11.387812,15.2488785,1830.0145,72.645,438.375,804.3436,201.9065,5.1966624,0.3558254,28.270136,17.265715,6.235328451641269,1.0277971922610778,1.2057677564763294,0.20981156158601,28.2701358795166,17.265714645385742,6.7305450439453125,12.484296798706055,5957,207062,696,12573,4484,7290,0,297,13,3146,0,0,4370,1444,0,0,0.0006012161,9.202528e-05,0.001092726,0.00012946523,0.0001290715,1.0344518e-05,0.000625531,0.0003796306,2.0611699e-06,7.2031327e-07
