hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
5.0,[253],[255],15.977416,10.200233211073764,99246.98,18.6215,18.8493,0.009478881,-0.0048087817,-5.065356,-4.3678703,46.881954,45.903015,10,8,1.6941943546152398,4.149084,4.0771527,14.152745,12.737101,2298.231,152.805,192.885,179.25844,168.82758,0.36897025,0.41019383,8.197502,9.931115,0.6954755250342294,0.6809824019232229,0.1531780694807165,0.12739724393331384,8.197502136230469,9.93111515045166,5.345150470733643,5.535951614379883,26317,15612,1282,324,5076,1851,187,101,2492,783,0,0,0,0,0,0,9.475641e-05,0.00013668349,8.5381944e-05,6.303088e-05,3.4861845e-05,5.6996418e-05,0.00063704315,0.0006947403,5.0604745e-06,5.4558864e-06
5.25,[274],[250],16.88977,10.255778134960831,99254.64,24.386776,,0.0067969956,,-6.434261,,46.54241,,10,0,0.6684538707972235,4.1130786,,14.869876,,,192.885,192.885,182.45886,,0.32203335,,10.188873,,0.695074484607553,,0.14932750103192413,,10.188873291015625,,4.88188362121582,,41929,0,2042,0,6196,0,253,0,3301,0,0,0,0,0,0,0,7.176818e-05,,8.070031e-05,,3.0449697e-05,,0.0006223209,,4.370002e-06,
5.5,[266],[266],16.253626,10.057625066990756,99252.3,17.279036,,0.0060103005,0.008414402,-4.4325967,-2.8802955,46.92645,45.768677,5,0,2.3244404113165857,4.1069803,4.076448,12.742441,12.392421,2222.5344,172.845,192.885,182.88916,170.68279,0.22697154,0.33231744,7.910804,7.132636,0.5978936666761535,0.7945941369847617,0.11452540411751952,0.14697979220344193,7.91080379486084,7.132636070251465,4.491323471069336,6.363532066345215,33689,8240,1788,281,3730,909,104,40,2251,519,0,0,0,0,0,0,5.285268e-05,5.192836e-05,7.704419e-05,9.629461e-05,1.8744615e-05,2.85748e-05,0.00057324336,0.000578347,3.2160467e-06,4.575467e-06
5.75,[262],[264],15.512441,10.178842438369237,99201.016,19.006962,,0.0048425267,0.0013224725,-4.63519,-2.8133998,47.11503,45.768406,7,0,2.486951723039771,4.0989337,4.0735054,13.803197,10.981788,2252.754,172.845,192.885,184.5019,169.17967,0.18655886,0.17744249,7.4479055,5.0063415,0.5139892511491533,0.4788798655478153,0.09953680993610087,0.11111470052770243,7.447905540466309,4.449917316436768,5.875021934509277,5.006341457366943,33689,8240,1513,231,3058,476,83,5,1722,282,0,0,0,0,0,0,4.9696464e-05,2.9262035e-05,7.527822e-05,6.9141235e-05,1.43404395e-05,1.15801e-05,0.0005967233,0.0005279961,2.7037024e-06,3.0669548e-06
6.0,[263],[249],14.747156,10.414863656548892,99224.52,24.886477,,0.004510048,0.0019186806,-4.8551016,-2.8328805,47.26558,45.93514,15,0,0.5187937280401117,4.096024,4.0717177,14.542052,12.380036,2217.7388,172.845,192.885,188.38359,173.64192,0.17911895,0.14966466,7.4325542,5.9648533,0.5181713367717119,0.5026555256449583,0.07872872631982891,0.08051036589730215,7.432554244995117,5.964853286743164,3.712559938430786,5.367624759674072,33689,8240,1479,183,3114,381,109,17,1541,175,0,0,0,0,0,0,5.7577785e-05,2.926557e-05,7.2683026e-05,5.4355114e-05,1.5949408e-05,1.1899755e-05,0.00062178564,0.0005232968,2.752913e-06,2.9394696e-06
6.25,[256],[240],15.06465,10.523883496883304,99212.21,21.760563,,0.005212332,-0.0007978913,-5.7361336,-3.1336353,47.35565,46.1424,16,0,0.3589235164037857,4.0938354,4.071177,13.812474,10.979403,2241.5884,172.845,192.885,189.86499,172.84677,0.22333498,0.10323286,11.913785,2.8745656,0.5742371729675217,0.31363035192673716,0.08569926397819685,0.05262500665757477,11.913784980773926,2.874565601348877,4.7754807472229,2.4617855548858643,33689,8240,1264,107,3582,330,156,4,1695,152,0,0,0,0,0,0,7.549074e-05,2.2493625e-05,7.6343975e-05,3.5092657e-05,1.8957651e-05,6.9500534e-06,0.0006131419,0.00056690536,2.9479913e-06,2.0712007e-06
6.5,[247],[266],15.546888,9.832663336721788,99133.375,22.024918,,0.007518702,-0.0026760278,-4.7864084,-3.06056,47.581467,46.16752,12,0,1.3138967341763566,4.0906186,4.071371,14.148869,10.270849,2257.9988,162.825,187.875,181.55826,170.74115,0.26476994,0.08832337,11.351348,4.131761,0.6668274890881688,0.31362287589755133,0.10642144968703357,0.03939469697339958,11.351347923278809,4.131761074066162,6.021289825439453,1.4801729917526245,29861,9904,1166,154,3351,328,174,0,1635,159,0,0,0,0,0,0,7.142128e-05,3.86239e-05,8.144897e-05,3.1559957e-05,2.1400245e-05,3.119062e-06,0.0006538185,0.00053478393,3.137223e-06,1.5891129e-06
6.75,[261],[262],16.65217,10.174965156905953,99226.53,28.349852,,0.007415133,-0.002952229,-5.877223,-3.45292,47.414055,46.077076,35,0,2.914994624024332,4.0844874,4.070698,14.178077,9.204004,2266.2378,182.86499999999998,192.885,185.27956,167.75229,0.26076883,0.0711112,9.830127,3.3329492,0.6381944728699619,0.1695243570012853,0.09997035380600626,0.050992247625183944,9.830126762390137,2.5941946506500244,5.482749938964844,3.332949161529541,37673,4256,1272,52,4191,93,238,0,1875,45,0,0,0,0,0,0,8.451446e-05,1.736827e-05,7.982848e-05,1.5738746e-05,2.5156714e-05,2.3469693e-06,0.0006300449,0.0005842316,3.2394362e-06,1.1270181e-06
7.0,[259],[238],16.877905,10.654378095451666,99212.29,33.9723,,0.010908912,4.7215435e-05,-5.083143,-4.0385437,47.674423,46.315056,21,0,0.546831790245897,4.081805,4.0714345,14.871823,9.5617895,2246.656,172.845,192.885,194.9378,174.44975,0.32109493,0.117463484,17.737177,2.9054475,0.7830729052016886,0.27958055011606703,0.11397158795598344,0.05938072695294017,17.7371768951416,2.905447483062744,9.859532356262207,2.017094135284424,33689,8240,1309,106,4234,346,232,10,1872,146,0,0,0,0,0,0,8.220215e-05,8.564485e-05,9.520357e-05,1.9415007e-05,2.6506128e-05,7.4070554e-06,0.00062642625,0.00063030294,3.4457626e-06,1.3769106e-06
7.25,[259],[254],17.1437,10.549793422678878,99205.234,23.079447,,0.011886059,0.0016591079,-6.2787666,-3.3529627,47.653423,45.983913,31,0,1.9485585971749027,4.0803246,4.0704226,15.252912,9.562913,2230.4668,182.86499999999998,192.885,190.57216,171.7101,0.32127315,0.10104843,11.449499,2.447984,0.76093191921745,0.2724555340958596,0.11154476075616766,0.05110761926960306,11.449499130249023,2.2121710777282715,5.232350826263428,2.447983980178833,37673,4256,1352,35,4453,124,295,5,2056,63,0,0,0,0,0,0,9.0056055e-05,6.355524e-05,9.808327e-05,2.2524713e-05,2.8537801e-05,1.2257574e-05,0.0006660069,0.000604016,3.3545716e-06,1.2142244e-06
7.5,[261],[253],21.00883,10.638635482980218,99192.92,30.823467,,0.012103423,,-5.971395,,47.553265,,49,0,1.709414438190644,4.0810256,,14.88126,,,192.885,192.885,190.34492,,0.35471335,,12.962762,,0.8364486847129855,,0.10073204120363087,,12.962761878967285,,5.8650007247924805,,41929,0,1495,0,5211,0,443,0,2272,0,0,0,0,0,0,0,0.000100535006,,0.00010752644,,3.5389174e-05,,0.00066258607,,3.7051666e-06,
7.75,[254],[259],19.160196,10.588538291353832,99179.08,28.920088,,0.014814192,-0.0022287564,-5.8445563,-3.5606472,47.77139,45.99426,49,0,2.3727558400140714,4.081055,4.0709653,14.883173,10.272744,2214.5625,182.86499999999998,192.885,189.89,171.63718,0.421922,0.1477727,17.731634,3.270006,0.9369467599577168,0.2831837890275874,0.13575915768311564,0.10691873098184917,17.73163414001465,3.270005941390991,7.213603973388672,3.1865344047546387,37673,4256,1398,54,5416,140,478,0,2309,80,0,0,0,0,0,0,9.410888e-05,3.8029284e-05,0.0001327858,2.7003662e-05,3.847686e-05,5.5029427e-06,0.0006545754,0.0007968001,4.2937427e-06,1.5500891e-06
8.0,[255],[246],19.468,10.770013658367859,99234.84,27.376528,,0.018960841,-0.001707656,-7.4612327,-3.1751854,48.048008,46.172123,43,0,0.610606453106726,4.0809364,4.070858,15.244849,9.91856,2259.0256,172.845,192.885,197.25815,174.65373,0.4122511,0.15480271,16.12896,3.723268,0.8760972821466531,0.35276413955977426,0.14202512147995078,0.09050941910610734,16.12895965576172,3.1235077381134033,9.533428192138672,3.7232680320739746,33689,8240,1658,114,5766,321,401,1,2621,173,0,0,0,0,0,0,0.0001057337,5.496171e-05,0.0001498264,1.9698122e-05,3.4922083e-05,6.4519395e-06,0.0006673317,0.0006493314,4.0095438e-06,1.2021799e-06
8.25,[252],[261],18.67633,10.330774187168359,99193.17,36.48931,,0.016511522,,-7.163888,,47.71701,,56,0,1.7873700568762487,4.079895,,14.900688,,,192.885,192.885,187.11734,,0.41523784,,13.972631,,0.8426532512201579,,0.13191468266997525,,13.972631454467773,,6.6499247550964355,,41929,0,1812,0,7143,0,532,0,2857,0,0,0,0,0,0,0,0.00010460351,,0.00015671691,,3.8554495e-05,,0.0006705588,,4.348873e-06,
8.5,[249],[258],19.01294,10.627190580173414,99200.02,28.237415,21.022417,0.023318946,-0.00017788622,-4.799414,-4.179875,48.19408,46.24685,53,3,0.5587457626010333,4.0832014,4.072059,14.881456,11.6817255,2241.8015,172.845,192.885,194.30238,173.01315,0.46887934,0.2017075,13.369656,4.9094825,0.9617792524831206,0.4839033462501027,0.15536770623812254,0.11957201594606792,13.36965560913086,3.612297773361206,8.255049705505371,4.909482479095459,33689,8240,1779,153,6411,339,550,6,2740,206,0,0,0,0,0,0,0.000101951504,8.6709944e-05,0.0001798793,2.1551767e-05,3.802728e-05,1.2493193e-05,0.00068785297,0.00067996513,4.414147e-06,1.8598712e-06
8.75,[254],[263],18.550909,10.34290800513802,99154.71,28.873957,,0.021340793,,-6.2256446,,47.891083,,61,0,2.3142910911143746,4.0790124,,14.51441,,,192.885,192.885,190.00728,,0.4476118,,14.743837,,0.9299107112685885,,0.1438567167134581,,14.743837356567383,,7.176018714904785,,41929,0,1852,0,7088,0,582,0,3009,0,0,0,0,0,0,0,0.00010429472,,0.00017939477,,3.7448972e-05,,0.0006842798,,4.410662e-06,
9.0,[244],[258],20.463182,10.39433313512254,99218.67,29.582783,16.61977,0.030381806,0.0051408256,-5.811146,-4.2682486,48.515213,46.673065,81,3,0.6547450985111705,4.0838404,4.071813,14.886407,12.743801,2274.5757,162.825,192.885,198.4597,174.41891,0.50067955,0.304867,18.591986,9.711358,1.0021151106249617,0.7364384257077113,0.1515894163725607,0.10457079314304121,18.59198570251465,9.711358070373535,7.635158061981201,5.6808037757873535,29861,12068,1893,172,6746,838,554,58,2874,366,0,0,0,0,0,0,0.00010621774,7.8225654e-05,0.00020606286,6.493322e-05,3.911062e-05,3.0586056e-05,0.0006688695,0.00067081256,4.422819e-06,3.901777e-06
9.25,[243],[256],18.262005,10.407968648187406,99175.85,40.814487,,0.025720997,,-6.7070265,,48.079388,,83,0,0.7025259640281967,4.0810065,,15.636909,,,192.885,192.885,193.14427,,0.47751054,,16.842682,,0.9880907959118298,,0.15096193790234227,,16.842681884765625,,9.04243278503418,,41929,0,2456,0,7678,0,639,0,3412,0,0,0,0,0,0,0,9.906125e-05,,0.00019706384,,3.8606584e-05,,0.0006659875,,4.3293453e-06,
9.5,[260],[262],19.618647,10.389698556412098,99180.67,26.225882,15.063637,0.034586128,0.0010676451,-6.0122294,-3.5867362,48.591717,46.60383,56,1,3.7643030772227184,4.079285,4.071907,14.875293,12.730221,2272.6692,172.845,192.885,200.35997,173.84123,0.47025657,0.28611544,13.869012,5.5027,0.9787914357252769,0.5497620256279221,0.16752667886502542,0.15309736344767766,13.869011878967285,5.502699851989746,8.004916191101074,4.008596420288086,33689,8240,2724,193,7042,743,651,16,3051,361,0,0,0,0,0,0,9.57656e-05,9.482127e-05,0.00021898936,6.9772475e-05,3.7222024e-05,1.9011233e-05,0.00064875314,0.00064821576,4.3151376e-06,2.6254809e-06
9.75,[257],[259],19.282839,10.561244208350473,99208.73,30.141943,,0.027435591,,-6.3562946,,48.153324,,78,0,3.7839738013614523,4.0783043,,14.8752165,,,202.905,202.905,194.65836,,0.43154022,,15.963586,,0.8854961037553851,,0.16185445825827374,,15.96358585357666,,7.117712020874023,,46393,0,3003,0,8536,0,675,0,3779,0,0,0,0,0,0,0,9.973513e-05,,0.0002033537,,3.580087e-05,,0.0006597579,,4.1669996e-06,
10.0,[256],[255],18.816462,10.605858858906743,99201.38,29.20798,,0.029720668,,-5.4476447,,48.283028,,84,0,3.9318635944586107,4.077179,,15.236878,,,202.905,202.905,196.53331,,0.4495043,,16.325209,,0.942422682760162,,0.1532463320772481,,16.32520866394043,,8.485511779785156,,46393,0,3361,0,9117,0,766,0,3858,0,0,0,0,0,0,0,0.00010530141,,0.00020903382,,3.5862566e-05,,0.00064928504,,4.2514616e-06,
10.25,[266],[262],18.958855,10.690076062630634,99141.28,31.448572,23.578327,0.03915041,0.011328558,-6.353269,-4.729259,48.920677,46.948967,77,5,4.042305749325016,4.077506,4.072479,14.878371,14.85083,2243.2976,172.845,197.89499999999998,205.19954,176.17252,0.48017013,0.42961636,16.939222,11.498972,1.0401393128464034,0.8383260004901057,0.15604286727557265,0.151460203244893,16.93922233581543,11.498971939086914,11.308836936950684,3.671701192855835,33689,10420,3259,291,7837,1332,744,105,3255,542,0,0,0,0,0,0,0.00010243058,9.467496e-05,0.00023948251,8.91459e-05,3.900737e-05,3.515497e-05,0.00066539604,0.0006481797,4.4926965e-06,3.3145502e-06
10.5,[265],[255],19.53023,10.73066440432063,99145.24,32.54255,,0.03183041,,-7.1163745,,48.459904,,114,0,3.1219781172523264,4.076093,,15.636691,,,202.905,202.905,200.91272,,0.4800617,,20.868631,,1.0603389843042845,,0.151471376248719,,20.86863136291504,,7.863452911376953,,46393,0,3727,0,9319,0,705,0,3555,0,0,0,712,0,0,0,0.00010310883,,0.00021969373,,3.9609768e-05,,0.00065936625,,4.4690014e-06,
10.75,[264],[262],19.28038,10.53982181305788,99164.06,35.031742,,0.031105064,,-8.20504,,48.326744,,123,0,4.527948815596099,4.075942,,15.297643,,,212.92499999999998,212.92499999999998,194.20256,,0.5009505,,31.9033,,1.0828403092566756,,0.15056489310480778,,31.90329933166504,,9.304031372070312,,51101,0,3871,0,10234,0,806,0,4087,0,0,0,426,0,0,0,0.00010344011,,0.00022730789,,4.1241758e-05,,0.00065631466,,4.541709e-06,
11.0,[251],[248],20.086426,10.813811989469901,99157.64,24.06043,30.692713,0.050504815,0.032615066,-5.5172176,-6.00882,49.996426,47.940804,52,45,0.8507355543638027,4.080555,4.075269,14.889274,14.868186,2152.1355,122.74499999999999,197.89499999999998,220.2244,195.34473,0.5341043,0.48131666,19.75832,14.342061,1.3164964354372535,0.9639676144235432,0.14772365212021676,0.16304054146427502,19.758319854736328,14.342061042785645,7.307209491729736,5.609983444213867,16977,27132,2542,1409,4238,5555,300,444,1335,2532,0,0,682,19,0,0,0.00010073831,0.000103893646,0.00033974802,0.0001575607,4.5734894e-05,3.5535708e-05,0.00062066474,0.0006749227,4.9423797e-06,3.922013e-06
11.25,[252],[250],18.106495,10.82167740374304,99126.04,27.509344,28.575933,0.05269641,0.03347451,-6.9514365,-6.367113,50.004456,48.089485,59,62,0.826348349445917,4.0806127,4.075286,15.243785,14.867639,2126.823,122.74499999999999,197.89499999999998,218.4,196.99051,0.5373283,0.45252964,13.483637,10.887167,1.444951943558168,0.862695096006498,0.14197218794951066,0.16885448008461462,13.483636856079102,10.887166976928711,9.69845199584961,9.383773803710938,16977,27132,2810,1617,3994,6207,363,471,1228,2499,0,0,665,158,0,0,0.00010541903,0.00010681299,0.00034346583,0.00017258775,4.4995413e-05,3.6182075e-05,0.0006032827,0.0006713038,5.061188e-06,4.06159e-06
11.5,[259],[261],18.924507,10.374174014115946,99130.7,35.700256,24.393126,0.055026863,0.022897633,-8.055852,-5.1580105,49.64348,47.673996,97,14,4.18602135870963,4.0768285,4.072157,15.663777,14.520027,2173.5881,152.805,197.89499999999998,211.54736,184.29736,0.55030966,0.42828017,21.46833,16.132946,1.2630530552895052,0.8616720670301901,0.14734386003848915,0.19059982964203268,21.46833038330078,16.132946014404297,7.077990531921387,8.955839157104492,26317,17792,3678,945,7374,3102,558,247,2458,1114,0,0,779,0,0,0,0.00010658249,7.809125e-05,0.00033008246,0.00013622348,4.599854e-05,3.109757e-05,0.0005977744,0.0006532739,5.297568e-06,3.4286006e-06
11.75,[258],[255],18.511393,10.642631044600929,99043.484,30.898098,33.07022,0.053876102,0.036550414,-8.869856,-5.3703613,50.005398,48.14545,59,60,4.226251392516304,4.0770726,4.0741615,14.924356,13.4613085,2104.6204,132.765,197.89499999999998,219.39851,194.26872,0.54044837,0.4429719,19.10321,13.968763,1.3179227135130027,0.8700843274214328,0.16515972864546488,0.17464519267138542,19.10321044921875,13.96876335144043,10.856843948364258,9.282093048095703,19861,24248,3385,1422,5224,5083,498,474,1969,2045,0,0,412,0,0,0,9.712911e-05,0.0001157744,0.0003666822,0.00017183954,4.342848e-05,3.6283283e-05,0.0005980351,0.0006747957,5.189886e-06,4.18944e-06
