hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
2.75,[251],[251],10.884868,9.97341779822134,99178.5,,,0.0017816854,0.0008180328,-0.049156997,-0.033773422,39.86069,38.98896,0,0,0.1169468384708965,3.6672015,3.6645424,0.19964923,0.19921634,2300.0876,182.86499999999998,273.045,137.27426,113.4611,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37673,46336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
3.0,[252],[251],10.961222,9.986017199925014,99189.22,,,0.0024890082,0.00072770595,-0.05059705,-0.03288126,40.036724,39.058357,0,0,0.1219573492813066,3.667106,3.6644585,0.19965641,0.1991987,2252.0781,172.845,273.045,141.18617,118.81077,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,50320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
3.25,[252],[252],11.048693,9.987902158620406,99199.55,,,0.0018129885,0.0004891909,-0.057699725,-0.06321757,40.14558,39.10979,0,0,0.11808906681718369,3.6667564,3.6642752,0.19965728,0.19920531,2204.0754,172.845,273.045,144.5572,121.719284,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,50320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
3.5,[253],[251],11.149802,10.005561027721482,99208.734,,,-0.00035035063,0.000428785,-0.082199395,-0.103031985,40.25333,39.182133,0,0,0.12691657929437386,3.6663826,3.6640975,0.19966444,0.19922616,2154.912,172.845,268.03499999999997,148.04,125.61752,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,47220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.9932047e-07,,,
3.75,[251],[252],11.2455435,9.959309711261671,99216.7,,,-0.001273862,-0.001366393,-0.10623527,-0.11326082,40.354996,39.23911,0,0,0.11362319403290484,3.6659753,3.6638305,0.19964196,0.19925004,2119.666,172.845,268.03499999999997,150.02545,126.88947,,,,,,,,,,,,,33689,47220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.549244e-10,,,,,,8.324592e-06,3.956981e-06,,
4.0,[252],[252],11.317505,9.960630332207193,99222.164,,,-0.0021752394,-0.0020777863,-0.13096349,-0.14039648,40.447018,39.29638,0,0,0.23032697356488296,3.6655831,3.6635344,0.19962795,0.199252,2096.1414,172.845,268.03499999999997,152.66418,127.85236,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,47220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.735884e-09,5.6894334e-09,,,,,1.9777124e-05,2.2734253e-05,,
4.25,[253],[252],11.463176,9.962752024008303,99225.19,,,-0.0027683508,-0.00241235,-0.52519345,-0.17517152,40.52546,39.347496,0,0,0.24578427133141198,3.665238,3.6632078,0.19962224,0.1992402,2073.981,172.845,268.03499999999997,154.86797,128.77455,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33689,47220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.938784e-09,9.495401e-09,,,,,4.2527456e-05,4.0570805e-05,,
4.5,[243],[230],11.615025,9.71266328458821,99202.016,,,-0.0028147716,-0.0023015656,-2.9607399,-0.17092896,40.214424,39.30077,0,0,0.012330265888737578,3.6644008,3.662762,0.19961332,0.1991983,2050.3528,212.92499999999998,263.025,150.08914,122.19385,0.0003529852,,0.003435812,,0.00015809634671371252,,0.00041794814217454077,,0.0005570232751779258,,0.003435811959207058,,51101,26852,13,0,26,0,0,0,7,0,0,0,0,0,0,0,2.0993438e-07,4.426322e-09,,,,,0.000109375695,6.135695e-05,,
4.75,[269],[253],12.803869,9.962712817721897,99181.86,21.856525,,-0.0021916258,-0.002648482,-4.4884577,-1.1711283,40.48385,39.405716,4,0,0.5889763886145675,3.6653066,3.6624799,9.503242,0.19922723,2023.6053,182.86499999999998,268.03499999999997,157.88092,129.77342,0.050564025,0.00013319367,2.802385,0.001465124,0.1350583754521812,1.254162440567086e-09,0.0006473677183824646,0.00014651291383062267,2.802385091781616,1.254162440567086e-09,0.01739223301410675,0.0014651239616796374,37673,43236,146,0,490,1,14,0,201,0,0,0,0,0,0,0,3.6324484e-05,1.933721e-08,2.1405762e-05,,0.000110766065,,0.00029127533,7.89915e-05,6.343089e-06,
5.0,[248],[236],14.25011,9.891698919950317,99173.33,38.409977,,-0.0015758559,-0.0024655398,-5.773017,-2.1308942,40.37538,39.444054,44,0,0.29825028954951976,3.6695395,3.662298,13.712456,0.19924323,2002.9299,182.86499999999998,263.025,155.44554,130.64873,0.26039463,0.0017659815,12.646935,0.016215958,0.46551608123769656,0.0034737009782162703,0.00718572682089254,0.0014507102283734035,12.64693546295166,0.016215957701206207,1.2929322719573975,0.00930027849972248,37673,40280,278,10,3028,18,93,0,1052,5,0,0,0,0,0,0,0.000149985,1.6796482e-06,8.612145e-05,,9.117394e-05,,0.00040030206,0.00014138667,8.659912e-06,
5.25,[227],[250],17.85794,9.430547925578805,99125.234,29.633743,,-0.0006337413,-0.0030493774,-6.5500445,-2.9301803,40.10296,39.389687,29,0,0.6133725336497176,3.6708915,3.6621358,14.377074,5.547686,1984.8917,202.905,263.025,148.17918,124.35868,0.4779784,0.03187046,19.298721,0.8126148,0.9893971732936754,0.0627429052613499,0.0650175476526223,0.0033019238644970477,19.298721313476562,0.8126147985458374,7.599690914154053,0.2034323513507843,46393,31560,561,46,4610,240,211,0,1529,88,0,0,0,0,0,0,9.292561e-05,5.1742685e-05,0.00012277479,,6.872142e-05,2.3293703e-09,0.0004947276,0.00030246115,8.351049e-06,
5.5,[263],[238],17.654848,10.33381956336142,99086.78,24.750797,15.777196,0.0029728506,-0.0037000172,-5.1934414,-3.6520832,40.105934,39.410503,21,1,0.8093831866458726,3.6712222,3.6624422,14.019948,8.773429,1960.6769,182.86499999999998,263.025,164.29112,133.60182,0.31837904,0.115721606,13.23162,5.6510363,0.5986202533137442,0.2282266075038145,0.08249752348296638,0.028344624703295632,13.231619834899902,5.651036262512207,8.010350227355957,1.2536311149597168,37673,40280,1368,386,6934,1105,187,3,2750,494,0,0,0,0,0,0,9.35627e-05,8.275271e-05,0.00014426971,9.293131e-06,4.903675e-05,3.292703e-05,0.0006250329,0.00047014465,6.6450843e-06,3.2766209e-06
5.75,[250],[271],17.16701,9.738081707185877,99138.35,23.686264,15.232478,0.005968813,-0.0065392144,-4.5173993,-3.4390018,39.95987,39.269108,17,1,1.431310733124415,3.6692088,3.662446,12.965373,11.918497,1950.553,192.885,263.025,156.24716,128.4566,0.31147295,0.2220644,9.546162,7.1738205,0.5928267317578129,0.433172592941257,0.13268835454419386,0.10032384077845816,9.546161651611328,7.173820495605469,6.847427845001221,7.102856636047363,41929,36024,2146,651,7575,1894,181,22,3713,891,0,0,0,0,0,0,8.328852e-05,9.157497e-05,0.00014270171,5.4420325e-05,3.817145e-05,4.1644602e-05,0.00059459655,0.0005453676,5.4602187e-06,5.3893987e-06
6.0,[239],[265],16.213957,9.767799841489829,99054.56,24.65779,19.04248,0.009335438,-0.006880758,-4.9611993,-5.699173,40.01414,39.122448,21,4,0.5049487724991646,3.6682484,3.662811,13.669705,12.638944,1920.3202,192.885,258.015,157.0425,129.61755,0.27747408,0.24128024,10.822919,11.49817,0.6520086709127084,0.5144569533679361,0.14213956840607309,0.1253670012421997,10.822918891906738,11.498169898986816,6.561217784881592,5.432719707489014,41929,33076,2410,836,5514,2148,171,42,2867,1034,0,0,0,0,0,0,6.7574445e-05,5.906129e-05,0.00013817765,5.350631e-05,3.202147e-05,4.010766e-05,0.00057769346,0.0005691508,4.6210776e-06,4.795768e-06
6.25,[252],[272],16.380508,9.730732406692944,99120.305,25.560055,15.117881,0.009429601,-0.001718289,-4.6918745,-3.3271117,40.035877,38.97591,14,1,1.5232331730658353,3.667846,3.6628478,14.031737,12.256814,1906.0953,202.905,258.015,157.83911,128.87172,0.23614718,0.18540402,11.934186,9.815189,0.6453405020056535,0.5004687507842189,0.09748163353268657,0.08550232460752026,11.934185981750488,9.815189361572266,8.741751670837402,3.8963582515716553,46393,28612,1965,717,5302,1654,188,22,2584,881,0,0,0,0,0,0,5.9726506e-05,5.098133e-05,0.00013991568,4.666199e-05,2.9199275e-05,2.454598e-05,0.0005789999,0.0005730217,4.4525946e-06,3.2926982e-06
6.5,[262],[258],17.59998,10.34601726624125,99063.4,28.144863,15.061594,0.01138588,0.004431993,-5.405303,-3.7595475,40.60583,39.113144,21,1,2.0244794862264786,3.6694136,3.6632164,13.3298855,11.910545,1899.8578,162.825,263.025,172.28564,139.34485,0.26046526,0.14393686,8.887139,8.851279,0.6084837821779154,0.4829160286504032,0.11193042927488643,0.07109722509434854,8.887139320373535,8.851279258728027,7.2876176834106445,3.963752031326294,29861,48092,1346,1078,4091,2215,152,18,2038,1148,0,0,0,0,0,0,6.6147106e-05,3.3221047e-05,0.0001513748,5.2141026e-05,2.9363662e-05,1.6309188e-05,0.0006317693,0.00053286785,4.0267537e-06,2.7094566e-06
6.75,[259],[256],17.92542,10.327264071772339,99126.055,27.426964,17.267588,0.017478492,0.0020557789,-5.3591948,-3.7918596,40.927822,39.26825,27,2,2.022933383027637,3.6705995,3.6631644,14.029472,10.521265,1912.4641,142.785,263.025,175.1352,142.69414,0.3279803,0.11868708,13.116993,6.7716885,0.6694850051208138,0.3884326224972474,0.12567335979028374,0.0644296597581134,13.116992950439453,6.771688461303711,6.056403160095215,3.978519916534424,22981,54972,1319,880,4344,1940,201,15,1886,914,0,0,0,0,0,0,8.1870545e-05,3.8055532e-05,0.00017013648,4.593854e-05,3.309032e-05,1.2142628e-05,0.00062683533,0.0005206233,4.3799996e-06,1.9998142e-06
7.0,[260],[259],16.769045,10.286830144803881,99128.016,27.262402,,0.01648492,0.00041188355,-6.4866796,-3.7147412,40.81364,39.21271,32,0,2.6951161815846953,3.667009,3.6627898,14.765395,11.912471,1910.8112,162.825,263.025,173.93013,139.58228,0.33403626,0.121331744,10.807208,7.154164,0.7011895252167266,0.3820652591712199,0.14160204565786322,0.06914819808662358,10.807208061218262,7.154163837432861,6.526905536651611,4.489079475402832,29861,48092,1339,590,4565,1241,222,20,1967,556,0,0,0,0,0,0,7.102265e-05,3.3948592e-05,0.00017077272,4.458567e-05,3.486174e-05,1.0524196e-05,0.0005939143,0.00049436936,4.242444e-06,2.1906671e-06
7.25,[257],[237],17.375212,10.723733023360923,99102.62,24.262558,,0.018872416,0.00055793603,-6.5440426,-3.5672953,40.933216,39.27234,34,0,0.7570252443882522,3.6673949,3.6626918,14.733222,11.907554,1913.1713,162.825,263.025,181.75807,142.3765,0.30864254,0.12913257,12.543103,8.160095,0.6961911965942059,0.46667761561455545,0.11660238648886129,0.06030719597220248,12.543103218078613,8.16009521484375,6.63226318359375,4.5023884773254395,29861,48092,1607,425,4606,943,266,9,1941,417,0,0,0,0,0,0,7.6687356e-05,3.3469583e-05,0.00017604859,3.613044e-05,3.4808258e-05,9.109104e-06,0.0006483295,0.0004786298,3.9545175e-06,2.0538619e-06
7.5,[256],[235],17.815325,10.683776319270232,99141.74,28.492832,15.92198,0.016741762,-0.00232555,-5.031734,-3.6832156,40.76144,39.231575,45,1,0.8295178215422887,3.666137,3.6625342,14.381072,10.520195,1909.1945,182.86499999999998,263.025,179.34218,139.16338,0.33718714,0.09159744,14.197897,3.4753284,0.7134383067360546,0.24637947297928897,0.10598020563295743,0.0571637969929361,14.197896957397461,3.307642698287964,5.928869247436523,3.4753284454345703,37673,40280,1610,264,6018,708,360,0,2197,290,0,0,0,0,0,0,8.399735e-05,2.8597384e-05,0.00018163274,2.9032946e-05,3.8228845e-05,5.1873385e-06,0.00056301476,0.00052532257,4.363219e-06,1.5975128e-06
7.75,[252],[232],18.540903,10.74161951926165,99092.32,28.77757,,0.013010521,-0.001783793,-6.358354,-2.7013512,40.383583,39.11894,47,0,0.8292695850475232,3.6657298,3.6620922,15.140033,11.566318,1889.4753,222.945,258.015,170.50296,133.01736,0.3337589,0.11504609,18.48121,6.474923,0.7328597195419502,0.40961687521393386,0.12406053946870155,0.051907007796631585,18.481210708618164,6.474923133850098,5.402628421783447,3.5113399028778076,55997,19008,2087,146,6213,307,358,5,2530,124,0,0,0,0,0,0,8.068727e-05,2.9807354e-05,0.0001696225,3.3112177e-05,3.5017343e-05,6.896499e-06,0.0006564958,0.0004974698,4.01116e-06,2.0989933e-06
8.0,[247],[266],17.744377,10.023051520663318,99094.27,24.32991,,0.015865142,-0.000111523994,-6.5931005,-3.1898978,40.5976,39.224483,53,0,1.1050535854941619,3.665702,3.662129,14.375625,12.2560625,1908.0997,202.905,258.015,165.93773,132.5645,0.38781083,0.1572808,21.637539,7.050159,0.78877207760271,0.41359666495471614,0.1342085581623252,0.08445836747183838,21.63753890991211,7.050158977508545,12.37986946105957,5.036946773529053,46393,28612,2000,202,6559,649,406,13,2697,308,0,0,0,0,0,0,9.0400164e-05,3.9062725e-05,0.00018870948,3.1076925e-05,4.0346542e-05,1.1518224e-05,0.00063793815,0.00057020795,4.396898e-06,2.1887606e-06
8.25,[249],[263],17.8535,10.228979849571255,99130.46,33.98538,15.454976,0.01813589,-0.0027973955,-8.058814,-4.218573,40.662193,39.259544,71,1,1.2887588449470466,3.6656682,3.6623068,15.526238,9.8204,1905.0261,202.905,258.015,168.55711,133.7169,0.41414338,0.104790695,19.915815,4.034227,0.7868934579793226,0.2932677591509127,0.1470620623142831,0.058109070913995586,19.915815353393555,4.034226894378662,6.236092567443848,2.150439739227295,46393,28612,2091,233,7993,552,452,3,3090,253,0,0,0,0,0,0,9.461874e-05,4.270235e-05,0.00019898675,2.3856825e-05,4.2250373e-05,7.066586e-06,0.0006080811,0.00060266315,4.4647854e-06,1.472532e-06
8.5,[264],[253],19.823215,10.945516028824974,99133.266,25.935028,20.293816,0.030790593,-0.0019534242,-5.8310814,-3.6723063,41.40397,39.4185,41,5,2.068964436988296,3.6664553,3.6629338,13.994685,12.957331,1911.2218,162.825,263.025,185.70483,144.13129,0.43593326,0.20098379,23.855024,7.5786543,0.8589202755864073,0.5085948905384564,0.159265218091018,0.08900648668442152,23.855024337768555,7.5786542892456055,7.1354875564575195,5.880778789520264,29861,48092,2078,494,6928,1654,319,47,2634,690,0,0,323,0,0,0,7.93808e-05,5.7660476e-05,0.00022244907,2.9662757e-05,3.8438e-05,1.9708326e-05,0.0006343712,0.0006116516,4.2296383e-06,2.778947e-06
8.75,[254],[262],18.61737,10.34060629776546,99109.52,30.378323,,0.023929294,-0.0013807989,-5.672729,-3.7364168,41.014618,39.24456,60,0,2.221422101461989,3.666404,3.6627624,14.025639,10.174848,1900.6698,192.885,258.015,174.27934,137.14833,0.36758825,0.16234206,15.088178,4.6887627,0.7802487939709687,0.3648644014582346,0.14516614756088,0.10347555900435378,15.088177680969238,4.468311309814453,9.198908805847168,4.688762664794922,41929,33076,2868,299,7632,704,336,3,3050,385,0,0,334,0,0,0,8.428721e-05,4.0722538e-05,0.00020706124,2.7918713e-05,3.6888632e-05,1.0461272e-05,0.00064564554,0.0006148387,4.0217965e-06,1.9810786e-06
9.0,[260],[248],19.623932,10.882155406169403,99017.03,27.226866,,0.02443683,0.0007419388,-6.20403,-3.4813824,41.120506,39.240997,68,0,1.066567629396602,3.6669242,3.6630032,14.044612,10.180619,1896.5289,192.885,263.025,182.4885,139.4154,0.3863617,0.16489327,18.330847,5.046452,0.8180165645044766,0.40267106089024374,0.11855185034962,0.07688459582590323,18.330846786499023,5.046452045440674,5.100571632385254,3.809018135070801,41929,36024,2798,327,8899,968,457,10,3350,488,0,0,529,0,0,0,9.1273905e-05,6.0880087e-05,0.0002085339,1.8582099e-05,4.0039282e-05,1.5427504e-05,0.0006605874,0.0006307205,4.2752595e-06,1.7834938e-06
9.25,[240],[256],18.176277,10.390035814168503,99105.0,30.596434,21.868145,0.032388687,0.00097075367,-5.6267033,-4.611365,41.39501,39.411396,56,6,1.0205892479400531,3.6663678,3.6632612,14.397748,11.562777,1909.0685,172.845,258.015,180.64961,141.72466,0.4812961,0.14722851,16.943062,5.7888155,0.9313199632533555,0.3796394405568342,0.15530506332056832,0.0816375603657561,16.94306182861328,5.788815498352051,7.599677085876465,3.663086175918579,33689,41316,2778,562,9181,1400,555,21,3361,686,0,0,314,0,0,0,9.150318e-05,6.624222e-05,0.00023695937,2.482224e-05,4.039382e-05,1.6494123e-05,0.0006230356,0.0006534958,4.5343486e-06,1.9664906e-06
9.5,[243],[257],19.736065,10.413945504988748,99095.9,31.12937,,0.032693062,-0.0005932018,-5.668217,-3.870872,41.38571,39.35547,62,0,1.0610196241734255,3.6663024,3.663283,14.396856,9.832188,1909.9816,182.86499999999998,258.015,181.23154,140.87735,0.446726,0.13484189,13.475502,5.51103,0.8913054965431797,0.3191588119268475,0.147741149344423,0.07567319433086123,13.475502014160156,5.511030197143555,9.29997444152832,3.487760305404663,37673,37332,3211,418,9735,1268,570,15,4061,600,0,0,0,0,0,0,8.638693e-05,6.444773e-05,0.00023170476,2.07729e-05,3.724264e-05,1.2346264e-05,0.0006455771,0.000629515,4.3542686e-06,1.4635593e-06
9.75,[265],[265],19.508936,10.38756135064502,99120.75,33.829273,19.543709,0.030009856,0.0015705884,-6.8377,-3.759239,41.319706,39.32898,60,2,3.8995145805328004,3.6663463,3.6633523,15.143775,11.93244,1900.6603,192.885,258.015,180.37094,139.75998,0.41491795,0.21889372,15.486852,7.5770645,0.8927306634278397,0.518017211099008,0.13989210920916462,0.11180438780449117,15.486851692199707,7.577064514160156,7.265941619873047,4.522939205169678,41929,33076,3616,412,9286,1354,568,48,4194,651,0,0,0,0,0,0,8.505977e-05,6.6111694e-05,0.00022845404,3.626331e-05,3.626252e-05,2.4923196e-05,0.0006614112,0.0006085554,4.266107e-06,2.8357836e-06
10.0,[256],[263],20.060148,10.194520607099427,99059.664,29.53631,,0.03311966,0.001856717,-6.7020607,-3.863664,41.366756,39.40152,59,0,2.929694700955969,3.6659737,3.663218,14.380204,11.91628,1907.8619,192.885,258.015,178.87875,138.71815,0.42686674,0.19158046,17.764019,6.294788,0.9107825286982615,0.48010836204297647,0.14651368877962537,0.09072445964860354,17.764019012451172,6.294787883758545,13.723638534545898,4.298711776733398,41929,33076,4021,387,9694,1329,466,15,3723,639,0,0,620,0,0,0,8.217138e-05,4.7364716e-05,0.00023628451,3.5926252e-05,3.6055135e-05,1.831808e-05,0.0006673493,0.000593489,4.235031e-06,2.4633594e-06
10.25,[256],[256],20.201603,10.323711591665862,99113.54,27.834892,,0.022279108,0.0011909702,-6.012738,-3.4604185,40.78116,39.246017,84,0,3.9385131879481796,3.6650681,3.662777,14.395809,8.054103,1895.5383,242.98499999999999,263.025,169.52591,129.51294,0.3885981,0.094543844,14.661883,3.2823684,0.8691101380615863,0.2414557640380355,0.12658920248943523,0.06411208484681546,14.661883354187012,3.2823684215545654,7.136909484863281,1.988951325416565,66533,11420,4724,80,11080,162,573,0,4675,71,0,0,360,0,0,0,8.408044e-05,2.9980987e-05,0.00021939386,1.2400787e-05,3.636896e-05,5.49522e-06,0.0006460474,0.00060721755,4.209187e-06,7.113244e-07
10.5,[262],[259],20.647,10.352062299798746,99087.69,28.156372,16.171877,0.032600597,-0.002940076,-6.5006523,-4.4669003,41.24003,39.42419,103,1,3.99982258118556,3.6652546,3.6633992,14.380994,11.566034,1901.2603,212.92499999999998,263.025,178.71602,135.74622,0.43777236,0.18446009,26.612415,8.287547,0.9172912819054,0.4952605381049266,0.13026056804572178,0.07518898794738157,26.612415313720703,8.28754711151123,9.165820121765137,5.202720642089844,51101,26852,4378,342,11684,1065,584,25,4102,519,0,0,752,0,0,0,8.591826e-05,6.1766325e-05,0.00023830522,4.069417e-05,3.837851e-05,2.0815185e-05,0.0006309954,0.0006809038,4.373474e-06,2.2339073e-06
10.75,[268],[260],18.022839,10.51771210345272,99110.18,25.967987,27.816408,0.034929685,-0.0014321011,-6.6626782,-3.6985822,41.31398,39.42841,84,6,3.7133902095680673,3.6650672,3.6636052,14.363009,12.959233,1894.1521,212.92499999999998,263.025,178.54042,135.99196,0.44452012,0.23045512,14.932983,7.9107356,0.9505386103093509,0.5615105537493518,0.1572883744141605,0.09803292012979517,14.9329833984375,7.910735607147217,7.077539443969727,4.732343673706055,51101,26852,4884,482,10924,1467,739,37,4184,684,0,0,291,0,0,0,8.629887e-05,7.5621945e-05,0.0002479552,4.7074962e-05,3.839969e-05,2.642531e-05,0.00063847273,0.0006802911,4.35067e-06,2.5366542e-06
11.0,[252],[281],19.468409,9.363236233192385,99065.086,24.802721,,0.030433508,0.0010001787,-6.035227,-2.8835902,40.952957,39.30741,82,0,1.9471092811949013,3.6648905,3.6630557,14.370274,12.943807,1882.4546,232.965,253.005,161.4906,129.0877,0.44459614,0.29245228,19.607195,8.382054,0.9251246631977041,0.6518413901547527,0.1388625562750735,0.1483692124845236,19.607194900512695,8.382054328918457,8.28178596496582,4.165395736694336,61141,10996,5125,203,12536,602,786,28,4760,272,0,0,364,0,0,0,9.213314e-05,4.469371e-05,0.00025190655,5.8757683e-05,3.9478567e-05,2.8690567e-05,0.0006406987,0.0005715244,4.343708e-06,2.1895378e-06
