hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
4.5,[266],[239],12.508465,9.993675659684573,99273.61,20.130205,,-0.0010089951,-0.0018549953,-4.7402234,-0.15999703,47.342697,46.358498,1,0,0.08240052655814885,4.0816464,4.0717287,6.7088103,0.20092674,2421.4048,142.785,192.885,176.13388,167.91347,0.030548401,0.0010071483,1.8505499,0.008127739,0.09572799536672935,,0.002527264123422733,0.0010071482926538064,1.8505499362945557,,0.256915807723999,0.00812773872166872,22981,18948,182,0,858,0,0,0,356,0,0,0,0,0,0,0,4.58422e-05,5.3863722e-08,2.3226063e-11,,9.561898e-09,,0.0003889021,5.1219053e-05,4.011803e-12,
4.75,[235],[241],13.963767,9.577742435419518,99255.3,20.652708,,-1.9343872e-06,-0.0027055072,-4.3102756,-1.7440436,47.118546,46.332546,11,0,0.16260345526763226,4.1071568,4.0713687,14.528606,0.20092873,2391.0232,157.815,187.875,168.05865,163.77306,0.21963239,0.0006253581,10.4989195,0.016281143,0.40263884669841976,0.002267529128662801,0.044782762109900884,0.0005738100597738891,10.498919486999512,0.006773735862225294,2.8761603832244873,0.016281142830848694,28057,11708,551,2,2936,8,47,0,1205,0,0,0,0,0,0,0,0.00012819337,2.0531792e-07,5.9207927e-05,,6.2666586e-05,,0.00047767494,0.00012664896,7.3612955e-06,
5.0,[251],[254],16.830519,10.040834246125332,99240.11,24.139482,,0.010428442,-0.005649086,-4.69205,-3.248667,47.54939,46.513912,12,0,0.6074324468860272,4.170609,4.071844,14.159834,5.5824804,2403.8538,112.725,192.885,167.64822,171.35078,0.43589753,0.01311262,10.482021,1.1377741,0.8282672801595162,0.06837890472448666,0.13270738224814885,0.0030687015896282577,10.48202133178711,1.137774109840393,6.721452713012695,0.579310417175293,14329,27600,763,88,3123,255,138,0,1503,92,0,0,0,0,0,0,9.6480064e-05,1.3020979e-05,7.1586015e-05,,5.5522996e-05,7.248514e-11,0.0005543073,0.00024198486,6.9898997e-06,
5.25,[263],[244],15.714846,10.384340750760046,99257.66,15.570299,,0.00823556,-0.004880379,-3.832559,-2.7761638,47.398216,46.32776,2,0,0.5557753046574057,4.124942,4.071665,13.094612,5.595244,2366.9966,137.775,192.885,181.21748,171.6138,0.27682284,0.02265257,9.101774,1.6573814,0.6291709360987928,0.07468908344460005,0.127057916157897,0.009066425665754477,9.101774215698242,1.6573814153671265,7.988034248352051,0.8082658648490906,21401,20528,1113,140,2991,295,73,0,1547,133,0,0,0,0,0,0,6.896515e-05,2.3995826e-05,7.348612e-05,,3.1478477e-05,2.0608901e-10,0.00051245687,0.00032916796,4.5608317e-06,
5.5,[263],[244],15.52535,10.389262191888665,99257.734,20.444967,,0.008435607,-0.0016009804,-3.9608717,-3.3416665,47.572063,46.16956,3,0,0.40947886414203416,4.1028028,4.0733943,12.050931,8.137916,2351.961,137.775,192.885,183.52016,172.35532,0.2226539,0.117348865,6.6008487,5.4352193,0.5255196280091726,0.23744976855640004,0.10527705162923183,0.05065981509507656,6.60084867477417,5.4352192878723145,5.167635917663574,5.2080559730529785,21401,20528,1232,414,2988,1213,80,1,1580,607,0,0,0,0,0,0,6.719387e-05,7.332572e-05,7.014278e-05,7.019188e-08,2.58038e-05,1.5385504e-05,0.00058368995,0.00050151214,3.5996738e-06,1.0450901e-07
5.75,[265],[246],15.509246,10.415253505901415,99274.67,24.656626,,0.007807091,0.0021405302,-4.9682717,-3.3625202,47.89712,46.177925,16,0,0.39231877600636295,4.104292,4.073692,13.094494,10.276717,2362.0696,127.755,192.885,185.70175,174.375,0.23536326,0.18687327,9.23755,5.8661284,0.5575978254714422,0.39600582113133753,0.1072453351344224,0.10657581571153427,9.237549781799316,5.866128444671631,5.930535793304443,4.85703182220459,18393,23536,1040,766,2778,1930,113,9,1409,1124,0,0,0,0,0,0,7.91787e-05,5.109804e-05,7.423653e-05,3.1565844e-05,3.1724838e-05,2.8204773e-05,0.000577723,0.0005419148,3.5646424e-06,2.5290353e-06
6.0,[258],[241],18.19355,10.427807075310485,99168.73,21.748075,,0.0076989285,-0.0010293582,-5.584345,-2.893383,47.82738,46.21271,10,0,0.4776657893529005,4.104368,4.07277,14.51553,9.924901,2363.011,137.775,192.885,186.11523,173.24133,0.2592447,0.14128867,10.047561,5.2950826,0.6815086669604611,0.3853643762650082,0.09912332860138152,0.09260667108380186,10.047560691833496,5.2950825691223145,7.55440092086792,3.58232045173645,21401,20528,1070,801,2937,1212,132,5,1400,744,0,0,0,0,0,0,7.7845885e-05,3.274791e-05,8.996057e-05,2.6517788e-05,3.1326526e-05,2.0626543e-05,0.0006014007,0.00050451787,4.181209e-06,1.8373576e-06
6.25,[246],[263],17.201918,9.921037418000838,99186.7,25.479729,,0.01028856,-0.001475791,-5.1922226,-3.2610142,48.14849,46.40324,13,0,0.9999557880861842,4.1176167,4.073142,13.467952,10.9955435,2388.981,122.74499999999999,187.875,177.40822,171.99498,0.3136145,0.098100655,11.641471,6.5349183,0.7436945612609173,0.32959228205880337,0.09857443251124275,0.05826060838409085,11.641470909118652,6.534918308258057,4.869390487670898,3.651327610015869,16977,22788,789,548,2841,995,175,21,1355,473,0,0,0,0,0,0,8.575463e-05,3.0668798e-05,0.000107633525,4.6681038e-05,3.522704e-05,2.3798191e-05,0.000585626,0.0005014348,4.407878e-06,2.33033e-06
6.5,[255],[264],16.1695,10.103565204386808,99194.27,24.95714,,0.011364503,-0.00081970583,-5.3318577,-3.0041287,47.986355,46.33093,25,0,2.084924987358855,4.102459,4.072165,14.183849,10.631421,2387.2148,137.775,187.875,183.34944,171.29327,0.29431227,0.08768077,15.4587755,5.902171,0.7207690548743856,0.3202179796822065,0.09464138556734507,0.041215375433312475,15.458775520324707,5.9021711349487305,7.100882530212402,4.865248680114746,21401,18364,980,244,3249,739,172,13,1507,299,0,0,0,0,0,0,8.4741834e-05,3.9018745e-05,0.00011532779,5.401936e-05,3.3919823e-05,2.6628375e-05,0.0006590171,0.00052450184,4.066241e-06,3.3206163e-06
6.75,[260],[227],18.373505,10.652339843993492,99188.85,29.778261,,0.010680879,-0.00082865416,-6.418841,-2.6330373,47.683434,46.344074,45,0,0.48315535342061616,4.1004887,4.0719595,14.907963,9.561207,2355.129,157.815,187.875,194.2606,174.26088,0.3225849,0.07340548,12.171823,4.969447,0.6904311086203766,0.31861374131207265,0.09152821960227216,0.036603794769205666,12.171822547912598,4.969447135925293,4.4319987297058105,2.567452907562256,28057,11708,1147,178,4533,304,250,1,1853,136,0,0,0,0,0,0,0.000110099434,2.8507842e-05,0.00013155711,2.363063e-05,4.1750816e-05,4.6078267e-06,0.0006277318,0.0005038798,4.672091e-06,1.2838517e-06
7.0,[270],[238],20.021336,10.861947555541992,99170.984,30.77175,,0.01707207,-0.0038176675,-8.166763,-3.2430089,47.839775,46.41832,38,0,0.624895527197454,4.1010947,4.0716677,15.63455,9.563002,2359.4287,152.805,187.875,198.4337,176.07138,0.41138312,0.11062068,15.13444,4.3195953,0.8314900822110809,0.372830347342759,0.15480399085217028,0.05728988621735834,15.134440422058105,4.3195953369140625,15.089488983154297,2.870482921600342,26317,13448,1101,178,4410,386,307,1,1914,198,0,0,0,0,0,0,0.000106808584,4.3261454e-05,0.00015664786,1.299505e-05,4.3842923e-05,8.82797e-06,0.0006566349,0.00053058745,5.162798e-06,1.1218656e-06
7.25,[259],[279],18.239431,9.66463352755068,99125.06,20.742369,,0.01599694,0.0022994676,-5.1334014,-1.7378883,47.50196,46.215317,36,0,2.2533295315345923,4.0932684,4.0708523,14.155064,9.558011,2346.6912,172.845,177.855,179.44203,165.52084,0.42765975,0.044773325,17.323435,0.46468356,0.8737537272317548,0.10458636774047692,0.14004301961480095,0.0329161158905386,17.323434829711914,0.46468356251716614,5.111230850219727,0.37832435965538025,33689,1940,1183,17,4592,49,380,0,1929,21,0,0,0,0,0,0,0.00010469945,3.0435542e-05,0.0001776709,5.058823e-05,4.4759585e-05,3.1299671e-06,0.00062136765,0.00048323063,5.0368935e-06,3.1062334e-06
7.5,[252],[256],17.58392,10.642339053264884,99203.555,29.934847,,0.04273849,0.0002980503,-5.216137,-4.284933,48.884666,46.691074,34,0,1.5463348489675381,4.1108828,4.072344,14.8688755,9.928359,2392.3806,112.725,192.885,201.33812,178.65738,0.5440732,0.13332963,15.227607,4.6747966,1.0056362040560634,0.37116945387888056,0.17563664720130703,0.07328375056950759,15.227606773376465,4.6747965812683105,9.1387300491333,3.3200724124908447,14329,27600,1103,343,4083,824,342,13,1915,410,0,0,0,0,0,0,0.00012229937,5.125522e-05,0.00021424696,2.3014258e-05,4.43418e-05,1.7420662e-05,0.0006745067,0.00061436626,4.8456827e-06,1.1939628e-06
7.75,[251],[230],18.401094,10.913195405201035,99231.74,31.641317,17.89366,0.03863687,0.0011212133,-7.3623023,-3.768488,48.64138,46.754524,51,3,0.8687202673054684,4.0973406,4.073279,15.2461195,11.700759,2377.3643,127.755,187.875,211.12732,182.81085,0.5095177,0.16164598,14.18893,5.4821954,0.9797136223125678,0.3397652197354502,0.15615333070247955,0.07850213738208216,14.188929557800293,5.4821953773498535,8.478351593017578,4.561013221740723,18393,21372,1266,253,5011,892,420,20,2169,371,0,0,0,0,0,0,0.00011143694,9.4531024e-05,0.00023401664,2.5081246e-05,4.9215552e-05,2.1269012e-05,0.00065553025,0.0006389775,5.058686e-06,2.3796808e-06
8.0,[256],[254],17.265516,10.994531392049389,99200.5,29.739925,22.152641,0.04741665,-0.0006582748,-5.8477063,-4.349754,48.94008,46.70416,40,5,2.5447481343360407,4.10216,4.0730805,14.879691,13.8012,2383.4878,122.74499999999999,192.885,207.73099,180.10832,0.5532286,0.20524102,17.75157,10.090836,1.0103913760470402,0.43119526209207876,0.15327062063144276,0.11754944701554337,17.751569747924805,10.090835571289062,6.749143123626709,4.424386978149414,16977,24952,1177,510,5393,1262,473,29,2283,675,0,0,0,0,0,0,0.00011961474,7.312037e-05,0.00025761142,3.4364468e-05,4.970376e-05,2.6410687e-05,0.0006632908,0.00064681104,5.0701524e-06,2.7873564e-06
8.25,[250],[260],17.503973,10.411798468221983,99205.29,29.023907,,0.034876548,-0.0010404247,-6.842811,-3.563416,48.4638,46.30108,67,0,1.3233253247023413,4.0864186,4.0726886,14.922238,9.570798,2351.2898,152.805,192.885,198.40846,172.80482,0.5170602,0.17949027,13.827171,4.717019,0.9795181923749137,0.356734508112802,0.15564294243513113,0.10571833754878782,13.827171325683594,4.717019081115723,9.766168594360352,4.158761501312256,26317,15612,1550,229,6578,666,506,13,2946,361,0,0,0,0,0,0,0.000106824285,9.267837e-05,0.00026182056,1.802567e-05,4.9368886e-05,2.1942318e-05,0.00061812735,0.00063544017,4.8293427e-06,1.8059342e-06
8.5,[237],[267],17.464064,10.087571592623247,99164.24,33.54477,17.315254,0.040312756,0.0025001643,-6.8235126,-4.587235,48.670918,46.581875,61,2,0.8830811227287827,4.0848002,4.0746737,15.630853,12.3996105,2335.7676,142.785,187.875,195.10765,174.21062,0.5289884,0.2187384,17.15136,4.440172,0.9576941902672277,0.42468073622465796,0.1805843967527482,0.11656723276479655,17.15135955810547,4.44017219543457,8.745749473571777,4.1525044441223145,22981,16784,1543,444,6032,1479,529,49,2615,702,0,0,0,0,0,0,0.00011856943,9.158896e-05,0.00028736686,4.7916314e-05,4.907206e-05,3.2003714e-05,0.0006564714,0.00067056343,4.6309387e-06,2.6499943e-06
8.75,[236],[281],19.580057,9.303465445713362,99170.72,37.389133,,0.026461653,,-9.161945,,47.86839,,83,0,1.1263048251118102,4.079687,,15.66275,,,182.86499999999998,182.86499999999998,180.23941,,0.5254342,,22.145372,,1.0144433007233824,,0.1659489205547005,,22.14537239074707,,13.010274887084961,,37673,0,2013,0,7094,0,576,0,3232,0,0,0,0,0,0,0,0.00011252919,,0.0002710583,,5.0812127e-05,,0.0006199748,,4.749562e-06,
9.0,[239],[259],20.1343,10.376173892300644,99126.51,27.064627,23.085709,0.05082627,0.0074230605,-8.328649,-5.1759067,49.2783,46.91746,75,8,0.9284486163496968,4.087213,4.074716,14.888133,14.172184,2320.7688,127.755,192.885,206.74683,181.70879,0.5890625,0.30082175,18.380531,7.7136655,1.1494588381079784,0.5955652983372803,0.15739078344742302,0.1426318116438169,18.380531311035156,7.71366548538208,8.83205509185791,5.449552059173584,18393,23536,1876,760,5654,2484,540,110,2347,1184,0,0,294,0,0,0,0.00011832599,8.921861e-05,0.00031905092,7.926484e-05,4.9831822e-05,3.234372e-05,0.0006815371,0.0006644164,4.8693573e-06,3.1772634e-06
9.25,[256],[256],21.174994,10.960019217218672,99155.51,29.927023,26.645353,0.05005989,0.007804944,-8.072171,-5.355727,49.32368,46.84027,93,15,3.6562048994087166,4.088403,4.074493,14.894272,13.798011,2337.7717,137.775,192.885,214.84814,181.98067,0.58414036,0.24129719,15.448935,6.753155,1.0728772639690367,0.4935505736549952,0.1581401899330041,0.10703325823319533,15.448934555053711,6.75315523147583,8.803689002990723,4.057095527648926,21401,20528,2362,553,7525,2112,738,73,3219,1012,0,0,0,0,0,0,0.000121365854,8.8566856e-05,0.0002988841,5.5229946e-05,5.1273673e-05,3.205882e-05,0.00065399654,0.0006755919,5.001219e-06,3.5696803e-06
9.5,[252],[250],21.1451,10.84132646771728,99173.51,32.024162,25.632965,0.0609259,0.014461445,-7.665791,-4.871919,49.705265,47.390717,73,28,1.025527188804082,4.083823,4.075587,15.650194,13.792285,2284.406,112.725,197.89499999999998,220.40636,191.88535,0.666395,0.37178,15.760999,9.923726,1.3060845429766008,0.7475803163000371,0.19045879241284913,0.14089746338474554,15.760998725891113,9.710293769836426,8.260299682617188,9.923726081848145,14329,29780,2148,1195,5050,4920,543,315,1841,2151,0,0,258,32,0,0,0.000116207506,9.736986e-05,0.0003740693,0.00010231125,5.395501e-05,3.8197897e-05,0.0006681282,0.0006655937,5.6224044e-06,3.693386e-06
9.75,[255],[260],20.500126,10.766028836084052,99134.36,30.686886,26.277828,0.06016021,0.005657636,-8.669796,-5.1922917,49.46065,47.084,80,8,2.826665235923904,4.0857844,4.073542,15.636283,13.445747,2307.4272,137.775,197.89499999999998,215.34753,182.4316,0.6218243,0.27998796,21.667551,10.0449295,1.196972986490979,0.595018498392789,0.18570442342049256,0.12131023744584289,21.667551040649414,10.044929504394531,11.576339721679688,5.882964611053467,21401,22708,2715,737,7163,2677,585,118,2674,1236,0,0,544,0,0,0,0.0001140797,8.4612446e-05,0.00032417456,8.0949234e-05,5.032049e-05,2.728979e-05,0.00064098986,0.0006587652,5.3043086e-06,3.0449303e-06
10.0,[267],[256],21.138933,10.774862600157627,99097.086,40.03997,18.65208,0.056166418,0.011588993,-7.448655,-4.4522276,49.486984,47.154465,96,13,3.073616949959372,4.0801387,4.0736365,15.259142,13.44403,2273.315,142.785,197.89499999999998,220.31052,185.49467,0.5451307,0.34974286,16.089037,14.974847,1.1478174959857457,0.770081385779612,0.16198140667723737,0.12190943603429046,16.08903694152832,14.974846839904785,9.49673080444336,6.667116641998291,22981,21128,3101,713,6932,2457,615,143,2664,1230,0,0,372,0,0,0,0.000103101935,9.4399926e-05,0.00032486362,8.702885e-05,4.8101072e-05,3.132347e-05,0.00063841906,0.00069853157,5.274333e-06,2.9952878e-06
10.25,[250],[253],20.197548,10.811648091178702,99206.53,25.295555,37.868607,0.037088893,0.036332007,-5.3080373,-8.871084,49.886627,47.824383,32,81,1.0492998806261036,4.0781465,4.0769606,14.516258,15.291306,2174.2075,112.725,197.89499999999998,216.47012,197.46376,0.42383313,0.5304204,14.164336,18.705969,1.1494420799006733,0.9760880785917597,0.15409467634934496,0.15590231671086932,14.164336204528809,18.705968856811523,7.686548709869385,9.47944164276123,14329,29780,2937,1440,3144,7131,308,623,1508,3091,0,0,0,0,0,0,8.781699e-05,0.000121320256,0.00035993996,0.00017665753,3.3750606e-05,5.587048e-05,0.00061893574,0.0006697053,4.787891e-06,4.7855815e-06
10.5,[250],[269],20.74497,10.23677939477087,99197.15,35.087185,29.785957,0.055777796,0.028487924,-9.102088,-6.8739853,49.8166,47.756527,93,57,1.622537408115454,4.0782924,4.0760665,16.055311,14.896037,2127.242,122.74499999999999,192.885,208.47656,192.96764,0.5350833,0.5202675,17.725386,13.899027,1.2153674585175487,0.9700609315007713,0.12669666750857528,0.19210258652371115,17.725385665893555,13.899026870727539,6.200358867645264,6.288374900817871,16977,24952,2989,1428,5177,5372,380,399,1368,2167,0,0,743,373,0,0,0.00010430328,0.00010887247,0.00034954838,0.00019049247,4.8000722e-05,4.9606686e-05,0.0006498654,0.0006591633,5.640873e-06,4.369038e-06
10.75,[252],[262],19.870333,10.570198089959192,99145.86,29.45662,20.826735,0.05384225,0.005864796,-6.492225,-4.5548654,49.234177,47.077362,139,6,1.9632650073751794,4.0787787,4.0728297,14.528246,13.457548,2257.736,167.83499999999998,197.89499999999998,211.0696,178.99957,0.58137107,0.25648275,24.76832,10.37146,1.2049877837770333,0.5601267201205172,0.15202872892235425,0.11805385779701705,24.768320083618164,10.3714599609375,8.873198509216309,7.2767205238342285,31757,12352,4282,463,9553,1485,782,64,3167,675,0,0,1078,0,0,0,0.000108873,7.370663e-05,0.0003123388,6.2772866e-05,4.9911036e-05,2.5243553e-05,0.0006411492,0.0006498315,5.4688326e-06,1.9824113e-06
11.0,[260],[269],19.872208,10.257498329206538,99157.48,31.75309,30.276636,0.05450545,0.022410985,-6.4626403,-5.777555,49.442135,47.50099,90,42,3.373839010685045,4.0777483,4.073876,15.287288,13.444892,2179.2344,152.805,197.89499999999998,208.00403,182.5656,0.5568833,0.4681042,16.760738,14.052915,1.2072356847330872,0.8639187946054145,0.15863591637516886,0.18732437472143376,16.760738372802734,14.0529146194458,9.83912181854248,8.900219917297363,26317,17792,4254,708,7527,3261,719,266,2878,1386,0,0,458,0,0,0,0.00010375732,0.00010811842,0.00033948413,0.00014422806,4.7275647e-05,4.330558e-05,0.0006189993,0.0006517038,5.4488023e-06,4.173606e-06
